x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037,y0038,y0039,y0040,y0041,y0042,y0043,y0044,y0045,y0046,y0047,y0048,y0049,y0050
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.29492038,0,0,0,0,0,0,0,0,0,2.2245667,1.9260497,2.254231,0.81378347,0.31585023,0,0,4.182458,0,0,0,0,1.8507435,1.8292927,1.1360769,2.8883948,0.08181138,4.8132195,2.804051,0,1.7707864,0,1.1664841,3.125252,1.1605145,0,0,1.2211615,0,0,4.2305565,0.7323665,0,3.0823088,0,0,0.4980471,0,0,0.95646405,0
2,0,0,0.53493047,4.284356,0,4.6421,0,1.1372156,0.8055966,0,9.302677,2.3214726,2.222232,6.970867,0,2.5948684,5.5771837,0,0,0.17648247,0,0.5702867,0,0,0.679426,0,0,11.484726,0,0,2.543584,2.5420246,0,0,2.0891674,3.317093,0,0.56109524,2.495555,7.136404,5.1679497,0.94065267,0,1.3111318,0,0,0.052694988,0,0,0,1.6585153
3,0.988834,0,0,0,0,3.2600765,0,0,1.2816633,0.81488764,0,0.005251923,5.3549066,0.78823817,0,0.014463043,0.83162177,5.473208,0,0.69856834,6.056838,0.094105974,0.8054595,0,0.80080897,0,0.64706045,0,0,0,0,1.8768449,0,0,0,0,1.1946094,0,1.115997,3.0119548,2.7783082,0.26324603,8.912883,0,0,0,1.4571395,0.65959215,0,1.441585,0.42302176
4,0,0,0,1.2999082,0,0,10.53745,0,0,0,0,0,3.3187242,4.3743343,0,0,1.8407812,0,0,0,7.9958186,0.9467804,1.5737938,0.81776667,3.5803761,2.0152717,0,3.367472,0,9.176069,3.866894,1.1621002,1.2474258,0,0,0,0,0.5342373,1.6821889,0,0,0,0,0,0,3.6853132,0,7.0213437,3.6055882,0.20688364,0
5,0,0,0,0,0,0,24.59268,0,3.9401286,0,0,0,0,3.4060762,0,0,0,3.802103,6.222765,0,0,0.61313975,0,0,0,0,0.24374591,3.895771,0,2.7331314,0.47305688,1.7522012,4.2911577,5.5540338,0,0,1.688577,0,0,5.4177065,0.13938546,0,7.3522534,0.8584217,1.2373348,0,0,0,0,0.45292735,1.2902995
6,0,1.2155124,2.368972,0,0,1.5122682,13.010266,0.021045484,0,0,0,0,0,2.6109889,0.6614031,0,0.8577292,8.450306,0,2.4691095,0.2921694,0,0,3.6882706,1.331388,0.5011156,0,0,0,1.3331616,0,0,0,0,3.6355011,0,0,0,0,0,0.38533622,0.06656123,1.5052732,2.0935035,0,0,0,4.710539,0,0,0
7,0,0,0,0,0,0.55623627,0,0,0.38377076,0,0,0,0,3.1409333,4.3232584,6.344535,0,2.9260058,1.8803287,0.24574108,0,0.3021234,1.3481245,6.750709,1.8914051,2.6558633,1.739456,4.6075306,0,0,1.9887891,0,10.726847,1.1687335,0,0,0.79558724,0,2.7259564,4.747731,0.15690683,0,0,0,0,0,1.1878843,0,0,1.7258997,0
8,0,0,1.2872907,1.7804276,0,0.6679739,0,0,0.1300152,0.26564535,2.6145203,0.050857678,0,5.798354,2.679709,8.313139,0,0,1.0683037,0,3.0939999,0.012946034,0,2.968984,0.43051973,1.2081064,0,0,0.90297335,1.3440577,1.902819,4.4953766,0,0,0,1.0327092,0,1.8763179,2.7948177,0,4.5115933,0,0,0.17788543,0,0.038145985,0.21441923,2.1060228,0,0,0
9,0,0,1.5909165,0,0,6.3229895,4.825068,0,1.8042272,0,3.0564647,2.9572787,0,5.365097,0,0,0,5.999118,0.87784743,0,6.26931,0.9905553,0.808727,0,0,3.879325,0.13390909,9.316408,0,0,7.1138234,0,0,11.620739,0,0,0,0,1.0951968,1.2528168,7.476794,1.8581641,7.054167,0,1.8556833,0,0,2.0725124,0.38639387,0,0
10,3.7194262,0,0,3.1696239,0.24089162,0,2.5479753,0,0,1.8827317,0,0,0,0,0.5224306,0,0,1.5139465,1.7596216,0.32760087,0,0,0,3.8227293,0,0,0.28718734,1.0015937,0,6.6096125,0,3.3042705,6.361448,0,0,2.9831054,0,0.5081669,1.2513742,0,0,0.28784612,2.8096726,3.8071516,0,0.52112955,0.7202996,0,0,0,2.2454915
11,0,1.346216,0.130284,0,0,0,6.7192535,0,0,0,2.7956913,0,0,0,0.39827323,0.83077955,0,0.8422487,1.9715939,0,5.6531734,2.427899,1.9028934,4.7906804,1.8078755,0,0,0.09218023,0,5.351521,0,0,0,0,1.5732291,0,0.67944497,0.111532435,0,0.6026787,2.8365736,0,0,0,1.2197956,1.1286448,0.7327041,0,0,0,0.7453175
12,2.1244602,0.5651361,0,1.1024327,0,0,18.2817,0,2.1549911,0,0,0,0,2.2725842,7.000705,0,0,0,1.4241257,0,8.958287,2.6215806,0.57724875,0,0.540118,0.86325336,0,3.6493661,0,0,1.8337698,1.573796,1.6440773,0,8.258073,0,1.4585879,0,0,0,0,0,6.0286508,0,0,0,0.36891666,0,0,0,1.4732646
13,0.71571255,8.514072,0.3688001,10.580286,1.920327,0,0,3.3968492,0,0,1.3799908,0,0,0,0,1.8705269,6.5401506,0,0,0,0,0,0,0,0,0,1.3945768,0,0,0,0,0,0,0,0,1.1631833,0,1.6414642,0,0,0,0,0,0,0.13403668,5.843726,0,5.0520873,0,0.82619566,0
14,4.8083673,13.480907,1.3312838,0,3.4082103,0,0,3.0359876,0,7.605564,0,0.32821637,0.92040765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3816746,0,0,0,0,0,0,0,0,0,2.1536958,2.4633284,0,0.22893141,5.4539895,0,0
15,3.190647,0,2.7354395,0,0,0,0,1.7705867,2.1144686,0,0,0,1.2327417,0,0,0,2.9454482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3769021,0,1.2419903,0,0,0.40179765,8.441453,0.13468054,0,0,0,6.1712713,0,0,0.22045566
16,0,0,0.18561253,0,0,1.3711973,0.005310809,0,1.0451981,0,4.114598,0,0,1.7765119,0,6.6405797,0,0,0,0,0,0,0,0,0,0,0,0,0.18279877,4.8972497,0,1.5946046,0,5.0463915,0,0,0,0,0.06386234,1.0747503,3.6462743,0,0.59565675,0.5722569,0.5765683,0,3.7871578,0,0,0.07448955,0
17,0,0,0.27410692,0,0,0.95798916,0,0,0,0,0,0,0.68032193,0,3.6590466,4.6794577,0,1.2735679,0,1.0311197,4.631564,1.3525072,0,0,2.1498969,0.98481065,0.3780222,5.3322415,1.5377915,0.3521447,1.0981977,0,0,0,0,0,2.1656942,0.56680673,2.41072,2.4375515,0.9065216,0.63174015,0,0,1.1359985,0,0,0,0,2.966263,0
18,0,0,2.3113492,3.1666422,0.86958677,1.1641647,0,2.0712032,1.3173081,0,7.3663573,0,0.60991764,0,0,11.980153,1.8658394,5.8679705,0,0,0,0,0,0,0,6.5910373,1.5013399,0,0,0,0,0,1.8072805,0,0,0,0,0.006896874,1.7776455,0,0,0,0,2.9413211,0.14220227,0.5502879,0.8180157,0.29595083,0,0.030437736,0.9801195
19,0,0,0,0,0,0,12.889033,3.1606221,0,0,2.5198267,0,0,0,0,0,0,0,0.40914062,0,1.5669323,0,1.5346831,0,0.55289716,0.8410859,0,0.5931764,0.1406823,0,0,0,7.680424,2.417934,0,0,0.7223182,0.68280494,0,0,0.3397614,0,0,0,0,0,0.1805534,0,0.60025275,3.1047344,2.0920684
20,0,0,0,6.206948,0,0,2.4933832,0.16195792,0,0,0,0,3.4235735,7.0300465,0,0,0,0,0.57105017,0.9767866,2.3137958,0.06981792,0.40345958,5.124129,0,0,0,0.33186874,1.2509717,0,0,0.6155541,0,0,1.1842799,1.4223195,0.5296185,1.7058691,2.4440348,0.5706217,10.87278,0,3.2525587,2.4838328,0,0,1.8049505,8.007977,1.1639777,0,1.9539603
21,0.9634948,0,0.8411654,0,0.6295401,0,7.3578596,0.6250251,0,0,0.6090956,2.339429,1.0976872,0,0,0,0,0,0,0,0,0,0,0,0,2.2519243,1.3256776,0,0,0,0,0,0,5.060294,4.482247,2.4931684,1.9497476,0,0,4.2273993,0,0,3.5577059,0,0.081797026,0.7295302,0,0,0,0.7415606,1.3117853
22,0.57325095,0,0,0,0,1.1760411,7.3415103,0,0,2.2087815,2.1904805,0,0,0,0,0,7.1130447,0,0,0,0,0,0,0,2.4581761,0,2.5200965,0,0,0,0,0,0,0,0,0,1.6686578,0,0,0,0,0,0,1.272267,0,1.1929909,0,2.3470254,0,1.0821524,0
23,0,0,0.53338766,3.2223995,0.39445361,4.2898917,0,0,0,0.3515389,5.506199,0.9716588,0,12.581649,0.21668698,13.569256,0,6.2722425,0.65593606,1.4678587,6.3494225,0.075800434,1.3173218,4.1180205,1.7267185,0,1.1276175,6.298285,0.14584494,1.782335,0.64509076,0.6089838,3.4024563,0,0,0,0,0,1.6842023,2.912416,3.7956767,0.28262866,0,0,0,0.10343525,0,0.23605077,0,0.5409299,0
24,0.08316266,0,0,0,0,0,5.3852015,0,0.24024278,0.049895953,2.85952,1.7575315,0,0,0,0,1.8117374,0,0,0.65892506,0,0,0,0.23932266,0.6402416,1.4448029,0,0,0,1.69046,0,0,8.582275,0,5.7986884,0.032408345,0.78929335,0,0,0.58557504,0,0.89951205,7.7336717,0.1402649,1.8825257,0.73902154,0.61125326,0,0,0,0
25,0,0,0,2.4917188,0,1.3392879,4.7749295,0,1.1679269,0,5.149536,1.6759168,3.1410458,0.40650427,3.3003807,0,0,0,0.45132545,0,0,0.7456197,2.9478524,4.2860627,0,0,0.8700274,0,3.0126834,3.5609772,0,0,0,0,0,0.22296983,0,0,0,1.1178256,0,0.11902126,0,0,0,0,0.56595093,0,0,0.6325784,0
26,0.5441857,0,0,0,0.5891371,0.65802604,0,0,1.7109863,0,2.7345803,0,0,0,5.094723,3.5708537,3.9965456,3.6060686,0,0.42426085,0,0,0,0.9000978,0,9.202786,2.4834342,0,1.8943955,0,0,0,0.8188555,0,0,0.19705361,0,0,1.4001468,7.685297,0,3.8853147,0,0.5765097,0,0,0.92281395,0,0,0,1.8580384
27,0,0,0,0,0,0,0,0,0,1.2253573,0,0.23081231,0,0.3904976,0,0,1.2357446,0,0,3.518923,4.0609827,1.0231605,0,0.40613702,0,0,1.446487,0,0,4.5567884,0,0,0,4.5852017,0,0,1.3000172,0,0,0,7.11023,0,0,0,2.1340377,0.42933407,0,1.7144647,0.116428435,0,0.42753384
28,0,0,2.9255745,2.2848437,0,0,0,1.5338176,0,0,0,0,0.47340626,0,0,3.2194815,0,0,1.5843972,0.07643234,11.947079,1.3364722,0,1.9712164,0.009492752,0,0,0,0,0,0,0.931883,0,0,0,0,0,0,0,0,0,0.43257478,12.3052635,0,0,0,0,6.616261,0,0.038819958,0
29,1.5270694,7.5282674,2.9789505,0,3.14142,0,0,0.8665467,0,0,0,3.4079835,2.61647,3.0490015,0,0,5.3300376,0,0.5279305,0.4418266,0,0,0.626154,0,0,0,1.4512545,0,0,0,0,0,0,0,3.8058765,0.37256747,0,1.9466236,0,0,0,0,0,0,0,0.8457344,0,1.7553169,9.6812935,0,0
30,5.309008,5.129886,0,0.79583424,0,0,0,0.27158597,0,0.54040974,0,0,7.7653275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2822514,1.4265134,0,0.45761508,0,0,0,0,0,0,0.9139819,2.6659687,0.94081885,4.2532163,3.065817,1.4626,0
31,0,0,0,9.691047,0,1.4689261,0,0,0,0,0,0,0,0,6.1691537,0,0,8.028351,0.6347685,0,2.623365,4.618443,2.2629526,7.659447,1.3993618,0,0,10.877269,0,0.5971537,6.4669986,2.2868545,6.983804,7.5524454,4.3250914,1.4741493,0.010453495,1.3914365,0,0,0,0,0,0,0.13927227,3.2916765,1.034814,0.65480864,0,0.42525554,1.4407635
32,0,0,0,0,0.1629914,0.23025736,0,0,2.5151627,0,0,0,0,0,1.9603788,0,0,0,0,2.436357,0,0,0,0,0.23774794,2.013613,0.13011877,0,0.72913814,0.90204096,0,0,0,0,0,0,3.407022,0,0.035448864,2.0120842,0,0,1.5051554,2.3578744,0,0,0,0,4.2552147,0,0.30332464
33,0,0,0,0,3.1019466,0,4.11829,0.7481317,0,0,0.47594914,1.5093899,0,0,0.1316005,0,1.7721826,5.5925093,1.2131009,0,0,0.32641006,1.0812926,0,0.16500829,0,0.4729974,1.9535257,0.2259588,1.0711126,0,0.20799518,2.9741125,0,0,0,0.26651123,1.1125392,0,0,4.866333,0.3451594,8.689259,0,0,0,0,0,0,0.3483268,0
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7904668,0,0,0,0.58869517,1.8151217,0,0,1.6909767,12.073693,0,7.482516,0.18875155,2.5376925,2.2671852,0,0,0,2.2097654,0,0,1.8407607,0,0.9582558,1.6278496,2.0731652,6.7756147,0,1.7776254,2.215461,0,0.10444577,0,0,0,2.3617563,0
35,0,0,2.969585,0,0,0,0,3.4941657,1.0756176,0.119382896,8.172907,0,0,0,0,0,4.00432,0,0,0,0,0,0,0,0,4.520526,1.5766319,0.6483666,0.041128676,0,0.9111318,0,0,0,0,0.8720696,3.0587466,1.377817,1.2316324,0.59180593,0,0,0,0,0,0,2.1771166,0,0.9395808,0,0
36,0.27755916,0,1.268972,0,0,4.782177,0,0.96741784,0,0,0,0,0,0,1.2775097,0,0,0.3987546,0,1.8595634,7.6892185,0,0.80920863,0,0,0,0.32576522,3.687417,0,0.02740059,0.33531076,1.337611,1.0628406,2.3074892,0,0,0.7945123,0,0.007780153,0,0,0,0,0,0.67872345,0,2.0635757,0,0.6875641,0,0.2463843
37,0,0,0,0,0.5357692,0,0,0.72490555,0,0,0,0,0,0,0,0,0,4.095903,0,2.910378,0,0,0,0,0,2.2448642,0,0,3.1679416,10.646295,0.71511513,0,0.12522273,0.41924965,4.0379806,0.6877407,0,0.249465,0,4.863564,0,0,0,1.2216365,0.90841055,0,0,0,0,0,2.7150881
38,0,3.4030728,0,3.2090724,2.9346907,2.578028,0.3964856,0,0,0.21205623,0,0,0,0,3.7457812,0,0,0,3.2360737,0,0,3.338187,3.6084812,5.768996,1.7434429,2.929476,3.0119832,0,0,0,1.84342,0,9.275158,0,2.978694,0,0,0.9216477,0,0.28427526,3.6194072,2.1888537,0,2.4007504,0,0,0,0,0,0,0.27433693
39,0,0,0,0,0,0,0,0,3.7978613,0.13168597,5.538018,1.5320199,0.49323222,2.0035186,0,4.077256,0.395051,3.300292,0,0,0,0,0,1.8477986,0.8400398,0.8522887,0,0,0.396881,0,0,0.37880886,0,0,0,0,0,0,0,3.8193412,2.4316535,0.22749689,0,0,0,0,0,0,0,0,0.45787683
40,3.3515801,0,0,0,0,0,0,0.08821912,5.341464,0,0,0,0,0,0,4.9900393,2.1430862,0,1.2625448,0,0,0,1.0085229,0,0,0,1.7100534,0,0,3.5925019,0,0,0,0,0,0,0,0,3.7911901,4.1096506,4.6741495,1.3114514,0,0,0,0,0,0,0,0,0.9334064
41,0.639768,0,0.05654161,0,0,0,0,0,0,6.4380207,0,0,0,0.5949367,3.385772,0,0,0,4.9422026,0,16.215996,0,1.739392,0.30151525,0,0.37139177,0,0,1.3026065,0,0.52811444,0,0,0,0,0,0,2.1390784,0,0,0,0,0,0,0,0,0,0,2.8852408,0,0
42,0,0,0,0,0,3.6191216,0,1.2480155,0.28527245,0,0,0,0,6.835928,1.042772,0.94894385,0,2.9712906,0,2.2558944,0,1.5910163,0,4.3204923,0.14051881,2.2601728,0,8.7476015,0,0,3.6421924,3.9963968,1.1477864,5.5109644,0,0,1.4911622,0,0.4574093,4.5163717,1.5613819,2.806048,0,1.2864685,0,0,1.9414259,0,0,0,0
43,0.63690263,0.54528385,1.651282,0,0,0,8.85748,0,0,0,1.0766183,1.1272537,0,0,2.0952456,0,0,0,1.3343178,0,13.640197,0,0,0,3.4854114,0,0,0,0,0.2866662,0,0.8864388,0,0,0.38924584,0,0.58600175,0,1.1448646,3.5119233,0,1.3491042,0,0.4845259,0.020425437,1.0199474,0,0.60097885,0,0,0.5095146
44,0,0,0,0,0,3.9847674,0,0,2.145927,0,0.096427575,0,1.0165153,0,0,0,0,0,0,2.2235816,2.0957198,0,1.6027693,5.4578876,0,0,0,10.55544,0,0,2.1923368,0,0,0,0,0.24090773,0,2.1305032,1.1299267,0,0,0,0.6599832,0,0,0,0,0.16383934,0,1.7277231,0
45,0.53618246,2.4562957,2.4563673,0,0,0,6.838124,0,0,0.82456225,0,0,0,4.166696,0,0,0,1.1383001,0.06425146,1.1905599,0,1.9648857,3.160104,0,0.16315617,0,1.0578423,0,0.9684956,4.012075,0,0.4635246,0.38480604,0,7.941977,1.5772458,0,0.17963168,0,0,0,0,0,0,1.3681804,2.5595362,0,11.648918,2.6618354,0,0
46,0.20613138,3.0502014,4.5781646,0,0.2602341,0,0,0,0,3.7025957,0,0,1.2537924,0,0,9.078607,0,0,0,0,0,0,0,0,0,0,0.8427373,0,2.1284995,0,0,0,0.99305445,0,3.3284423,0,0,1.319891,0,0,0,0,0,0,0,3.8396425,0.64850014,0,0,1.7368852,0
47,0,0,0,0,0,0,7.7487254,0,0.025115184,0,0,0,0,0,0.4139305,0,0,0,0,0.65613663,0,0,0,0,0,0,0,1.4248967,0,1.260063,0.45760646,0,0,0,0,0,3.0475652,0,0.6929115,3.1580122,5.026501,0,6.306343,0,0,0.3225568,0,0.4858627,0,0.094454035,0.5064036
48,0,0.75864846,0,2.2636025,0.7886474,0,0,0,1.8608016,0,0,0.93439305,1.3323295,8.927725,0,0.78316545,10.088335,0,0,0,0,0,0,0.46590018,0,0,0,0,0,1.1612614,0.48989743,0.36723658,0,4.4399757,0,1.0428414,0,0,1.4351568,1.6825905,3.587203,0,0,2.645894,0.77569944,0,0,0.18974234,0,0,1.4703591
49,0,0,0,2.989941,0,0,15.487314,0,0,0,0,0,7.1704955,0,0,0,1.4785248,0,0,0.7549724,11.927219,0,3.0339231,0.80063033,0,0,0,0,0,0,0,0.561182,0,0,0,1.1610032,2.9182878,0.6494924,0,0,0,0.5521078,7.7421427,0,0.76762724,0,1.0459752,0,0,2.710982,0.18539241
50,0,0,0.06858726,0,0,1.7201072,6.0260906,0,0.8090421,0,5.116662,1.8033429,0,0,0,0,0,0,0,2.1425352,0,1.0863942,2.2092018,8.560959,0,9.414432,0,0,0,0,0,4.7960978,0,3.7646937,0,0,2.401794,3.1523674,1.2389226,0,3.5118766,0.47632846,0,0.2657245,0,0,1.632258,0,0,0,0
51,0.68100715,0,0,2.6683383,0,1.9291298,0,2.0152721,0.9238327,0,0,1.3606061,0,0,0,0,0.15863234,0,0,0,0,0,0,0,0,0,1.7023468,0,0,0,0.5333616,0,2.2637255,0,0,0,0.36993176,0,0.000824102,0,3.1123486,0.65974504,0,0,0,0,0,5.150087,0,1.6095048,0
52,0.7756578,0,0,0,1.3920667,0.71335876,0,0.029591233,0,0,1.1938175,0,0,0,0,0,3.7354245,0,1.4013742,1.9366752,8.247813,0,0,0,3.0530565,3.447091,2.560227,0,0.27416307,3.9640496,3.621243,0.055229247,0,3.1297266,3.5584247,0.05986017,1.0140785,0,0,0,3.5046384,0,0,1.3451627,0,2.0683956,1.3865554,0.23136067,0.230581,1.3523768,0
53,2.618711,0.9650161,6.798398,0,0,0,12.014468,0,0.23141566,0.3233499,5.5417237,0,5.7678747,2.0865726,0,0,0.67074984,0,0.48965016,0,3.1172442,1.987418,0.27089417,1.038504,0.9354224,0,0,0,1.5713441,0.6702941,0.45804968,1.2824818,14.197802,2.0763535,6.0417137,0.75369895,0.4857337,1.3240896,0.5264702,0,0,0.36354235,7.295386,0,0.34241715,0,0,0,0,4.5721464,0.900661
54,0,0,0,0,0,0.48264873,4.1206646,0,0,0.053122718,0,2.1977105,0,3.8793268,0,4.888363,1.2537788,1.8658984,0,1.390942,0,0,0.5935136,6.6988263,0,0,0.24438237,2.0557883,1.526537,2.2828708,0.4546325,0,0,0,4.3236804,0,0,0,0.4192701,0.4698665,4.128206,0,0,2.9798481,0,0.03405402,2.6454022,4.4603267,0,0,0.33482516
55,0.06335584,0,0,3.3815908,1.2354665,1.4674665,25.741741,0.5288498,0.83062536,0,0,0,1.029417,0.35295454,0,0,2.0185487,0,0,0,5.357564,0,2.1144009,3.4861417,0,0,0,2.8890557,0,2.2096589,3.5187876,0.5508308,0,0,0,0,0.717658,0,0.75284785,3.2532911,0,0.7199312,0,0,1.996719,0,0,3.2461667,0.937785,0,0.12016824
56,0,0,0,0,1.0254472,3.8552935,0.28686383,0.57910925,2.978172,0,0,0,0,9.650326,0,0,4.4645767,0,0,1.3416892,0,1.552829,0,0,0,0,0.6708788,0,0.7917711,9.445664,0,1.5088698,4.025348,1.3281378,0,0,0,0.31976297,0,0.7827306,8.025487,0.41787922,0,0,0.040133096,0,0,0,0,1.9760886,1.5173922
57,0,2.702455,0,1.2272965,0.06686851,0,0,0,0,1.6556103,1.8609086,1.5948837,5.4332714,0,0,0,0,0.68089986,0,1.6384605,1.9685019,2.2548769,0.13171433,0,0,0,0.23581286,0,0.7464091,0,0,0.6652182,0,0,0,0.22018428,1.1201473,0,0,2.2967463,0,0,1.612453,0,1.9486896,0,0.5997153,2.1436603,0.55618066,0,0
58,0,0,0,0.040299308,0,0,0.13710512,3.0803332,0,0.12878442,0.9285472,3.7427335,2.193353,0,0,0,0,0.9946319,0,0,1.3030715,0,0,0,0,1.6027622,1.517451,0,0,5.918286,0,0,0,0,0,1.0154128,2.1610072,1.3931273,0,0,0,0,1.472159,0.4989061,1.5212297,0,0,0,0,0,3.2036328
59,0,0,0,0,0,3.9357052,7.947953,2.8129706,0,0,0,0,1.3414193,0,0,0,0.9356698,0,0,0,0,0,0,1.4711695,0,0,1.3631871,0,0,0,0,0,0.79502785,0,0,0.14115672,0,3.4450388,0,0,0,0,2.22991,1.3395374,0,0,0,0,0,0,0.15279333
60,0.92229414,0,0,0,0,0,0.14674635,1.1447932,0,0,2.018488,0,0,0,7.0060735,1.3359263,3.1065679,1.5828323,0.6015842,1.3002853,0,0,0,0,0,2.3091145,0,3.2007616,0.3845155,1.4965522,0,0,0,0,0,1.0520498,0,0,0,6.86605,8.635881,0,0,2.126745,0,0,0,0,0,0,0.7843533
61,0,3.7871208,1.2137982,16.4705,1.1140156,2.0856452,13.796465,0,0,0,6.014188,0,0,0,0,5.9481425,0,0,2.6671286,0,0,2.0171423,0,0,0.5459224,0,0.4793675,0,0,0,0,0,0,1.9459999,6.6958103,0.20465045,0,0,0,0,0,0,0.42901036,0,3.1660638,2.5112534,0,0,0,3.4959204,0
62,3.640141,12.848438,3.3262277,0,0.94418186,0,0,0,0,1.0314707,4.1073937,2.2497249,0,0,0,0,8.473672,0,0,0,0,0,0,0,0,0,0,0,0.79121673,0,0,0,0,0,6.3133135,0,0,3.2255678,0,0,0,0,0,0,0.6094277,2.9214344,0,5.726,5.740683,0,0
63,5.8820586,1.0460261,0,0,2.7906413,0,11.872395,3.6954036,0,0.6112033,0,0,1.8641642,0,0,0,0.4054327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1860385,0,0,0.10592923,0,0,5.5755434,0,16.97557,2.4329817,0,0.6374615,0,0,0,0,0
64,0,0,0,0,0,0,9.522015,0,0,0.65588534,2.2266893,0.61942756,0,0,0,0,2.8971264,0,2.1520789,0.13715284,8.9227,0.20018616,0,0,0,0.3629223,1.7019686,0,0.016946873,0,0,0,0,0.855691,0.22771145,0,2.1579573,0,0,0.92602795,0,0,0,0,0.11987825,0,1.1993142,0,0,1.4649302,0.4119314
65,0,0,0,1.3875045,0.32608417,1.7630818,0,0,0,0,7.1302156,0,2.144042,0,0,6.686134,6.1463747,15.57297,0,0,1.204419,0,0,2.1984181,0.4832555,1.8763232,0,0,0,0,0,3.8053021,0,0,2.0266116,0,2.1840072,0,0,0,0,0,0,0.22088137,0.08306817,0,0,0,1.7998664,0,0
66,0,0.13228706,0,1.3977946,0,0,0,3.7729814,1.0210519,0,2.251068,0,0,0,0,0,0,0,0.40147975,1.0206683,0,0,0,0,0.15940519,0,1.3083323,0.16023073,2.2688494,0,0,1.3783356,0,0,0,0,3.309049,0,0,0,4.375241,0,0,3.6708121,0,1.2551452,0,1.6650653,0,1.4921169,0
67,0,0,0,0,0,3.4434335,13.829107,0,0,1.3873522,5.615517,2.0997086,0,2.3523433,1.4986537,5.43922,0.8905613,0.24200082,1.3772296,2.0775173,1.7166256,0,0,0,3.3953001,6.302892,0.07262403,4.304954,0.22560535,0,0.94109404,0,2.7523203,0,0,0,0,0,4.2545323,0,2.289732,0,0,0,1.474413,1.2043979,0.8888481,1.81915,0.7265946,1.4878196,0
68,0,0,2.019604,0,1.9723645,0,0,0,0,0,0,0.49384186,0,0.11160812,0,6.2523518,0,0,0,0.43994144,2.7350733,1.7472148,0,0,0.8711554,0,0.21375734,0,0.6578888,3.0272362,1.3716437,0.052858293,0,2.920609,5.978019,2.6459816,0,0,0.73222417,0,0,0.9789304,0,0,0.2152528,0,1.2719103,6.770113,0.79134405,1.2256296,1.871938
69,0,0.06907981,0,0.7190692,0,0,2.6731346,2.6529677,0.5494004,0,0,0,0,5.404633,0,2.2896297,0,4.6136756,0,0.1568451,5.528401,0.39018378,0.1132012,0,0,0,0.7582004,0,0,0,0,0,0,0,1.6585035,0,3.638644,1.5085708,0.45445266,0,3.942467,0.38848194,0,0,1.0361934,1.9521766,0,0,0,0,0
70,1.4153998,0,0,0,0,0,0,0.41309705,0,2.8371754,1.8043245,0.6308797,1.4864353,7.0291977,2.1553314,0,0,0.12681067,0,0,0,0.7071062,1.4600683,3.7956133,0,3.8940713,1.2335666,2.1303928,0,4.1463833,0,0,4.7741747,0,0,0,0,3.2012815,1.0912226,0,0,1.2494977,0,0,0,0.3002843,1.9776235,0,0,1.0389283,0
71,3.9406087,1.8689088,0,5.6022544,0,5.6184573,2.3439448,0,0,0,6.732957,2.5461748,0,0,0,0,1.2738317,0,0,0,5.735714,0.15089053,1.2509522,0,0,0,0,0,2.0597816,0,0,0,0,0,3.1375554,1.4388947,0,0.40723684,0,0.66881984,0.21331999,0.36382276,0.78516006,0,3.4756906,2.007798,0,2.9244883,0,0.6987635,0
72,0,0,2.554146,0,0.00833511,0,0,3.7977126,0,0.1291006,0,0.23158295,5.0447903,0,1.2488006,0,1.4726431,0,0,0,0,0.27389127,0,0,0,3.213787,0.10139108,0,0,3.6408885,0.5655787,1.0430026,0,0,0,0.7712673,0,0,0,0,1.7898172,1.4712081,6.158347,0,0.2558314,0,0.7877917,0,0,1.8195016,0
73,0,9.9682455,0.12998901,0,0.4272421,0,0,0,0.21965277,1.2049623,1.1334149,0.1836474,2.9654922,1.1367741,7.018907,0,0,0,6.3822107,0,0,4.608022,1.1796651,8.177858,5.2018538,0.11577568,0,12.233096,0,2.515696,0,0,0,0,6.572596,0.25102207,0,0.8974925,0,4.620568,1.9728895,0.76575303,0,0.34229484,0.32748333,0,0,0,0,0,1.7626895
74,0,0,0,0,0,0.21193828,6.7588596,0,0.965326,0,0,0,0,0,0,0,3.213846,7.5390687,0,1.1567743,14.806948,0.05480681,2.2149384,5.152158,0.80538416,0,0,10.724794,0,0,4.9155164,2.3586793,0,9.3867445,0,0,0.8615622,0,1.0022103,0,0,0.7032893,4.7798705,1.3921195,1.9423085,0,0.18433067,0,0,0,1.0545841
