x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037,y0038,y0039,y0040,y0041,y0042,y0043,y0044,y0045,y0046,y0047,y0048,y0049,y0050
18,0,0,0,1.6640368,0,0,0,0,0,1.967681,0,4.6180053,0.7087043,10.415445,1.3884114,0,0,14.055809,2.7469552,0,0,0,0,1.5517877,0,6.2696266,11.029348,0,0,0,19.906618,2.3250322,11.46081,4.322724,3.4603374,2.096756,0,0,3.354575,0.05403583,0,0,0,9.5794115,0.15363021,0.9997624,0,0,0,8.656385,0
19,0,2.2334597,0,0,0.09869887,0,4.349812,3.1922212,0.56167483,0,0,0.70948213,4.8629575,2.2845912,3.0820217,0.7632795,5.5848565,0,7.588732,0,0,13.528406,0,1.9722794,0,0,0,5.901529,0,0,0,3.8033369,0,0.47131467,0,0,0,0,12.166845,0.39544615,12.756553,0,0,13.360079,0,2.8502245,0,4.1625743,25.477774,4.8761697,7.0126204
20,0,0,6.27139,0,0.29217717,0,0,0,0,2.0522952,0,5.6190543,9.323839,0,0.33960855,8.53087,7.7561264,6.5283713,0,10.320535,4.852151,0,0,4.349847,0,0,0,0.450785,2.9790359,0.6140021,0,0,10.413935,3.9138923,0,0,1.3128797,4.047408,19.294312,6.1929846,19.097462,0,5.218066,11.816433,38.162647,11.559994,20.012514,0,0,5.7338085,11.867042
21,1.2894498,0,0,13.378479,0.19271144,0,0.20838842,7.47093,0,7.393903,7.9071364,0.69731414,6.723729,0,0,0,6.6344447,0,10.782879,12.122193,2.5412388,0,3.2355583,5.1832004,0,0,6.877467,1.3127557,0,0.6554736,0,0,27.64079,0,0,5.7428093,1.0311581,0.903146,9.743843,0,0.5743883,17.511057,3.5525906,0,0,0,0,12.406135,35.966103,22.041264,2.9505744
22,0,0,0,8.632864,11.470254,0.24489073,0,3.3391807,1.8563759,0,19.140623,0,0,14.819408,5.204084,5.276781,8.2104645,9.35598,4.905061,15.5285015,0.9107746,0,5.190124,3.707244,2.3714185,9.3171015,2.5391886,10.35049,1.8148413,6.7812514,1.5207922,0,17.455675,0,0,5.280952,0,0,11.459192,0,5.83449,10.9969425,0,0,9.086067,0,0,21.94953,29.568129,11.710396,1.2526547
23,0,2.3565502,0,3.6805692,8.96007,0,4.3011003,0,0,0,17.264645,0,5.675207,0.013666693,4.1107774,16.890974,6.0085993,0,0,23.594576,6.8168206,0,1.3239404,0,3.3170087,0,8.929174,11.253491,0,0,6.814766,1.6560996,17.46173,0,0,4.0629807,1.323883,5.086578,6.7448153,0,0.8583623,16.208183,0,13.299648,7.985567,0,1.4730972,13.349364,6.1861453,14.216393,2.1146567
24,0,0,0,8.998428,0,6.2436104,1.3703312,0,11.670126,2.5082557,5.357629,0,11.586386,0,3.4831343,7.2763762,0.35931602,0,5.07138,0.28480032,2.3575358,1.925828,0,1.3267413,0,7.399135,10.667763,9.717461,4.187902,0.1171255,0,0,19.213142,0,2.9911683,3.1839087,1.1526421,6.7982097,4.3690414,2.2595744,2.3124728,4.4497843,0,0,0,0.8787001,1.2711264,2.7734919,4.411519,14.600781,0
25,1.2201055,0,0,0,2.195495,0,8.727561,0,5.8796983,3.422567,1.3515245,0,18.605568,0,0,3.201539,0,0,11.037045,2.491254,0.09275092,0,0,0,3.302322,0,2.4259555,3.1238592,2.3338556,10.844024,3.603655,2.2792513,9.854388,4.3490553,6.103504,9.62564,13.768529,5.7063727,15.511212,11.045914,5.5181713,0,4.2007284,0,7.332595,5.474047,1.5440995,9.090785,2.3104575,16.807386,0
26,0,0,4.454026,2.325762,0,0,0.81319344,0,2.4333873,0,0,7.9085317,0,30.053543,0,0,0,0,0,2.3198287,0.94051003,16.022352,4.817901,0,10.343883,9.539472,0,3.1837583,0,0.7623525,0,0,4.00429,0,0.42877176,2.9391513,3.5997682,9.944963,3.2954,0,9.078046,15.05928,1.6507195,1.7530243,22.102999,14.63261,11.996371,0,20.234549,10.226811,11.55013
27,1.4416083,3.8619256,1.7386159,3.5279155,0,0,2.604873,0,0,0,0.6517989,1.2788907,1.2225516,21.9129,0,0,0,0,0.28554025,0,0,8.943269,3.2919035,0,0,3.5504286,5.710582,2.3542566,1.3889272,2.0309277,0,4.683457,3.412773,0,10.132344,5.768217,4.3855076,8.664915,5.976487,6.323915,4.752143,0,10.430885,0,0,0,0,14.235477,11.648035,13.265255,1.0670633
28,0,0,0,0.14685948,0,1.8405932,0,0,1.0949173,0,0,3.8988078,0,4.5574975,1.7969257,0,0,0,7.3843966,0,0,5.930214,2.9059343,1.0255916,0,8.2428255,3.6771142,5.421457,3.850875,0.14714952,1.6420093,4.671259,4.3528166,2.7750964,0,6.6233277,5.4609475,6.015665,4.2631288,0,1.8214966,0,0.99925333,0,3.1799388,1.5469197,4.1568503,2.438968,0,4.90193,5.243713
29,0,0,5.7523007,0,0,1.4888164,0,0,0,0,16.759472,4.653666,4.2508163,11.025201,0,0,0,0,0,0,0,0,0,0,0.8369676,0,4.0245366,0,7.4720283,4.249374,0.7547929,2.373899,21.392628,5.4164615,12.541066,8.47632,12.993119,13.031637,5.9996896,0,3.340141,0,0,5.1624336,13.073006,2.8413386,0,10.395023,0,13.474576,1.6429379
30,0,0,0,2.7794707,0,0.010006822,0.58917594,0,0,0,0,0,0,7.576676,0,0,0,0,0,0,0,0,1.5926414,0,0,0,11.510315,0,0,0,0,0.5240859,0.4706898,0,0,0,0,6.2009487,0,0,0,0,0,0,0,0,0,2.0830655,0,0,0.9720041
31,0,8.298994,0,0,0,0,0,7.7868934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6765306
32,0,0,0.96500725,2.9638727,2.2385023,0,1.1521932,0,4.4258666,0,3.3939965,5.3933134,3.0774195,0,0,0,0,11.957057,0,7.3979278,0.800688,12.315226,0.93521005,3.38684,0,0,5.411142,0.40934077,0,0,0,2.5114143,2.4552248,8.183024,0,2.3245916,0,10.99458,1.7105213,0,8.096966,0,3.5850973,0,6.295749,4.346897,1.8050271,10.549072,0,2.9476573,0
33,0,0,0,0,7.5529404,1.9974679,0,0.71227163,0,0,0.47539306,0,0,0,0.18069911,3.5430899,0,9.862142,0,0,1.0956646,0,0.9424983,1.0073789,0,0,5.6377277,0,0.54155385,1.126557,10.733686,1.7132243,7.759012,0.98923665,0,8.0665245,0,9.515393,0,0,0.25167304,0,0,0,0,0,0,0,0,6.900503,0
34,1.4106995,0,1.1614634,3.8106275,0,0,2.2353933,0.2699011,0,14.6560545,0,0,0,3.4386592,7.2094936,0.07686152,3.0869026,0,3.2348912,0,3.434543,8.900116,0,0.34159872,0,0,0,0,4.6046953,0,8.715704,2.2802098,13.802216,0,0,4.9868093,0,5.4246964,2.2249584,0,0,0,5.267296,2.080199,0,0,1.717926,0,3.323708,0,6.583691
35,0,0,0,0,1.7496828,4.731524,0,3.061573,0,0,1.7839637,0,10.604599,0,4.1446085,4.3316464,0,8.889265,4.9337873,1.5004495,0,0,2.6819394,3.5039184,1.9412905,3.462871,0,2.8089888,0.9043005,0,0,0,2.3031766,0,5.346671,0,0.34240884,12.747154,4.608888,0,0.28515768,1.3722419,0,0,1.5140302,0,1.7367159,4.4740844,0,6.386088,0
36,0,0,3.775289,0,4.248475,0,0,0,1.287892,0,0,0,0.86622804,0,0,0,0.7897542,10.575512,0,0,1.2699958,0,1.3182436,0,0,4.0946617,0,0,0,0.8180386,15.150291,3.3991652,0,2.8492174,0,3.3304179,0,8.201544,2.572657,0.9481729,13.396128,6.7089224,0,4.2793856,0,1.6830384,5.6680384,0,0,3.2342668,0
37,0.6521481,0.53943706,0,0,0,0,0,11.692591,0,0,7.4554377,2.2793539,4.04368,1.6471599,0,0,0,0,11.08927,0,0.80320215,0,1.2599239,0,6.569173,0,11.896382,0,2.3059428,0,0,0,0,0,0,3.1539385,0,3.6536477,0,0.24957411,3.705377,7.087795,0,5.4845166,0,0,0,6.0048904,0,4.8043413,0
38,0,4.8456607,0,0,0,1.2214268,0,0,0,0,13.142576,1.346279,4.714822,0,0.7536188,10.073608,0,7.942416,0,4.8947034,0.97462296,0,0,0.09978121,0,0,0,0,0,0,8.772971,3.0671866,1.7027501,0,0.38506055,1.7334318,0,0.97256106,0,0,0,0,0,0.6986173,8.583604,1.1504215,0.95981854,7.24811,1.8453673,8.148372,3.304248
39,0,0.14019424,4.9289036,0,0,1.5018427,0,0,0,0,0,2.575263,0,24.674324,0,0,2.5385604,0,0,0,0.5162675,0,0.22609034,0,0,0,2.2484024,6.394358,3.4972594,5.576382,0,0,8.280919,1.4360914,0,4.429335,4.9112544,12.729683,5.0707064,0,0,9.743529,0.404693,0,0,2.0513105,4.8677287,0,5.3132014,14.262049,0
40,0,0,0,4.2649193,0,0,1.1501037,0,0,1.7595773,0,0,7.7666726,1.3365288,0.073383436,0,2.6978304,18.352919,5.7985578,0,1.5855694,16.194485,0.2790308,4.033634,3.2579453,2.6518333,0,0,0.29534176,0,0.7101345,0,0,0,0,0,0.12803054,0.47135296,0,0,0,0,0.31998634,8.309219,1.5433028,1.9398097,0,0,0.061183553,0,0
41,0,0,0,2.3252723,0,0.9134233,0,1.0247743,0,6.8357086,0,0,0,0,3.4524064,3.5088062,1.931374,0.033599332,0,0,3.2760036,1.6890888,0.35476407,0,3.3312209,0,0,0,1.1453992,0,6.851828,0,0,0,1.7948861,1.3615354,3.6741421,2.0074034,2.022209,0,3.0128644,0,0,0,0.9749625,0,0,0,0,0,0
42,0.76820964,2.1552198,0,0.30612016,0,1.3638554,0,0,0,4.479266,4.894053,0,0,0,0,0,0,0,0,0,0,0,0.5078529,0,0,5.4635944,5.614517,5.5341277,5.0534863,6.8926883,0,0,1.5611527,0,0,7.360189,10.517784,6.515923,5.1230526,5.599625,0,0,0.8889372,0,3.4881516,9.098464,0.085173525,0,0,0,8.159246
43,5.7597523,0,3.2353244,0,0,0.64368343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5860615,0,0,0,0,0,4.2388115,3.813947,0,0,6.9696636,1.401966,4.2148724,1.4104736,4.672309,3.1756532,8.166776,3.535673,8.649233,0,1.5376406,0,18.316452,15.253625,23.04662,0,0,0,0
44,0.013927128,0,0,0,0,0,14.046369,0,0,0,0,0,0,0,0,9.565597,0,0,1.297243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3279452,0,0,0,0,8.294508,0.38462463,12.127799,0,10.019023,0,31.365805,5.011868,9.14161,0,0,1.2625273,16.68871
45,0,0,2.6531866,9.946865,0,4.5066605,3.15558,0,0,2.3598955,6.298226,9.32527,0,28.678234,0,0,0,0,0,0,0,0,17.834677,0,7.2794924,8.7229395,0,4.9727335,5.5084004,2.6787817,0,1.8559396,22.856586,6.1497426,0,0.2662265,13.3167925,8.382272,3.7626257,1.6859441,1.7633986,0.5460299,0,0,0,4.2023263,0,23.805223,0,18.168045,0
46,0,0,3.8185863,3.618068,5.3860044,0.7841376,0.81515765,0.30494502,0,0,2.8601391,6.468496,0,14.001503,0,0,2.06982,2.7536225,3.324178,0.064927384,0,12.842734,0,0.70019305,4.261373,7.249652,8.875012,5.7567153,0,0.4551711,7.034326,1.350941,0,0,0,1.5692995,3.9326267,1.2154659,3.8111293,0,0,6.603446,0,9.507595,0,0,2.071261,0,0,0,0
47,0,0,1.8324432,0,0,0,0,0,1.2534741,2.0598063,11.739805,0,16.309637,0,0,0,1.8933928,0,1.7248323,2.39429,0,0,10.691315,0,0.99656665,0,0,0.7485683,1.4384784,0,1.8541768,3.894048,3.8526747,0,0,3.074024,5.3086114,3.2844343,3.7945557,1.8800299,0,15.58288,0,0,0,0,3.0102825,0,12.112828,27.6532,0
48,2.5941892,0,3.4759173,2.3924024,0,0,1.5659283,0,0,0,0,0,1.7342414,13.424054,0.65343666,0,1.069841,0,4.381845,0,0,15.503994,2.7188594,2.6716073,0.5810308,14.521216,20.879972,1.6026058,5.7697887,7.674452,0,0,0,2.9609623,10.652097,1.3119514,8.816512,5.6992397,5.559146,2.9700177,1.6487821,0,4.567022,0,7.477745,7.2833686,4.512731,11.847379,2.8676789,8.879377,1.7987139
49,0.7260049,0,3.4065363,0,0,0,1.905547,0,0,0,0,7.9967446,0,5.423818,0,0,0,0,2.1386065,0,0,3.4298635,4.1017566,0.8719593,0,0,0,2.4940307,0.68409455,3.1339803,2.6327596,1.2300023,8.550071,3.85701,0,1.6725425,6.8528457,0.22541656,2.846614,0,0,2.1088772,2.3458557,0,14.997932,8.723201,1.9726166,4.621857,0,3.122325,2.1665967
50,0,0,3.2404888,4.8108315,0,0,0,0,0,0,0,3.0781145,0,19.185219,0,0,0,3.4645548,6.884513,0,0.28538814,7.164907,3.0464528,0.68849313,3.8499122,0,5.4083805,3.5200102,2.432062,0,2.1506886,2.7615533,0,0,0,0,0,3.2697785,2.4018483,0,4.7510905,6.9675694,1.3310077,1.1282654,4.336885,0.6599514,2.7415495,16.546556,2.0100594,9.601903,3.9708264
51,0,0,0,6.312496,4.066843,3.0223463,2.3259091,0.110261016,0,5.3091183,0,0,10.680962,16.209885,0,0,0,0,0,2.1280572,0,8.453634,9.581994,0,15.075175,15.187346,0,0,6.7606435,0,0,0,0,5.9403534,1.266255,0,7.947337,3.367787,2.5551336,4.452577,2.4784446,0,3.05153,9.172214,3.1803682,9.453713,0,0,0,0,11.182637
52,1.3671205,0,4.511713,3.131734,0,0,0,0,0,5.960345,12.205036,3.3989213,0,10.02757,0,0,0,0,1.9019418,0.18235165,0,0.711782,2.1302798,0,1.8833405,0,11.192956,3.0224755,2.7640188,4.3769274,0,7.4104705,2.638799,0,20.337332,7.204452,8.017534,4.330476,9.697255,3.4189556,7.842496,0,2.8817756,0,0,0,0,0,0.209064,0,0
53,0,0,1.4682987,0,0,0,4.6605163,1.0013794,1.9766608,2.402118,0,0,16.851019,0,1.1475263,0,0,0,0.52418584,2.0768037,0.5773125,0,0.14844672,4.9025745,0,0,5.2153735,0,0,0,6.0579705,0,0,0.83656716,0,0,0,2.9760618,0,0,0,2.4769096,0,0,4.8391366,0,0,17.64333,2.9539921,22.908241,0
54,0,0,0,4.0633163,0,0.11304954,3.4372535,4.92824,0,1.9489633,0,0,0,0.35535783,3.0540001,0,1.146388,0,0,0,0,5.10561,0,6.4783754,1.8461615,12.561651,1.3968643,4.4049034,0.5917847,0,10.48503,5.1452074,0,0,6.0194983,0.13585547,0,0.9208494,0,0.45870018,0,0,0.23000714,0,0,1.2976727,0,0.3019054,5.906252,0,0.11754135
55,0.06568077,0.27634397,0,0,2.2951202,0,0,0,0,5.0867167,0,0,0,2.7537851,0,1.0838925,2.4868543,0,10.470765,14.64891,4.372262,15.820328,0,1.2748255,1.1788543,0,17.020033,0,0,0,1.8332599,0,0,0,0,0,0,0,0,1.7655556,0,7.884228,0.1817674,0,0,0,0,0,3.4099236,0,0
56,0,0,0,0,3.7351286,0,0,2.218619,0,2.2293303,0,0,0,0,0,0,5.084683,0,0,0,0,0,1.2067974,0.7525467,0,0,0,0.7850859,2.5027142,1.3793463,0,0,0,0,0,3.4971678,0,0,0,0,0,6.070848,0,0,0,0,0,0,0,0,0
57,0,10.902464,0,0,0,0,0,1.2077721,1.0056266,0,0,0,0,0,1.9532077,24.26302,0,10.059912,0,0,5.548346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.10687,0,0,0,0,0,0,0
58,0,5.852122,1.5110092,0,0,0,0,5.6836395,2.8773224,0,0.030633984,0,0,0,2.8586054,16.558588,1.3189439,10.84691,0,0,0.23683013,0,0,0,0,0,0,0,0,0,1.4232149,0,0.8088667,0,0,0,0,0,0,0,0,0,2.562384,0,0,0,0,0,0,0,0
59,0,2.8329098,0,0,0,0.13481002,1.4711366,0,0,2.093032,3.977397,0,0,0,0.22439523,19.791185,0,0,0,2.8103573,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69988006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,0,7.1284227,0,0,0,0,0,11.939918,6.451314,0,0,0,0,0,0,22.48119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,0,4.8609385,0,0,2.7356756,0,0,8.241429,1.0128587,0,0,0,2.058674,0,2.9249074,13.775154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4797463,0,0,0,0,0,0,0,0,0,0
62,0,3.1616666,0,0,2.946943,1.1337433,0,0,0,0,0,0,9.372134,0,0.16122039,20.287006,0,5.2941666,0,0,4.3408203,0,0,0.78403026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4196644
63,0.7765837,3.4106705,0,0,5.107645,0,0,2.7321875,3.051153,0,1.0885072,0,0,0,5.167949,14.972697,0,6.9587054,4.068924,10.933617,3.2778687,0,0,0,0,0,0,0,0,0,0,0,6.0979238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4938348,0,0,0
64,0.38203642,8.568871,0,4.482114,0,0,0,0,4.4527655,2.3635833,0,0,9.449702,0,0,0,3.7978866,17.364971,0,0,0,0,0,0,0,0,0,0,0,0,4.795387,0,0,0,0,0,0,0,0,0,0,10.261117,0,0,0,0,0.9770241,2.622946,12.989672,0,0
65,0,0,0,3.12907,5.3218203,1.0063865,0,3.2826414,0,0,6.243863,0,16.845251,0,0,8.777589,1.03144,13.707356,0,6.1465306,5.851659,0,0,3.6007745,0,4.9274683,0.5825746,0,0,0,11.322334,3.8218377,5.436715,1.3672973,8.131373,0.002212221,0,3.7480774,2.8258493,1.1681085,0,6.5721335,1.5988811,6.235905,3.009956,5.172236,0,6.5058527,0,4.89932,0
66,0,3.3530867,0,0,4.5623145,0.2066357,0,3.2503724,0,3.4511886,1.1471404,0.05461531,0,7.4884977,1.1160104,0,2.23349,0,0,3.4339583,1.171921,0,0,0,0,0,6.252692,0,0,0.38845658,3.1267457,1.5501498,0,0,7.549994,0.7308454,1.9956392,0,0,0,2.4365997,4.900666,0,0,0,0,0,0,5.562398,0,0.9292967
67,0,0,0,2.7007113,0,0,0,0,3.6083586,8.708874,0,1.9957592,0,0,4.363596,8.645746,5.0480595,17.605856,0,0,2.2650435,0,0,1.9041958,0.42527387,2.2388513,0,0,0,0.8523258,16.665482,3.3956497,0,0,0,0,0,0,0,0,2.4464846,0,0,7.8722043,0,0,0.11307693,11.014597,0,13.425809,8.246637
68,3.959222,0,0.5650249,3.6378462,6.960593,0,0,7.952498,0,7.413401,8.087446,0,0,0,1.0031143,9.029382,4.1383276,9.927428,0,0.1441051,0,10.281965,1.3426807,6.02504,0,0,0,0,1.8535959,2.409271,8.712212,0,0,0,4.3099666,0,0,0,0,0,3.296281,0,0,0,0,0,0.46411273,0,15.106503,0,0
69,0.32905632,2.3081071,0,1.0595046,2.163403,0,0,0,4.048224,2.666289,0,0,11.653198,0,0.68432564,16.43463,2.1308334,12.969843,0,11.1903,6.3365912,10.5723505,0,0,0,0,0,0,0,0,0,1.7784034,4.2910275,0.6692191,2.013096,0,0,0,0,0,0,5.9055414,0,0,0,0.66403085,1.8220216,4.8962984,0,0,0
70,0.86852175,1.7055745,0,0,3.3059735,2.2095532,0,0,0,6.949057,0,0.5511726,0,0.53365475,0,2.8330688,2.0872788,9.144426,4.92529,6.207298,0.41239595,0,0,0.4208916,6.317065,3.4653504,0,0,0,0,3.0328767,0,0,2.03459,2.669089,0,0,0,0,1.7078427,0,4.0327277,0.28217587,0,3.9835315,0,0.06259667,5.056994,0,0,0.3914731
71,2.421131,0,0,0,0,0,0.6654629,0.45239073,0,0,0,2.5387528,0,0,0,0.65196943,2.3443034,2.5877547,0,5.2454786,0,5.4301715,4.3770847,2.2230597,10.030969,0,15.23351,4.880754,5.7279572,1.936399,7.224483,5.934221,2.7783303,0,0,0,5.1171336,7.124506,5.410415,0.6474911,0,1.260261,0,6.7186685,6.9388933,0,1.6732748,21.080072,4.7085867,15.636311,0
72,0,0,0,1.7006551,0,3.2014346,0,0,1.9016348,0,0,4.999818,0,20.373003,0,0,0,0,3.97447,0,1.6263616,5.204423,0.7108675,3.808862,0.6900558,1.3780402,22.593023,3.2491906,0,0.005645136,0,0.4721736,0,0,15.036908,0,0,3.0607653,0,0.60708886,2.138043,22.127617,0,5.0730414,0,0,0,0,5.93727,0,0
73,1.8055915,0,4.5630927,0,0,0,1.2886063,0,0,0,0,0.79651636,0,26.175625,0,0,0,0,0,0,0,0,9.663703,0,4.911375,19.785109,9.286855,0.66534793,1.9073099,0.71184427,9.295717,3.251465,0,0,0.75326955,1.3844354,0,8.15776,3.798449,0.51089334,0,6.602618,0,8.220969,15.147718,1.867951,8.13733,11.129679,0,8.624136,3.4822812
