x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021
172,0,0.46714327,0,0,0,0,0,2.366788,0.55478173,0,0,0,0,0,1.0025104,0,2.102495,0,0.5080702,0,0.07080553,0
173,0,2.4148185,0,0,0,6.283195,0.72771984,2.0049782,0,0,0,0.057924416,0.5182345,0.47962824,0,1.5153193,0,2.9958773,2.588349,3.084077,4.630479,0
174,0.29562286,0,0,0,0,0,1.6903527,0.9938379,0.060093034,0.6886153,0,1.5108182,0,0,1.0851536,0.12359249,2.7484968,2.535229,0,0,1.7532381,0.12234052
175,0,0,0,0,0,0,0,2.1797924,0,0.44573388,0,0,4.42798,1.1021818,5.028486,1.3985497,0,0.020590961,0,0.82255775,1.5172917,0
176,0,0,0.101821944,0.79596525,0,4.588324,1.131089,0.40682873,0,0.40627152,1.9556595,1.2368268,0,0,0,0.16683187,2.5576916,0,10.16099,0,0,0.56326866
177,0,2.8669252,0,0.74358696,0.29368603,2.9109156,0,0,0,0,0,1.138325,0,0,0,0,0,0,0,0,0,0
178,1.1991785,0,0,0.038869217,0,1.6886514,1.7051597,0,0,0,0,0.57220435,0,0,1.7306095,0.348963,1.4974759,0,4.835633,0,0.22899565,0.13577832
179,0,1.2086488,0,0,0.4802425,0,0,0,0.40286413,2.987929,0,2.5492303,0,0.11446814,0,0,0,0,0,3.4207458,1.9907789,1.1881909
180,0.20733707,0,0,0.7066952,1.226272,0,0,0,0,1.7116299,0.09330814,3.0731862,0,0.17486867,3.7675653,2.1051822,0,0,0,1.8596368,0,0
181,0.5006189,0,9.913972,0.37456107,1.7408121,0,0,0.8326768,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,0,0,0,4.578668,1.0962087,0,1.53324,0,0,1.3386191,0,0,0.44445616,0,0,0,0,0.07083279,0,0,0,0
183,0.62243193,0,3.247321,0,0,0,0,0.25417483,0,3.0966036,2.7783344,3.1486464,0,1.3237544,0,0,0,0,5.6877446,0.26059812,2.9397686,0.06432598
184,0,2.1413243,0,4.7004313,0,0,0,0.5536366,1.7492856,0,0,0,0.4827412,1.5328116,2.529643,1.1902115,0.95450443,0.26641256,4.550854,1.5228862,4.097258,0
185,0,3.3442874,5.1091456,0.79974294,0,2.787834,0,1.5796098,0.84344065,0,0,1.4340379,0.12704836,0,1.6516782,0,3.1610901,0,0,0,0,0.6190041
186,0.5540889,0,0,0,0,3.9817994,0,0,0,0,1.0205536,0.8634322,0.2701646,0,0,0,0,2.3637407,3.214327,0,0,0
187,0,0,0,0.59052986,2.9348402,1.7597762,0,3.9705184,0,0,0.39953476,0,0,0,0,0,0.4668593,0,0.5900402,0,1.538759,0
188,0,3.0810065,3.5295696,4.7439046,0,0,0,0.99497205,0,0,0,0,0,0,0,0,0,0,3.3209853,0,0,0
189,0.7773258,0,0.67192376,0,0,0,0,0,1.4641464,0,0,0,6.444934,0,2.789644,0,0.061974265,2.9560356,2.8415055,0,0,0
190,0.030081522,0,0,0,0,1.2057211,0,0.8947267,0,1.198868,1.314738,0,0,0.86564225,0,0,1.2055533,1.2155857,0,0,0.42213774,1.1825207
191,0.3896656,0.68279344,3.6268468,0,0,0,2.8731225,0,0,0,2.1139617,0,0,0,0.48481444,0,0,0.9942256,0,0,0,0
192,0,0.76026577,0,0,0,4.982174,4.2644835,1.6734686,0,0,0,5.2357087,0,0,0,1.0544776,0,0,0,0.29904476,0,0
193,0,0,0,2.7238941,0,0,0.43343434,1.7324227,0,0,0.92750317,0.9536125,0,0.83144075,0.7405318,1.908491,0,4.8522377,0,0.54871106,5.103,0
194,0.72234744,0,1.3145722,0,0,0.3103773,3.1613903,0,0,0.689714,0,0,0,1.5782821,0,0.26957947,0.058110673,3.2694283,6.692143,4.2753954,0,0
195,0,0,5.656499,0,0,0,2.7922153,0.11670327,0,0,0,1.184666,1.8257496,0,0.20420715,0,0,4.7144165,0,7.8334126,0,1.0373769
196,0.050264303,1.3539351,0,0,0,4.893396,0,0,0.599051,0,0.111528054,2.487792,0,0,0,0.28277773,0,0.56029403,0,0.1793824,0,0.36700454
197,0.029863903,0,0,0,0,0,0,0,0,0,0.049514238,0,0,0,3.3712401,0,0.22570308,0,0,0,1.0908675,0
198,0,0,6.9893894,0.3534203,0.9182299,0,0,0,3.4680328,0,0.8438802,0,1.204155,0,0,0,0,0,0,0,0,0.1608808
199,0,0,0,4.6180177,0,0,0,0,0,0.75655204,0,0,0,0,0,0,0.5050872,0,0,0,0,0.7861858
200,0.13782738,0,0,0,6.844662,1.0188802,0,0.64496535,0,0.36461705,0.7935144,0,0.92310333,0,0,0,0,0,1.4692029,0,0,0
201,0.4720683,0,0,0.43735325,0,0,0,0,0,0,0,0,0.005294314,1.3317338,8.904827,0,0,0,4.1276393,0,0,0
202,1.1852052,9.658063,0,0,0,3.451385,1.5288596,0,2.1916,0,0,0,2.892048,0.8565577,0,0,0,0,0,7.009541,0,0.38568035
203,1.0578203,2.9534738,0,0,0,0,0,1.481695,0,0.10264747,1.0453081,0,0,0.12781294,0,0.8669339,0,0,2.8906047,0,0,1.1450809
204,0,0,3.984692,1.1754621,0,0,0.86344135,0,1.2277595,1.0587732,0,0,0,0,5.8513207,0,5.256592,2.745444,0,1.5033007,0,0.04082195
205,1.0349867,0,5.0255594,0,3.255067,0,0,0,1.1060708,0.16283341,1.2601802,0.40126732,1.1578437,0,0,1.586411,0,0,0,7.4040637,0,0.6482489
206,0,2.974255,0,5.329632,0,1.3830553,2.7116601,0,0.58376956,0.79793096,0,2.6586041,0,0.85755527,1.9418483,0,0.9451826,0,0,2.9972787,1.3939896,0.42476663
207,0.06754399,0,0,0,0,2.5005505,0.81754047,0,2.9262912,3.3820028,0,0.14090897,0.46363646,0,0,0,0,0,0,0,0,0.19888116
208,0,0,1.2252749,0,1.5432968,0,0,0,1.258169,0,0,0,0.01956109,0.5172683,5.1389675,0,3.067431,1.6582841,0,0,0,1.2089353
209,0.05984421,1.6874095,0,1.7015066,0.26621804,0,0,3.7918265,1.618837,0,1.064764,0,1.415573,0,0.9913604,2.369802,0,3.2685375,7.1965904,0.21757166,0,0
210,0.19775319,0,0,0.94887507,0,0.20067674,1.9555879,0,0.5557232,1.2536865,0.6768499,1.0979458,1.4247952,0,5.260185,0,0,0.532279,2.504498,0.8170947,0.82378197,0
211,0,0,0,0,2.7006292,0,0,0,0,0,0.329905,2.0474172,2.6742258,0,0,0,0,0,0.7290454,14.001875,0.5025918,0.914069
212,0,0,0.62535,0.4716617,0.68046266,0,0,0,0.68743765,0,0.48038247,0,0,2.1911378,0,0,4.3202634,0,0,0,3.7747505,0
213,0,0,0,0,0.21030533,4.2686963,0,0,0,2.3208327,0.21333052,0,2.0895448,1.3763237,1.0734189,0,0.86566573,0,0,0,0.52600497,0.22734971
214,0,0,1.2929795,0,2.4017699,0,0,1.2606158,0,0,0,2.7253594,0,0,0,0,0.22575092,0,0,0,0,0
215,0,0,5.5214443,0,0,0,0,0,0,0,0,0,0.7927168,0,0,0,0,0,0,0,0,0
216,0,4.756553,0,6.840681,0,3.826159,0,0,0,0,0,0.40790182,0.53325176,0,0,2.8487916,0,0,4.637713,1.8310938,0.35800692,0.25089955
217,0,0,0,0,0,0,0.021047888,0,0,0,0.109360665,0,0,0.28913838,7.350904,0,0,1.5878388,0,3.4179754,0,0
218,0,0,0.6695559,0,0,0.7473464,1.2380415,0,0,0,2.9763033,0,0,0,0,0.6178786,0,0,5.295149,0,1.5525262,0
219,0.25841334,0,5.5989823,0.2888178,0,0,0,0.6657259,0,1.1448585,0.1911352,0.7152296,0,0.17506693,0,0.36680996,0.04526392,0,0,5.8985834,0,0
220,0.8788745,0.3035763,0,0,0,0,0,0,1.9873879,0,0,0,4.1719007,0,0,0.38970795,1.615151,2.0536344,0,1.099627,2.785411,0
221,0,7.6590023,0,0,0.85248846,0,0,0,0,0,0,0,0,0,0,0.39593965,1.995555,0,0.4521039,7.835233,0,1.0660937
222,0,1.3541334,0,0.85328865,0,0,0,0,0.83202004,0,0.5753164,0,5.215705,0,0,0,0,3.9602005,2.5614307,3.5572462,0,0
223,0,0,0,2.1454697,0,1.2800268,0,0.5818147,0,0.30507028,0.12396446,0.6404524,0,0,1.631199,1.2519363,0.4052407,0,0,0,2.3131454,0
224,0,0.19475363,0,0,0,0,2.9039512,0,0,0,0,4.267786,0,0.75525934,0,0,0,1.1121488,0,3.244774,0,0.38510364
225,0,0,0,1.1142888,0.69505227,1.0829759,0,0,0,0.9743334,0,1.9243368,3.0305367,0,0,0,1.7559475,4.257798,1.5864595,4.4419756,1.932052,0
226,0.24210088,0,1.6036552,0,1.0615673,0,0,0.75055856,0,2.7442698,0,0,0,1.7942793,0,0,0,0,11.045162,0,1.548835,0
227,0.11389661,0,0,0.08301292,0,1.8441318,0,0,0,0,0,0,0.9483879,0,2.5353162,0.8059024,0,1.4154187,0,10.874346,0.27733004,0
228,0,0,0,3.0758405,0,0,0,0.49771622,0,0,0,1.9601746,1.1736823,0,1.7180936,0,0,0,0,0,0,0
229,0.55891424,0,0,0,0,0,0.3466837,4.1018033,0,0,0,0,0.72484404,0,0,0.8642413,0,0.3833679,2.39061,0,0,0.5074636
230,0,0,5.3559966,1.0214983,0,0,0,0,0,1.251773,0,1.3599894,0,0,0,0.7225021,0,0,0,5.151042,0,0
231,0.51928294,0.61957306,0.36985457,0.61562467,4.3317647,2.519012,2.8454826,0,3.2139657,0,0,0,0,0,0,0,0,0,0,0,0,1.2513368
232,0,0,2.0799503,0,0,5.4337087,0,0,0,0,1.1015631,0,0,0,0,0,0,0,0,0,0,0
233,0,0,0.32120034,0,1.1312926,8.129826,0,0,0.46995464,0,0,0,0,0,0.12579069,2.4536297,0.4333577,0,0,0,0,1.4295195
234,0,0,0,0,0,0,0.4466795,0,0,3.8841996,0,0.5935571,0,0.7509738,0,0,0,0,0,0.6692704,0,0
235,0.43535218,0,1.4045411,0,0.14867873,4.4936776,5.972643,0.7800306,0,0,0,2.262598,0,0,0,0.3292572,2.2607791,0.4264847,0,0,0,0.46207795
236,0.7649358,4.38986,0,0.4464356,1.2016946,0,0,2.1227026,0,0,0.5085291,0,0,0.23346426,0,0,2.7813342,0,0.24908628,4.534032,0,0
237,0,0,0,0,0,0,0,0,1.904397,2.8580391,0,0,0,0.58615744,5.099366,0,0,0,6.7699227,6.5186114,0,0
238,0,0,1.9270642,3.791525,0,0,0,0,1.5514271,0,0,0.7665214,0,0,0,0,0,0,0,2.0016901,0,0
239,0,0.5286174,0,0,0,0,0.3229603,0.86158514,2.9918034,0,2.4336662,0,0,2.3830056,2.9692929,0.84634316,0,0.83887255,6.745225,12.52524,2.1370416,0
240,0,0.110903665,0,1.0880761,0,0,0,0,0,0.12983963,0,2.2304485,3.0846798,0,0,0.8261324,1.2025281,3.181168,7.1181173,0,0,0
241,0,3.6871183,2.7054636,0,0,0,0,0,0,0,4.796529,0,0.5876743,0,4.0866904,0.3807293,0,0,1.3546621,0,1.9754637,0
242,0,0,0,0,0.07021064,0,2.3196654,0,0,0,0.7541042,0,0.5809595,0,2.149825,0,0,0,4.4714947,11.532681,0,0
243,0.76047385,0.39418355,0,0,2.4466548,0,0.014557785,0,2.2050803,0,0,0,0,0.33137807,0,0,1.4242198,1.9477583,2.1148925,0,0,0
244,0,0,0.5714343,4.8625565,0,0,0,0.9513376,0,0,0,0,0,0,0,1.1775748,0,0,0,1.6863766,0,0
245,0.6716559,2.3648157,0,0,0,0,0,0.48920193,0,0,0,0,0,0.072839245,3.56076,0,0,0,1.1011401,2.739758,2.1651244,0
246,0,0,3.503092,0,0,0,2.6940973,0.88156563,0,0,0,0.9476893,2.821693,0.70951617,0,0.8298745,0.39965838,4.0595345,0,0,1.3504893,0
247,0,0,0,0,0,4.4530854,2.7440135,1.8981647,1.626522,1.2696607,3.3740833,0.78051126,0,1.5803162,0,0.076258995,0,2.042671,0.1559433,0,0.7046856,0.94485396
248,0,0,1.3063159,0,1.2624135,2.0553257,0,0,1.9900398,0,0,0,0,0,4.944902,1.5294082,0.42685816,0,3.8263743,0,0.57250476,0
249,0,0,0,0,2.3202765,0.65134203,0.52576524,0,2.715422,0,0,0,2.1974068,0,0,0,0.36674234,0,0,0,1.2764392,0.6760861
250,0,1.6243029,0,0,1.7897042,0,4.187814,0,0,0,0,0,0,0,4.0883985,0,0,1.2140365,1.9474807,0,0,0.5573648
251,0,2.6951582,3.4303246,5.017124,0,5.973227,0.31933078,0,0,1.380645,0,0,3.4557102,0.42687201,0.37024727,0.3271816,2.3969574,1.7527707,2.5639138,0,0,1.6035794
252,0.9471106,1.4113078,0,0.70051455,0,0,0,0,0,1.9403439,0.39146006,0,0,0,6.458692,0,0,0,0,0,5.549749,0
253,0,0.025007889,0,0,0,0,2.3702042,1.0040289,2.2343721,0,0.19106501,0,1.6835538,0,1.7909786,0,0,0,0,0,1.7124623,0
254,0.6018402,0,0,0,0,0,0,0,0,0,1.3673304,4.0085597,0,1.6783581,0,0.59754425,0.9990065,4.6527524,0,0,0.03942342,0.42786324
255,0,1.144608,0,4.7980886,0,0,4.1893034,0,0,0.021456633,0,0,1.6513295,0,0,0,0,1.1420214,0,0,0,0
256,1.1592104,0,0,0,0,0,0,0,0.4984962,0,0,0.25070018,0,0,0,0.25437984,0.748098,1.4320128,0,0,0,0
257,0.8435919,1.2404318,0,0,0,3.448099,0.297221,4.610953,2.0176084,0.503,1.6754724,0,0,0,0,2.165101,0,2.1473355,0,0,5.0983167,0.22227798
258,0.2374981,0,0,0.88492864,0.5630905,0,0,0,0,0,2.5934014,0,2.2499213,0,0,0,3.934963,2.128869,5.2290893,0,0,0.56069857
259,0,0,0,1.8296626,0,0,3.2508187,0,1.8899052,0,0.9691049,0,0,0,0.4059166,0,2.904441,0,0,13.031752,1.9144546,0.39069787
260,0,0,0,0,0,1.6059268,0,0.434822,0,0,0,3.5665486,0,0,0,3.2644496,1.7449362,1.0202017,0,2.5387235,0.97394663,0
261,0,0,0,0,2.4121478,2.43287,0,0,0,0,0.38427013,0,0,0,0.57765853,0,0.90997434,0,2.751546,0,0,0
262,0,0,2.3372676,0,0,0,0,0,0,0,0,0,1.7699162,1.028822,4.012813,0,4.260466,0,0,0,0.4663835,0
263,1.1939106,0,0.79750377,0,0,0,2.213642,0,1.3381797,0,0.25640666,0,0,0.68015504,0,0,1.299067,1.877942,0.98549986,0,0,1.656808
264,0,0,5.0405717,1.0259705,1.0387973,7.1963067,0.5746913,0,0,0,0.23126225,0.62546647,0,0,0,0.32388,0,1.3415097,3.1196306,0,4.169967,0
265,0.07334564,0,1.1194863,0,0,0.7205164,0,0,0,1.0782738,0,0,1.140547,0.43680492,0,0.49215594,4.0943646,0,0,5.4092927,1.7215889,0
266,0,0,0.30762973,3.8753674,0,3.6033123,0,0,0,2.3783283,0,1.3102266,0,0.45114183,0,0,0,1.6582427,3.1369739,3.9888778,1.2608025,0.9081285
267,0.22501212,3.0509937,3.54891,0,0,0,0,0.84130305,0.49100307,0,0,0,3.679632,0.2700372,8.106311,0,0,0,0,10.104928,0,0
268,0,3.184178,0.48709264,0,2.31196,2.6987798,0,0.5339748,2.1355171,0,0,1.2172135,0.8207979,0.34648216,0.79195374,0,0,0,0.07538987,1.6267856,0,0.900125
269,0,0,0,0,0,0,0,1.2375709,0.21408446,1.9828725,0,0.8468502,0,0,0,0,4.6479325,0,0,0,0,0
270,0,0,0,0,0.5325976,0,0,0.39835468,0,0,0,0,0,0.023229694,0,0.09268808,0,0,0,0,0,0
271,0,1.1656873,0,0.002236174,0.35880196,0,0.35727966,0,0,0,0,0,0,0.12934303,0,0,0,0,0,0,0,1.0255591
272,0,0,0,0,1.6499326,0.42333326,0.57867813,0,0,2.2138946,0.6808683,0,0.5171744,0.34840152,6.520749,0.08830103,3.5339592,2.8342292,0,0,0.9829412,0.6984795
273,0,0,0,0,1.520925,0,2.7055142,0,0,0,0,0,0,0,0,0,1.223793,0,0,0,0.19874978,0
274,1.4055104,0,0,3.8035276,0,0,0,0.6931255,0.02879483,0.7931567,2.0232666,1.3816493,0,0,0,0.72682035,0,0,0,0,0,0
275,1.0762064,0,4.218783,0,0,0,1.2639961,0,2.4115038,0,1.5031223,0.915907,0,0.37607768,0.56054384,2.0796561,0,0,0,0,0,0.5089516
276,0.04632449,0,0,0,0,0,2.8097987,0,0.3324107,1.0907937,0,4.457231,0,1.3270903,0,0,0,0.41191173,0,0,2.8805811,0
277,0,0,0,0,0,0,3.388798,1.4700137,1.3749616,0,1.1675928,2.2645614,0,0,0,0.35082224,0,5.7564774,0,0,0,0
278,0.66340923,0.83423966,0,5.0177865,0,0,0,0,0.052792087,0.31838813,0.33697867,5.8922715,0,0.29043368,0,0.86995435,0,0,8.938925,1.7363752,0,2.0741153
279,0.14161259,5.420454,0,0,0,0,0,2.3913534,0,3.9243722,0,0,6.1095004,0.6674201,0,0,2.6076868,0,1.6512775,0,0.6512683,2.1992722
280,0.8061006,4.9439697,0,0.16399483,0,0,1.6788418,1.3824112,0,0,0,1.7554116,0,0.59431374,10.013666,1.2334007,2.5324397,10.609479,8.302941,5.7298307,0.59535056,0
281,0,1.1731718,0.76313543,2.7771163,0,3.8382525,0.87390697,0.3110581,2.5929933,0.96235204,2.9641829,2.1108184,0.11327965,0.9175595,0,1.2892586,0,2.7708948,4.508027,4.7311,3.2531621,1.6585488
282,0,0,0,2.065393,0,4.13967,0,0,0.8467642,2.2800734,0.48577833,1.9392501,1.7986072,0,0,0.3157398,0,5.302028,2.0134935,4.4551373,0,0.49159327
283,0,0,2.8586974,0.79211783,3.078775,0,0,0,0,0.4612984,1.859401,0,0,0,1.178537,0,6.263444,2.536739,11.393094,4.3459373,3.3323283,0.16666342
284,1.3340808,0,1.4074254,0,0.20679778,0,0,0.9114888,0,0,0.031300522,0,0,0,0,0,0,3.6097548,0,0,0,0
285,0,0.87793773,0,0,2.2190893,2.2208164,0.9507799,0,0.0318084,0,0,0,2.7642183,1.0526652,4.943102,0.7385151,1.3231635,0,0,0,0,0
286,0,0,0.7165063,0,0,0.13388853,0,0,1.4518845,0.59174657,0.6490031,0,3.8187342,0.43641117,0,0,0,0,0,0,0.66373867,0.7149646
287,0,0,0.5506949,0,0.33020952,0,0,0,0.37102744,2.232021,0,0,0,0,0,0,0,0,0,0,0,1.1323388
288,0,3.9896114,8.328537,1.90529,1.5616992,10.332892,0,0,0,0,0,0,0,0,2.3800938,0,0,0,0,0,0,0.50466275
289,0.4961575,0,1.1394128,0,0,0,0,0,1.1016418,0.95947224,0.3824863,0,0,0,1.2536294,0,0,0,1.3528323,0,0.51459455,2.0503376
290,1.5559714,0,0,0,1.2412044,0,0,0,0,0,0,0,1.094586,0,0,0,0,0,2.8003185,2.235889,0,1.289893
291,0,0,0,0.12984999,0.4425975,0,0,0.658509,1.8487965,0,0,0,0,0,5.2677155,0,0,2.0065114,4.953143,3.953018,0,1.4713401
292,0,0,0,5.216551,0,0,3.9263537,2.3264196,0.45589852,0,0,0,0,0,0,0,0,0,0,1.2382144,0,0.25049037
293,0,0.2960028,0.20616537,0,0,0.3440881,2.2609725,0,0,1.2564237,0.48028973,0,3.6078477,0.5877258,0.21383044,0.1857109,0,0.57803535,0,0,0.26,0.45257187
294,0,0.58491087,0,0.69049436,0.26447585,0,0,0,0,0,0.45423713,1.5745289,0,0,1.4940523,0,0,0,4.222151,0,0,0
295,0,0,0,0.46462294,2.3445194,3.2589848,0,0,0,0,0.39083573,2.4478776,0.3963764,1.3958801,6.002055,0.30071822,3.2204604,0,0,0.20074111,0,0.732561
296,1.1090204,0,0,0.59068674,0,0,0,3.081959,0,0.80018425,0,2.2641098,0,0,0,0,0,1.4208548,0,0,6.645148,0.8506548
297,0,5.4976373,0,0,0,3.4277308,2.935843,0,0,0,0,0,0,0,0,0,2.0769367,1.825994,0,0,0,0
298,0,0,0.7125084,0,0,0,0,0,0,0,0,2.59429,0,0,0,3.8612282,0,0,0,6.1971526,0.25162864,0.27116138
299,0.7513281,0,0,0,0,0,0,0,3.0019221,0,0,1.6334592,0,0,0,0.20082302,2.664508,0,6.635416,2.1124365,2.9575992,0
300,0,0,0,1.5067478,0.9681186,1.6138983,2.5337725,0.9313923,0,0,0,0,0.90253514,0,3.441094,0,0,0,0,0,0,0.57978517
301,0,0,3.2579417,0,1.4346635,0,0,0.6901117,0.27214003,0,0.7297701,0,0,0,0,0,0,3.106036,0,0,0,1.2555857
302,0.1250115,0,0,1.5238218,1.2945647,0,0,0,0,0,0.20096514,0,0,1.0303804,0,0.24211729,1.2713301,0,0,2.1422062,1.5311929,0
303,0,3.3767002,0,0,0.4095151,0,0,0,0.4576582,0,0,0,2.2963493,0,0,0.28016254,0,0.33765286,0,0,0,0
304,0,1.192474,2.653953,0,0,0,0,2.454633,0,1.1574751,0,0,0,0,0,0,0,0,0,0,0,0
305,0.5537557,0,9.777438,0,0.9146377,0,0,0,0,0,0,0,3.1047695,0,0,0,7.256076,0,5.4399004,0,0,0
306,0,0,0,0.77319896,1.8008744,0,0,1.350858,0,0,0.14433081,1.8888465,0,0,0,0,0,0,5.6400185,0,3.0914621,0
307,0,1.0816975,3.1247714,0,2.932137,0,0,0,3.0612123,1.5263973,1.003763,0,1.589775,2.3349524,0,0,0,3.4232137,0,1.5695106,0,0
308,0,0.857853,0.52838945,0,0,0,0,0,0,0,0.5221197,0,1.3020854,0.37941995,4.0888615,0,0.43886212,0,0,0,0,0
309,0,0,0,2.1321764,0.026082316,4.414502,0,0,0,4.753814,0.4404943,0,1.0287389,0,1.394026,1.4432515,0,0.67277366,0,11.872577,0,0
310,0,0.9159205,2.2451332,0,1.9374876,5.0852337,0,0,0.43662181,0,0.13278274,4.8471045,0.8809628,0.29090074,0,0,0,0,0,0,0,0
311,0.1835655,0,0,1.8798187,0,3.120578,0,0,0.072746396,0,0.22946869,0,0,0,6.516634,0,0,0,3.561006,0,4.739518,0
312,0,2.0197024,5.5898,4.2347746,2.966316,0,0.050456338,2.1356022,4.956666,0,0.08189347,0,0,0.79000705,3.6565068,0,0,0,0,0,0,0
313,0,0,0,0,0,3.6277506,0,0,0,0,0,0,4.6166306,2.2769694,0,1.056604,0,1.2200706,0,4.2046304,0.2906992,0
314,0.7465025,0,0,1.2178215,1.0358688,0,0,0,0,0,1.5107591,0,2.6204762,0,0,1.0157135,0,0,6.7908373,0.3549792,0,0
315,0.34744146,0.6555733,0,1.0069652,0.3868144,5.5168223,5.716092,2.5544438,0,0,0,2.0893734,0,0,0,0.19574445,0,0.29742137,0,0,0,0.66486377
316,0,0.24809688,0,0,0.20316698,3.3726592,0,0,0.6189373,0,1.3690836,0,0,0.7300476,5.210134,0.91061443,0,0,1.0689731,2.8124673,5.2652287,0
317,0.010699187,0.68140095,2.7861006,0,0,0,1.4239913,0.10498518,0,0.7993328,0,0,0,0,0.8850034,0,0.29648522,0,0,0,0,0.91997856
318,0,0,0,2.6853974,3.7274587,0,3.5280058,0.39217168,0,0,1.4361207,0,0,0.7118565,5.195674,0,0,2.8249693,0,6.608158,0.6090682,0
319,0,1.2236938,2.6323662,0,2.0063267,0,0.6477664,0,0,4.3367157,0,0,2.7048059,0,0.35397464,0,2.83665,0,0,0,0,0
320,0,3.047339,0,0,1.27742,0,0,0,0,0,0,1.695943,3.1593976,0,0,0,0,4.335698,2.8363,8.137602,0.9530924,0.13243577
321,0,3.0243762,0,0.55414873,0,0,0,0,0.96064746,0,1.6345729,0.30298898,1.2006209,0.06294364,0,0.546707,0,0,3.3168385,0,0,0
322,0.2591182,0,1.6979098,0.51024616,0.47441375,0,1.7193384,0,0,0.9410576,0,0,0,0,0.6654578,0,2.7478988,0,0,0,0,0
323,0.21194054,0,0,0,0,0,2.9379292,0,0,1.2653298,0,0,0,0,1.4077277,0,0,0,0,0,0,0.13213772
324,0,2.3651686,0,0.05351305,0.65773624,0,0,0,0,0,0,0,0.53920406,0,0.10065953,0,0,2.8948464,0,2.4806473,0.9574843,0
325,1.5207263,0,0,0,0.091249816,0,0,0,0,0,0,3.8917944,0,0,3.2944734,1.5055913,0,0,2.1435323,0,1.0495325,1.1657729
326,0,0,0,0,0.2795711,4.1085043,0,0.18935634,1.8997154,0,0.12554024,0.015192258,0,0,0,0.3765267,0,0,0,0.083393835,0.8706932,0.6956521
327,0.31211933,4.196512,0.28334168,0,1.0698447,0,0,3.744548,0,0,0,3.1343272,0.23308107,0,4.1391597,0,0,0,1.3371687,5.4825716,0.2836828,0.3390836
328,0,0,0,3.3242474,0,0,0,0,0,1.8185366,0,0,0,0,0,0,1.6439161,0,4.618284,0,0,0
329,0.45840618,0.14880207,1.680111,1.6019032,3.4932032,0,0,0,0,0.4320569,0,0,0,0,0,0,4.3428545,2.4283116,0,9.121011,0.4298926,0
330,0,0.94174546,3.0732994,0,0,0,0,0,0.7426044,0,0,1.690037,0,3.2205176,4.963197,0,2.7162864,0.32113373,0,0.7512,0,0
331,0.02886647,0,1.845887,0,0,1.7813181,2.9879313,3.6461344,4.1200285,0,0,0,3.2569828,0.43096235,0,0.6872309,0,3.006595,0,0,3.3436527,0
332,0,1.9535043,2.8035827,0,0,0,0.32546028,2.3774173,0,0,0.036618963,2.8624706,0.8645655,0.6257211,0.9030568,2.9917538,0.5349725,0,0,2.9347095,0,0
333,0,0,0,0,0,6.4198785,0,0,0,4.7404203,0,0,0.5831201,0,0,2.6948552,0.90050155,2.4903417,0,6.601674,2.5205252,0.9124109
334,0,0,2.9038854,0,0,0,0,0.1145901,0,0,0.9203099,0,0,0,0,0,4.0329604,0,6.6504536,0,0,0
335,0,0.8536231,0,0,0,0,0,1.0124255,1.9375753,0,0,0,3.2185369,0,8.224268,0,0.6691791,0,0.29827392,0,3.662234,0.6339322
336,0,0,0,0,0.83113325,0,0.35188845,1.8853587,0.14466943,0,1.5589858,0.3973531,2.4695551,0,0,0,0,2.2445483,0,3.1857202,0,0
337,0.7146018,1.9738954,0.4401717,0.8655934,0,0,2.8917549,0,0,1.2337296,0,0,0.35745302,0.717918,0,0,3.7714608,0,0,0.5360711,3.4413211,0
338,0.16033451,0.15070048,0,0,0.9743735,0.8592483,0,0.40640548,0,0,1.8381958,0.28139967,0,0,0,0.16964366,0.12090668,0,0,6.9601536,3.4981453,0
339,0,0,1.8451966,0,0,7.3453507,1.3063307,0,0,0,0.662695,0.70893145,0,0.08054662,0,0,1.1689355,0,0,0,0,1.6434519
340,0,0,0,0.28710705,1.91833,0,0,0,0.4012382,0,0,0,0,0,0,0,2.7958364,0,0,0.025009815,0,1.4329255
341,0.09656913,0,0.03308236,0,0,1.420501,0,0.7226663,0.9261415,0,0,0,1.822761,0,0,0,3.1234171,0,2.371717,10.742342,0,0.11875073
342,0.36344957,0,0,0,0,3.779167,0,1.3706195,0,0,0,0,0.5094482,2.7200682,0,0,0,0,0,0,0,0.515085
343,0.29066294,0,0,4.789614,0,0,0,0.46182734,0,0,0,0,0,0,0,0,0,0,1.8131111,0,0,0.2281044
344,0,1.5281451,0.7390456,0,0,5.21296,0,0,0,0,2.0965862,0,0,0,7.278507,0,0,0,0.89697903,5.035467,1.0344054,0
345,0,0,0,0.5028129,0.71182936,1.6971942,0,0,0,0,0,1.4597844,1.8028582,0,0.21268842,0,0,2.8213353,1.1023831,0,2.5811584,0
346,0,0,0,0,0,0,0.07336901,0,2.048501,0.5399842,0,0,2.4224277,0,4.0192266,0,1.8870909,2.7981389,8.319302,0,0.25394526,0.34233698
347,0,0,0,4.3748417,1.8886305,0,0,0,0,1.5228484,0,0,0,0,0.045112476,1.3034304,0,0,1.6788653,4.3819957,0,0
