x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037,y0038,y0039,y0040,y0041,y0042,y0043,y0044,y0045,y0046,y0047,y0048,y0049,y0050
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4.368298,0,0,0,0,5.2056055,6.197701,0,0,0,2.624269,4.2681866,0,1.1562622,0.073806144,0,0,0,1.7077653,0,0,0,0.060257863,6.2510567,5.9406767,0,0.8474054,0,0,0.511996,0,0,0,1.1291705,0.46694145,2.3010614,0,0.21881859,0,2.829384,0.67689174,0,2.409025,0.56605124,3.9575593,1.2211219,0,0,1.7353739,1.6599174,0
2,0,1.8496461,0,0,0,0,0,2.7390337,0,0,0,12.198374,4.0396543,2.6776004,0,0,0,0,0,18.278841,4.727798,0,0,0,0,0,0.13148823,12.1784525,0,0,0,1.1552926,0,3.9174767,0,1.2186515,0,0,0,0.8536735,6.24182,1.7019536,0,1.0094997,3.2991734,0.007522165,0,28.09737,12.298929,1.0135876,0
3,0,0,0,0,0,0.62130404,0,0.107964456,0,0.42353603,0,13.144568,3.0302815,5.302926,0,14.309999,0,9.745465,0.35474145,0,9.190087,2.5047238,1.0281984,5.5490932,4.831415,2.959928,0,0,0,2.9722457,1.4076316,0,1.884116,0,2.5336618,2.009532,0,0,0,0.053285148,0,0,0,0,0,0,0.7266293,14.365461,0,3.629806,0
4,1.8237978,0,0,0,0.5733939,0,0,0,0,0,0,0,0,0,0,5.6724014,1.7231984,0,0.81942767,0,0,0,0.03632158,0,0,0,0,5.8676243,0,0.14115079,0,0,2.7639298,0,2.3309371,0,3.8058422,0,17.94645,0,0,0,0,0,0,0,1.9610274,8.085742,0,0,2.8603292
5,5.5212092,3.2546785,0.7805494,0.43696895,0,0,0,0,3.3260472,0,0,0.76360345,3.192031,1.9257685,1.0367513,0,0,0,0,0,4.1651125,4.3475604,0,3.1592019,1.6916907,0,0,2.0547423,0.3019483,0,0,0,0,0,0,0,0,0.43567726,0,0,0,0,0,0.456785,0,2.400646,1.710954,0,7.0549135,0,1.4995813
6,2.4443486,0,1.1165138,0,0,0,0,0,0,0.86675245,8.623269,0,2.4957135,0,0,0,0,0,0,0,0,1.0241576,1.9360561,0.9981257,1.1559217,0,0,0,0,1.0903279,0,0,0,0,3.0508294,0,2.699553,0,0,0,5.2550197,0,0,0.18004599,0,0.48835793,1.3681533,5.6084723,5.9862475,1.1717378,1.7934849
7,0,0,0,0,0,0,2.2559402,0.7437532,0,0,0,0,0.5442171,0,1.6338956,0,0,0,0,0,0,0,0,0,0,0,2.072587,0,0,0.65144706,1.7391726,0,1.4290086,0,5.454335,2.9148831,0,0,0,0,2.2925217,0,0,0,0,0,3.6424956,3.3841603,0,0,0
8,0,0,4.180254,0,0.8610681,0,3.3324695,0,3.1282468,0.18052752,0,0,0,3.0991464,0.34660885,6.237121,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3952975,0,0,0,0,2.1367188,1.7520833,5.01454,0,0,0.8667379,0.68401617,0.48429075,2.3847291,0,5.010289,1.6382178,0,14.104998,0.10655251,0,0
9,5.0764503,1.9877307,2.117614,0.6736375,0,3.6100824,2.2971802,0,3.666495,2.2543259,0,0,0,0,0.79277945,4.2573867,8.788601,0.36625123,2.8323615,0,0,0,1.0134411,3.2563465,1.0104156,0,1.5316551,0,0,0.20597276,0,0,0,0,0,0,4.689474,0,0,0,3.9017653,1.1226313,0,0,0,0,0.78933036,0,9.155073,0,0
10,5.653554,5.6829453,0,4.1160464,3.6385064,0,3.0571558,0,0,2.257192,2.0642316,0,3.3887546,0,2.211157,0,0,5.2518783,2.1499329,0,2.5200446,0,0,2.1352088,0,4.5570064,0,0.3554416,0,0.0984812,0,3.891683,0,0,0,0,0,0,7.2865252,0,12.976832,0,1.49994,0.32300568,0,3.3202007,0,0,1.6610082,0,0
11,0,2.7422194,0,0,0,0,4.3264775,0,0,1.3316884,0,0,0.9385456,0,0,3.2393599,0,0,0,8.363358,0,0.34369454,2.5106626,4.028799,6.4398527,0,0,1.7066783,2.8638759,0,6.217207,2.5643609,0,5.430957,1.4793416,2.98269,0,0,0,0,0,1.4121511,0,0.28651443,0,0,5.8362885,17.976763,7.69345,1.5769196,0
12,0,0,0,4.5993686,0,0.059976,0,0,2.360374,1.7610545,0,0,1.7991942,0,2.6289353,0.42885697,13.188416,0,0,0,1.361553,0,0,2.258191,1.6540129,0,1.0487506,0,0,0,0,0,0,0,0,1.7824788,0,3.966858,5.12745,0,0,0,0,0,0,0,0,6.693155,0,0,2.4222767
13,0.3038956,0,0,0,0,0,7.108249,0,0.22449847,0,0,0,0.471994,0,0,0,0,0,0,16.740955,2.153181,5.2693543,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1906248,0,4.0096965,0,0,0,0,0,0,0.6829178,0,0,4.2226977,2.5416718,0.40954885,1.9493665
14,4.8880205,4.7001605,0,0.8972219,1.0577143,0,5.632363,1.5086298,0,0,0,28.791704,1.1719954,9.49665,0,1.6232446,0,0,1.8736107,0,0,0,0,1.7534188,0,0,0,0,0,0,0,0,0,0,0,0.9455353,0,2.2285552,0,0.39433002,17.91469,1.6208521,14.484195,0,0,7.3380284,0,33.658382,0,0,0
15,0,0,0.24683142,1.1500524,0.006575719,0,0,0.6762236,0,0,2.5466633,0,4.496816,0,0,9.103146,3.303782,6.8702464,3.5887759,2.3146136,5.63545,4.382751,0.27239415,1.6324874,0,2.1570606,0,0,0,1.773054,1.5465505,0.5635956,1.0882845,4.4749084,0,0,0,0,11.804924,0,0,2.8274865,16.861523,0,1.0796398,3.6485724,0,0,0,2.1682293,4.4007235
16,0,2.306683,0.41765907,4.5430045,1.857112,0,0,0,0,0,0,0,2.095938,8.037645,0,0,0,0,0,0.5227848,0,0,0,0,0,0,0,0,0,0,0,4.549118,0,0,0,0.2114188,0,1.7615391,1.0740505,0,18.828558,5.2704115,20.355179,0,7.3279176,6.8561006,0,31.097685,0,0,7.014726
17,0,6.16093,0,3.3032804,0,0,0,0.24218394,0,1.3298668,0,8.268089,9.552521,5.267301,0,0,6.6040645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42682645,0,1.9227271,1.698634,0,4.592974,0,4.34163,17.301313,5.0151663,17.735315,3.2247794,4.3704433,12.256328,0,16.748787,0,2.6722524,5.7511506
18,0,0,0,9.304238,2.630999,0,0,6.9407864,0,0,0,19.71158,3.8968697,4.700153,0,0,0.53556037,5.1962237,0,4.7726026,11.221444,7.164139,1.1783742,0,0.5751166,2.4203181,6.0629554,9.061862,0,1.2546549,2.7644148,2.280873,2.3695838,5.523872,7.389813,0,0,0,0,0.3311394,7.046234,0,0,0,0.3646167,8.390235,1.3265036,0,1.4863585,0,0
19,0,0.83247143,5.7220535,0,0.12722597,6.5312066,0,6.1438103,0.9116147,1.0463004,2.9328382,0,2.404296,0,0,0,7.552985,1.1917068,0,0.81277335,6.4990587,7.938819,5.2322493,0,0,8.222844,13.785958,16.243721,14.658562,0,5.4860754,3.7986825,0.22078009,10.003018,19.878088,0.8297618,5.6406264,6.181461,0,0,24.737095,2.633921,11.15101,0.36117196,0,11.180147,0,8.379853,0,0,0
20,3.7079117,2.8514488,10.216213,0,0,11.2051735,0,5.3698363,1.3399531,0,0,1.5931851,1.3912957,6.10242,1.555698,12.208646,7.1726317,0,5.099605,1.7925626,0,2.7927873,7.649146,3.6687458,3.4226885,0,4.8729434,0,17.451405,0,6.2035236,2.2612278,0,0,17.459538,0.8673267,22.374876,4.962658,14.499643,6.0957475,0.70008075,2.025,16.788364,0.7294359,0,4.797512,10.932774,6.866748,0,0,1.5251151
21,0,0,0.6685926,12.233087,2.0797012,1.8117249,0.17891742,3.3773522,1.8535295,0,0,0,2.0995457,0,8.0451565,0,52.99621,1.863839,0,1.8812836,7.0620303,14.126732,8.809488,0,4.9500403,9.128386,10.104635,63.76073,55.577263,0,21.184828,1.7121476,4.7673044,19.355377,0,0.8984292,8.294145,1.140151,0,7.04465,7.9691424,14.445071,34.1954,2.4586065,1.4230317,6.659507,0,9.18557,0,1.4341344,0
22,0,3.3866963,0,0,0,4.4135942,0,0.37484014,0,0,0.6356337,0,6.4367895,8.2004595,8.43108,7.714491,45.29136,0,3.2474682,1.5341645,1.7958193,3.0819907,4.189726,0.853532,2.3628685,0,2.234544,27.850632,4.7525983,3.6388035,2.975796,3.3201995,0,1.9348385,12.498316,7.03859,16.728941,6.0456233,6.019719,2.7092037,7.269703,6.1166515,0,1.0180532,0,0,5.4378014,3.9686687,12.326329,1.7360137,0
23,1.007297,1.2019302,9.924709,6.474386,0,11.375979,6.6331983,0,0,0.5313292,1.1573023,9.176751,0.49257746,0,8.284071,0,24.032276,1.6646386,7.0610433,6.326506,0,2.7283983,3.6926053,3.9455023,1.2492367,3.7421634,0,11.526284,9.12557,0,6.533076,0,5.4369626,1.726351,4.6854677,2.602724,6.8583813,0,0,0.6838723,5.9089866,2.6384122,0,1.0240706,0,0,5.4856496,0,0,0,0
24,9.187535,0,0.8362154,0.056194786,0,4.235584,0,0,0.28956583,2.8650873,13.432015,1.1287938,0.9972155,1.5178552,8.09638,14.596753,22.471952,0,6.2112174,0,0.45518085,0,1.813255,2.2454822,2.5740128,4.211349,0,4.1680455,2.9625652,1.6468494,9.714596,4.4289494,1.3897102,4.5845833,6.8896136,0.36620495,10.070578,3.9644482,6.9102964,0.3262674,0.4276073,0,0,0,0,0.52815413,8.522626,0,1.5032208,0,0
25,1.4574968,4.8871884,0,0,0,0,0,0,0.1535138,2.066929,0.37366876,0,3.3154588,3.9257793,2.6160934,1.1814567,0.54197633,0,0,0,0.16665907,0,0,2.6365561,2.8992574,5.037478,0,16.160873,1.9900411,1.15088,0,2.5583107,0,0,1.6739938,0,2.1870763,1.0983258,0,0,0.9751948,1.6155329,0,1.0706323,0,0,2.810607,0,0,0.39388484,0
26,6.5529385,0.49128908,0,3.0757427,0,0,9.808581,0,0,0,0,0,0.016271627,0.12576231,3.7671206,0,12.284901,0,2.345889,0,0,0,1.1675371,0,0,0,0,12.055788,0.869062,0,0,2.5071356,0,2.3242826,0,1.4321054,0,3.189505,3.474097,0.19345057,1.7691572,0,3.5260315,0,2.9905303,2.4678254,0,6.8452115,0,0,0
27,0,0,0,0.31932205,0,0,6.884163,0.3082749,0,4.0481286,0.07412343,0,0,0,4.1514816,0,0,0,0,9.564609,0,0,0,0,3.0995247,0,0,0,0,2.2863197,0,0,0,0,0,0.09018012,0,0,0,0.7646763,0,0.03215073,0,0,0,0,0,0,6.5705924,0,0
28,0,0,0,0.5511093,0,0,9.367447,0,3.3591886,5.3968887,13.541497,0,0,0,0.9565784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58386314,0,0,0,0,0,0,0,4.50994,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,0,1.0689163,0,0,3.2124908,0,0,4.494535,0,0,0,0,0,1.0361189,4.2371397,14.705597,0,1.6168236,0,0.024294341,0,0,0,0,0,0,0,0,0.630222,0,0,2.1308599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0978371,0
30,6.2532735,0,0,0,1.5280122,0,0,0,1.8178073,1.6712571,0,0,0,0,10.824821,0,4.256838,0,0,0,0,4.156159,0,0,0,0,0,0,0,2.0049887,0,0,0,0,0,0,0,4.641591,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,2.266937,0.22422977,0,0,0,0,6.1025734,0,0,0,5.1327677,1.0149338,2.319408,0,2.5108187,0,0.3481608,0,13.244604,4.9118824,1.7229941,0,4.099594,3.9147792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0,4.612025,0,0,0,1.3332872,0.47326276,6.9247117,0,0,0,0,0,2.6600068,4.8308544,18.35799,3.7917593,0,2.0272882,0,0,17.640366,5.829066,0,3.7027037,0,2.1325276,8.767867,0,1.8411378,0,1.9540004,0.19866109,3.579904,1.0955623,0.053315807,3.4037747,0,2.6374912,1.9987484,0,4.7619658,0,0,1.6679375
33,0,0,0,2.6638844,1.7448112,0,6.460448,0,4.721148,0,1.8551573,8.266493,1.4777771,0.28497106,0.32135883,0,0,2.6839595,0,0,0.30072513,0,0,0,0.99651855,0,0,2.8570473,0.17753609,0,0,0,3.3862922,0.36959857,0.092635095,0,0,0,0,0,0,0,0,0,2.0735142,5.492797,0,30.691246,1.4749771,1.50194,2.6113322
34,0,0,0,0,0.9734109,0,0,0,0,0,11.264694,0,0,0,5.3188095,0,0,0,0,0,0,0,0,1.8449999,0,0.02759608,0,0,0,0,1.4898973,0.51489836,2.2593465,2.4418743,0,0,0,2.0790539,0,4.892175,8.70215,4.9127617,24.274498,0,4.8892226,1.9242878,0,10.077199,2.068104,0,1.2429004
35,0,0,0,0,0,0.8719133,0,0,3.4585545,6.298327,3.862146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.651368,0,0,0.25473958,0
36,2.1722927,0,0,6.044504,0.025464818,0.5432394,3.7086313,0,3.1740634,4.6798267,2.9126403,0,0,0,8.479982,0,9.706344,0,0.76193255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2890109,0,0,0,0,0,0,0,0,0,0,0,0,0.72507524
37,0,1.2114774,0,4.7013545,0,7.331167,6.6339364,0,3.4417489,0.84945494,0.07114187,0,0,0,8.102355,0,0,0,0.8377809,1.9999827,0,0,0.48365587,0,0,0,0,0,0,0.54514724,0.2867909,0,0,0,0,0,0,5.1691365,0,0,0,0,0,0,0,0,0,2.931161,0,0.89362514,0
38,0,0,0,0,0,0,0,0,0,0,0,16.553118,7.474159,12.4752655,0,4.8455415,0,6.33437,7.524676,0,0,0,0,1.5543848,4.012425,2.617881,0.7290813,8.795928,0,5.548091,0.6964127,0,0,0,5.306881,2.9374468,6.754632,0,0,0,1.9377193,0,0,0.06095279,0,1.8457332,0.7612535,12.543079,0,0.1871095,0
39,2.2409909,0,0.36909497,3.7927332,0,0,0,0,0.10112386,0,0.41757366,0,0,0,0,0,1.3223966,0,2.3146114,0,0,0,1.1731672,5.975867,0,0,2.5516002,0,0,0,0,2.722507,0,0,1.9655175,0,0.19264863,0,2.5436342,0,0,0,0,0,0,3.4442089,0,0,0.093942046,0,0
40,3.8755324,1.312145,0,0,0,6.8510284,10.413585,0,4.7362957,0,0,0,0,0,8.855037,0,2.9096012,0,5.4485116,0,0,0,0,0,1.9729273,0,0,0,0,0,0,0,0,0,0,0,2.1236095,0,0,0,0,0,0,0.3928301,0,0,3.4263327,9.427171,1.0495706,0,0
41,7.9052253,0,0,7.0373225,0,0,0,0,0,4.889939,7.6558437,0,0,0,3.1314383,0,0,0,2.8946626,3.1089866,0,0.33590728,1.1493596,5.673118,3.9958272,0,0,0,0,0.79952097,0,0,0,0,3.7627096,0.40651432,0.71743,0,0,0,0,0,0,0,0,0,0.3797225,0,0,0,0
42,5.6296015,0,0.30088195,0,0,2.2643127,0,0,1.464823,0.46369824,0,0,0,0,6.140297,0,1.3113856,0,0.70242053,0,0,0,0,2.62188,0,0.8609358,0,0,0,1.9702767,0,0,0,0,4.1846724,0.42195827,6.812375,0,0,0,0,0,0,0,0,0,3.5312796,0,1.2672036,0,0
43,0,0,0,0,0,0,0,0.93636113,3.4419298,0,0,0,0,0.4068281,0,0,0,0,5.8645415,0,1.7614664,0,0,6.6807504,0,0,0,0,0,1.0468938,0,0,0,0,2.8225799,0,3.9337273,0,0,0,0,0,0,0,0,0,0.29698813,0,1.6279217,0,0
44,6.321702,0,3.7564058,0,0,0,0,0,0.060768574,4.84969,3.2096756,0,0,0,0.11168004,0,0,0,0,0,0,0,0,0.43411085,0,0,0,0,0,0.8952134,0,0,0,0,3.8613307,0.4826003,4.4892282,0.462116,0,0,0,0,0,0.23769581,0,0,0.991708,0,0,0.43773994,0
45,5.9205,2.5639925,0,0.033171438,0,0,0,0,0,3.312515,1.3786546,0,0,0,7.7813153,0,14.290219,0,0,0,0,0,0,0,0,0,0,0,0,0.5010909,2.4661732,2.157054,2.928058,0.13802844,2.0547545,1.4932091,1.6250137,2.6144733,0,0,0,0.57395864,7.8805957,0.31447193,0,1.2978323,0.6045174,0,2.3612409,0.97826403,0
46,0,0,2.7992918,1.8762633,0,0,0,0,3.6568837,1.0168678,3.3665326,0,0,0,0,0,7.1750884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3638816,2.5521932,7.876083,0,0,0,8.557911,0,0,3.4076831,0,0,0,0,0,0,0
47,0,0,0,0,0,0,7.591154,8.25771,0,0,0,0,0,0,0,0,0,2.5503047,3.1034656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1699638,0,0,0,0,0,0,0,0,1.1512839,0,0,2.9985464,15.632494,0.42888996,0,1.1624216
48,0,0,0,0,0,3.291166,0,2.4264336,0,0,4.214945,0,4.771168,6.348201,0,8.21776,0,0,0,21.128006,5.398926,17.040134,0,0,1.6424842,0,0,2.5993414,1.47723,0,3.7147317,0.3618825,0,4.0355215,0,0,0,0,1.0457134,0,1.438974,0,0.8125183,2.7745013,0,1.9648974,0,0,0,1.8104813,0
49,0,4.48393,0.63096744,0,0,0,1.6083971,0,2.7287886,2.1522322,0,0,0,0,1.0616921,0,0,2.796824,0,0,1.186762,0,0,1.3544687,3.7896733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14827824,0,0,0,0,0,0,0
50,0,0,5.4216156,0,2.551416,0,0,0,0,4.3727303,0,0,0,0,0,0.19887124,0,0,0,19.143166,6.05763,37.721222,1.7584014,0,0,4.4852014,8.939379,20.580952,11.23086,0,5.469568,2.8920202,1.3573457,6.8971424,0,0,0,0,2.1890905,6.192633,9.876275,1.9936602,14.983607,0,4.6385536,2.8261228,0,2.9688897,2.0650237,3.110794,12.399452
51,0,0,0,0,0.18711971,0,5.0230217,0,0,0,0,26.138727,0,0.6222568,0,11.739103,0,31.841967,0,2.6576374,0,21.371271,0.12540683,0,0,0,1.7676173,0,16.131516,0,1.0877967,0,7.453876,4.265116,0,0,0,0.07044761,21.213322,8.929671,5.228642,2.673431,11.146767,0,11.717571,2.3613224,0,2.1396854,0,1.8838427,7.376243
52,0,0,0,0,0,0,0,0,0,0,0.48909858,23.605165,0,0,0,21.6021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.175814,4.077173,2.2667468,2.2369614,1.1141385,0,0,2.1031857,4.432109,0,2.0352976,0,0,0
53,0,2.226812,0,0,0,6.1130266,0,1.7924852,0,0,0,0,2.2753448,8.796149,0,0,14.895442,0,0,0,3.117529,0,2.3452594,0.101564944,1.6560018,6.9565883,5.4461274,22.090475,0,0,1.0660387,2.4045131,0,2.8570135,2.5099556,4.142622,8.824429,0,0,0,0,0,0,0,0,0,4.312469,0,5.9107833,1.1880947,0
54,2.84735,5.1905675,0,5.3404517,0,0,0,2.5340354,1.4721812,0.9384086,2.8712687,0,13.191361,1.5867591,0.20822279,0,4.9916425,0,6.399765,0.97539943,0,0,0.000545923,4.629638,0.79094976,0,0,0,1.0021374,3.7489238,5.358631,1.7320513,0,0,5.5956,0.25247043,4.4383364,0,0,0,0,0,0,0,0,2.1559117,4.701815,8.172104,1.7392623,0,0
55,5.1224027,0,4.0435934,6.395149,0,0,2.2075963,0.88507223,0,0,0,1.3106216,5.248744,2.4684234,5.111765,0,9.748161,0,0.16875982,0,1.7505852,0,2.3585644,3.1087313,0,0,0,0,0,0,0,1.0176406,0,0,5.5670376,0.56124043,5.1675954,0,0,0,13.130474,0,0,0,0,0.11334334,2.776212,0,3.0184417,0,0
56,4.3723965,4.2202525,0.22882892,0.57517004,4.5518403,0,0,0,0,0,0.21686348,3.7714329,4.235178,0,2.7096577,3.8025248,5.380804,0,3.106045,0,0,0,1.6320982,8.8148155,4.3245196,1.2292958,0,0,0,4.9626727,0,0,0,0,0,0,0,3.9709773,0,3.140814,0,0.37380984,12.089738,0.14323089,3.4900362,2.0035467,0,23.573755,0,0.9656618,8.643641
57,0,1.660555,0,0,1.9481945,0,0,4.2545776,0,0,0,12.341006,4.300958,10.686446,0,8.491032,0,5.3336,0,23.050749,4.6980767,18.89514,1.5571731,0,0,3.4182005,8.506636,21.764091,20.44562,0.7022995,6.8080163,0,7.918823,3.8849251,0,0,0,0,18.696047,14.103711,0,0,0,0.06596249,4.4732485,0,0,0,0,7.0032644,2.98906
58,0,0,0,0,0,0,0,3.3213081,0,0,0.6028837,17.501966,0,0,0,0,0,2.6420155,0,0,5.954666,4.093452,0,0,5.373119,2.200477,2.02429,18.415638,2.2833467,0,3.2287824,0.07353952,5.2065153,1.8364205,0,0,0,0,0,0,19.541424,8.162404,21.062637,0,0,0,0,13.158949,4.5700626,0.060779385,12.504337
59,0,2.955453,0,0,2.8329237,0.81304026,0,0,0,0,3.1924534,12.863373,1.6889997,3.6953824,0,5.261687,0,33.201336,0,33.71599,0,29.853016,0,0,0,3.7671902,1.1742175,7.578301,7.086117,3.061148,2.3117437,3.0796294,0,3.2015495,0.18901397,2.98885,0,3.6855876,0,0,6.560656,0.53791434,0,0.16603494,0,1.5518123,0.55395806,0,2.4370317,0.05721327,0
60,0,3.8650055,0,0,0,0.4430644,10.551108,0.9649335,0,0,0,0,4.8093996,0.73522717,0,0,0,0,0,0,4.5128064,0,0,0,2.2901387,0,0,3.0979946,7.880065,0.33638138,0,0.85414225,0,3.6897151,0,0,0,0,0,0,6.9707932,0.8839706,0,0,0,1.9236562,0,10.209771,0,0,0
61,0.28861463,1.767772,0,0,3.0165763,0.48337838,0.68867046,1.1342365,0,0,0,12.839204,0.002123141,0,0,14.604419,0,8.889026,0,19.664793,4.126527,22.200642,1.7753098,0,0,0,5.1061163,16.948124,12.719368,1.1581129,9.757921,0,8.398224,3.2287772,0,0,0,1.7842362,0,4.845782,16.939333,7.167785,13.546098,0.32767522,4.53768,2.01301,0,0,0.4544685,2.8125465,7.2192397
62,0.5371069,4.4172854,0,1.9578212,0,2.4116645,0,6.8311353,0,2.8797543,0,20.163399,2.4177785,6.681064,0,0,10.701228,0,2.7901947,4.419915,5.2014246,0,1.0422637,0,2.0568144,5.437612,0,3.9601665,0,0,0,0.35772678,0.80239195,5.75753,0.4077022,0.033759218,0,0.48050848,0,0,0,0,0,0.5182084,0,0.6483736,0,0,0,0,0
63,0,1.9388626,0,1.2710603,0.4499992,0,0,0,3.145462,0.811023,0,0,2.986433,2.8520825,3.6055193,0,2.4853735,0,5.8230476,2.804141,0,0,0.07802768,1.8407749,1.8686253,0.41187564,0,0,1.3848588,2.4789183,4.638149,3.6483963,0,0,4.3749514,1.6966535,6.678716,0.117490456,0,2.6278024,0,0,0,0.5071456,0,0,0,19.994114,4.3816023,0,0
64,0,0,0.17405249,0,1.230449,0,0,0,5.3513527,5.198198,0.30319533,0,0,0,11.37313,0,19.91,0,4.1848006,0,0.13359174,10.848231,1.8959272,0,0,2.9349554,6.4745793,17.082775,3.2280378,0,3.7030888,2.184899,1.2107385,0.8214481,0,0,0,0.75043255,7.999987,4.463686,4.005308,3.8672786,15.790428,0,5.745777,0,0,2.685438,0,2.4691143,16.408611
65,4.9049234,0.6663742,0.94706166,7.0408854,0,0,0,0,0,0,0.7734889,15.20357,1.79835,5.9947987,0,0,0,0,0,0,0,0,2.385286,5.902748,3.5702534,0,0,8.02683,0,0.5582814,0,0.47869763,0,0,5.5233884,0,3.0017064,0,0,0,0,2.527369,4.984941,0,0,0.4273323,0,0,0,1.7809789,6.4008284
66,0,0,0,0,0,5.336799,0,2.018426,0,0,0,22.514824,0,0,0,14.700076,0,25.07874,0,30.305359,3.481682,15.31148,2.8532667,0,0,0.15596874,0,0,0,0.8134645,0,0,0,0,2.3457649,0,13.908135,0,0,0,0,0,0,0,0,0,8.959431,0,0,1.7859784,0
67,0,3.3706665,0,1.0731539,0,0,4.057542,4.7531633,1.5888251,1.3730905,0,0,4.288654,8.856527,0,0,0,15.955308,0,35.395927,0,16.934332,0,0,0,2.4833636,6.210423,14.516977,9.442343,0,2.077333,0.6037302,7.9137616,6.905234,0,1.2077227,0,0,0,3.0282009,5.4103866,1.9014399,12.543695,0,0,2.7062764,0.57384384,21.597908,0,0,0
68,4.9655323,0,0,0,0,1.5821666,0,0,0,1.1589386,0,0,0.23811932,1.3577355,0,0,6.3193846,0,4.5472775,0,0.25754708,0,0,1.1254865,1.0674613,1.8631394,0,4.374986,0,2.1434984,6.67012,3.1260052,0,5.047035,0,0.2964004,0,0,0,1.1952319,12.452806,6.294419,15.131452,0,0.20032232,0.88452363,2.9379478,10.074658,0,0,0
69,1.1841483,0,0,0.031966686,0.49238503,1.8002903,0,8.20904,0.29014894,0,0,0,5.826095,5.6463656,0,10.964945,0,1.0766746,1.42129,0,5.313761,0,0,1.9582226,6.2143064,0,0,10.669888,0,4.1478844,0.2040556,1.3806641,0,0,7.4914536,2.6217196,6.813621,0,3.304209,0,9.892265,0,0,2.707258,0,0,1.0578924,0,3.9670618,7.5434904,0
70,5.59947,2.4211674,0.51844287,3.2067392,0,2.4521885,1.1315303,0.3869867,0.8847446,0,0.718168,0,8.173477,0,0.9096089,4.956841,19.207151,0,5.3573995,0,0,0,0,2.078373,2.7362697,1.9330652,0,6.9340115,0,4.008168,0,0,0,0,5.066632,0,0.4492381,0,0,0,10.22316,0,0,0,0,0,4.3461685,0,5.9200773,0.15487888,0
71,0,0,0,0,0,0,0,0.3150437,2.8939304,0,0.016797982,0,4.2663274,10.581677,0,8.032033,0,10.028973,0,16.003145,2.6312351,5.557519,2.3965335,0,0,2.2664146,7.1267567,7.2593803,6.1934853,0,0.7438813,0,0,0,0,0,0,0,4.7064195,1.2695773,7.381981,2.9249213,0,0,0,0,0,5.7108817,2.391767,0,4.0104446
72,0,0,0,0,0.63393766,0,0,2.9364192,0.6021821,0,0,1.0714636,1.0457517,0,0,3.4972513,0,5.6034956,0,0,0,20.436079,0,0,0,0,1.5641407,0,0,0,0,0,0,0,0,0,0,25.223545,2.2874503,8.858913,0,7.9751554,19.591677,0,3.6075103,6.624387,0,15.316755,0,8.834688,0.38947323
73,0,4.5006638,0,0,0,0,0,0,0,0,9.959923,26.597971,0,4.3670216,0,20.655457,0,30.384264,0,27.649986,0,23.802141,0,0,0,3.06373,6.3876095,10.233243,0.9490922,0,0,0,0.12391512,0.09517393,0,0,0,0,0,0.7478647,10.066562,8.783592,0,0,11.005678,2.0791032,0,7.6636095,0,1.6197652,10.659521
74,0,0,0,0,3.0335383,0,3.6810172,0,0,0,0,14.564118,0,0,0,19.02067,0,20.546103,0,26.602554,2.3029606,12.262142,0,0,0,0,2.0948236,0,16.900602,0,5.075156,0,4.6241565,2.3229284,0,0,0,0,1.3723453,7.760794,15.92359,2.0877483,17.043484,0,3.8996296,1.779024,0,0,0,0,6.268877
75,0,0,0,0,2.4302514,0,0,0,0,0,2.5265632,30.289873,0,0,0,2.1735802,0,14.441065,0,13.758553,0.92789173,12.285817,0,0,0,0,3.6361327,0,8.9075165,0,0,0,0,0,0,0,0,5.59887,4.4867043,7.9293942,0,0,0,0,6.691209,0,0,0,2.1768029,4.183031,10.904024
