x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022
164,0,0.22687513,1.0054067,0.30610967,2.404955,0,0.9434997,0,2.8118968,0,1.0566733,0,0.318278,0.96206725,3.797063,0.03184823,0,0,0,0,0,0,0
165,0,0,0,0,0,0.13016325,2.91717,0,0,0,0,0,1.884069,0,0,1.3578243,0,1.7889978,0,0,0,1.8191478,0
166,0,0.07343254,0,0.15826589,0,1.0750105,0,0,0,0,0,0.8803049,0,0,0,0,0,0,0,1.7971643,0,0,0
167,0,0,0,0.31427038,0.8195966,0,0.06052439,0,0,0,0,0,0,0,6.290301,0,0,0.16554007,0,0.36613384,0,0,0.45442632
168,1.5461284,0,0,1.8743017,0.03918043,0,1.4354467,0,0,0,1.0744652,0,0.17755117,0.16771248,0,0,0,0.6302891,0,0.027318688,0,0,0
169,0.9031588,0,0,0,1.6241227,0.77220184,0,1.9314002,0.18051423,2.2709982,0,0,0.6993387,0.5260325,0,0,0.5820062,0.5577903,7.859653,0,0,0,3.2477684
170,0.5313191,1.6993852,0.3830735,0,0,0,0.19034307,0,0,0.4527471,0,2.4966662,0,0,0,0.23927255,0.5740249,0.33834657,0,0,0,0.53141123,0
171,0,0,0,0.743771,0,0,0.16142939,1.0630976,3.2232103,0,0.5394189,0,0,0,2.507406,1.1118989,0,1.7593004,0,1.8804324,0,0.38592345,0
172,0,0,2.0560565,2.0407603,1.2200323,0,3.3555572,0.20191343,1.3188409,0,0,0,0,0.5708108,0.6066762,1.1178744,0,0,0,0,0,0.40894777,0
173,0,0,0,0,1.5287331,1.2727036,0.20516773,1.7537717,0.12144735,0,0,0.10434323,0.12534255,0,0,0,0.32659784,1.0313731,6.2404666,0,0.42384294,0,2.4842794
174,1.2349752,0.43596748,0,0,0,0.16935195,0,0,0,0,1.3768185,2.9822803,0.3512898,0.000515997,0.4364936,0,0.97988045,1.3081781,0,0,2.5217907,0,0
175,0.9308871,0,0,0.703598,1.5930898,0.63083893,0,0,0,0,0,0,0.39422458,0,0,0.25911027,0.32436627,0,0,0,0,0,0
176,3.7647102,0.19404736,2.0193226,0,0,0,0,0.39334998,0,0,0,0,0,0,2.7707136,0,0,0,0,0,4.5984535,0,0
177,0,0,0,0,0,0,0,3.1422474,0,0,0,0,0.28244773,0,3.6130645,0,0,0,4.543627,1.5350627,0.14268668,0.960438,0.3312583
178,0,1.7486134,0,0,0.30290672,0,1.4078758,0,0.749397,0,0,0,0,0,0,0.15550114,0,0,0,0,3.1588697,0,2.2262926
179,0.07320102,0,0,2.559903,0,0,0,0,0,0,0,0.7942924,0.7773603,0,1.6876732,0.643194,0,0.18003994,0.22555116,0,0.67988294,0,1.9521155
180,0.67949855,1.2455001,0.84486324,0,0,0,0,0,0.5312531,0.22002825,0.6069363,0,0,0,2.6462474,0,0,0,0,0,0.5877934,0,0
181,0.63099754,0.19337834,1.3660535,0.50413305,0,0,0,0,1.4522669,0.6402137,0,0,0,1.0676289,0,0,0,0,0,0.22264315,1.1728129,0,0
182,0,0,0,0,1.2560408,0.27257162,0,0,1.1817627,0,0,0,0,0,0,0,0,2.5056117,6.435783,0,0,0.38061315,0
183,0,0,1.3025835,0,0,1.6243073,0,2.011794,0.62039304,0,0,2.0845456,0,1.9544562,1.770019,1.7595693,0,0.26423588,0,0,3.6516106,0,9.799603
184,0.25925648,0.2506946,0.98732895,0,1.1743798,0,1.509368,0,0,0,1.9913398,0.4601974,0,0.10259746,0.8865257,0,1.9056191,0.36025128,0,0,0,0.35087496,9.04232
185,0,0,0.98562473,0,0,0.17738019,1.9980717,0.3348565,0,1.0697432,0,0,0,0,0,0,0,0.32605734,0,1.5270385,1.3202434,0,0
186,0,0,0,0.2066079,0,0,0,0,0,1.5367466,0.29326412,0.03179574,0.44151035,0,0,0,0,0,3.785146,0.6448944,4.704863,0.67552274,1.7987994
187,1.5597916,0,0,0.057745952,1.8459789,0,0,2.4601843,3.167912,0,0.014902005,0.6469853,0.09927983,0,0,0.51294357,0,0,0,1.268164,2.1837244,0.63334435,0
188,0,1.1047492,0,0.7467145,0,0,0,0,0,1.7919599,0.11174923,0,0.82797,0.33347473,0,0.4880988,0,0,2.7631142,0,0,0,4.9806504
189,0,0,0.37303558,0,0,0,0.58415,2.9954739,1.9594486,0,0.8126222,0,0,0,0,0,0,0,0,0,0,0,0
190,0,0,0.56677055,0,1.1347569,0,0.8973425,0.7973702,0,0.058274727,0,0,0,1.1309184,0,0,0.11469317,0,0,0.10341945,5.1400414,0,0
191,0,0.22434106,0,0,1.010082,0,0.40581018,1.6519041,0,0.25698194,0.1641695,0,0.20950417,0.018788373,0,0.35951254,0.745565,0,0,0,0,0.02544221,2.663749
192,2.715211,0,0,0,0,0.08002576,0,0.014766944,0,0,0.6098663,1.4409187,0,0,0,0,0,2.3177009,0,0,0,0,2.0219347
193,0,0,0,0.30444103,0.6791414,0,0,2.0064893,2.2848573,0.4500312,0.41971716,0,0.2803528,0,0,1.5885113,0,0,6.6305213,1.6567705,0,0.15994048,0
194,0,0,0.6556061,0,0,0,0,0,1.195823,0,0,0,0,0,0,0,0.31746355,0.72822815,0,0,2.9346519,0.13865516,0
195,0,1.3664598,0,1.4781623,0.5776971,0,0,1.1063979,0,0.6886219,0,3.3052142,0,0.42148423,0,0,0,0,0,1.6766313,0,0,0
196,0,0,0,0,1.0995085,0.7029468,0.83537996,0,0.63061273,0,0,0,0.417947,0.20030428,5.976038,0,0,0.788355,7.781582,0,0,0,0
197,1.3860394,0.58145154,0,0,0.35372257,0,0,0,2.2660835,0.16608174,0.21133207,1.7090849,1.3870564,0,0,0.05781583,0,0,0,0,0,1.7259389,1.6467625
198,0,1.4351704,1.4967248,0,0,0,0,0,0,0,0.4159419,0,0,0.5614188,0,0.54128414,0,1.834715,1.2113731,0,0,0.30218387,0
199,0,0.15444621,0,0,0,0,0,2.4236224,0,0,0,0,0,0.4307001,0,0.030826297,1.2371886,0.31065962,0,0.8877393,0,0.25588024,0
200,0.29143116,0.7227214,0,3.8594851,0,0,0,3.0733693,0,0.22827359,0.5923244,0,0,0,0,1.49027,0,0.75450754,3.190402,0,0,0,0
201,0,0,1.6254864,0,0,0.89566296,0,0.1945033,0,0.5238964,0,0.34721437,0.5352127,1.2586119,2.6421854,0,0.67790365,0,0,1.6517032,0,0,0
202,0.9708644,0,0,0,0,0,0,3.106914,2.5859382,0.26962924,0.09429628,0.48949116,0.80643547,0,0,0.6485056,0,2.05503,4.2107143,0,0,0,0
203,0,0.30723396,0,0,0,0.9580817,0,0,0,0,0,1.1886995,0,0,0,0,1.1588434,0.03073408,3.8151057,0,0,0.633343,4.491123
204,0,0.4578036,0,0.29716548,0,1.4231085,0,0,0,2.1768034,0,0,0,0,2.2137644,0,0.3618432,0,1.422826,1.0764463,0,0,2.3727462
205,1.4523075,0.09407328,0,0,0.3934846,0,1.1951833,1.7029827,0,0,1.0110707,2.231978,0,0,0,0,0.30284733,0,0,0,0,0,0
206,1.1477783,0,1.5204577,0,0,0.71167076,0,0,1.5482012,0,0,1.9551148,0.5243917,1.0125445,2.3413415,0,1.1253469,0,0,0.19147314,7.1059294,0.27604374,0
207,0,0.6649909,0,0,0,0.09458061,0.13109563,0.210831,0,0.7361376,1.7616401,3.1402419,0.8369168,0,0,0,0,0,0,0,0,0,0.19623502
208,0,0,0.063240014,0,0,0,0.30000597,0.21175909,0,0,0,0,0,0,0,1.9110156,0,0.6155544,0,1.4673609,0,0.8815681,0
209,2.775618,0.38284746,0,0,0.73326504,0,0,1.1096256,0.91963905,0,0.06876313,1.7751603,1.0582215,0.20733432,0,0,0.23905815,0.42556548,0.2851935,0,0,0,6.286381
210,0,0,0,0,0,0,0,0.43836537,0,0,0,0,0,0,0,0,0.054976184,0,0,0.89133966,0.021188289,1.7124039,0
211,0,0,0,3.81294,0,0,1.3992053,0,3.0334022,0,0,0.6827751,0,0,1.3148685,0,0,0,9.91291,0,0,0.17158438,0
212,1.0232948,0,1.0269332,0,0,0,0,0,0,0,0,0,0,0,0.63336116,0,0.21929388,0.390616,0,0,1.7701374,1.8048168,0.44900697
213,0,0,0,0,1.5685956,1.5555252,0,0,0,3.5910382,0.95849615,0,0,1.151128,0,0,0,0,0,0,0,0.098813266,0
214,0,1.0728132,0,1.0539539,0,0,0.1181834,0,0,0,0,0.66020185,0,0.38865265,5.3675776,0,0,0,5.335398,0,3.0372837,0.1351021,0
215,1.5505221,0,1.6275122,0,0.03101971,0,0,0,0.66492283,0.2958682,1.066993,0,0,0,0,0.43861502,0.3180176,2.3621535,0,0,0,0.84498113,0
216,0,0,0,0,1.0259516,0,0.90169716,0,0,0,0,0.37745994,0.5121581,0.94944113,0,0,0,0,0,0,2.607628,0,3.1433847
217,0,0.7567843,0,0,0.30850846,1.5099237,0,0,0.8313409,0,0,0.25533265,0,0,0,0,0.03771394,0,1.9521706,0,0,2.1231332,0
218,0.92637557,1.4410791,0,0,0,0,0,0.3938279,0,2.4390903,0,0,0,0.6549285,1.23985,0,0.105197206,0,0,0.21083353,0,0,5.029558
219,0,0,0.92618954,0,0.70191175,2.3862894,0.4643428,1.0662228,0,0,0.7519065,0,0,0.022395687,0,0,0,0.51961577,1.3903607,0,0,0.3627398,0.7546991
220,0,0.37232,0,0,0,0.499864,0.46899718,0,1.5069928,0,0,0,0,0,0,0.57411104,0,0,5.65778,0,5.392768,0.001650656,0
221,0,0,0,0.487634,0,0,1.5842494,0,0,2.1299396,0,0,0,0,0,0,0,0,1.3536544,0,0,1.317284,1.1570574
222,1.6199923,0,3.3790941,0,3.7306373,0,0,0,2.6092565,0,0,0,0,0.5986844,0,1.8742862,0,0,7.995058,1.7808889,0,0,0
223,0,1.3685572,0,1.3427622,0,0.8844697,1.4084036,0,0.92369044,0,0.6623353,0,0,0,1.9787256,0,0.85285896,0.5889023,0,0,0,0.14994483,0
224,0,0,0.66294277,0.006744075,0.6673293,0.5650775,0,0,3.1060076,0.58022374,0,1.2976105,1.0408592,0,0,0,0,0,0,0,0,0.9413286,0
225,2.730408,2.4270184,0,0.082994014,1.7598011,0,0,4.3355784,0.5530063,0.05152201,0,0.26923296,1.2929026,0,0,0,0,0,0,2.0091577,0.53352535,2.3487587,0
226,0.76793987,0,0,0,0.48445627,0,0.9022724,0.2801455,2.89281,0,0,0.20842224,0,1.1757882,3.6882749,0,0,0,1.2839313,1.7351313,0,1.097489,0
227,0,0,0.8180983,0.65795565,0,1.4741764,0,0,0,1.438272,0.9605012,0.029661149,0.41175196,0,0,0,0,0,2.6649482,0,1.7402297,1.3325381,3.1433008
228,0,0.069778465,0,0,0,0,0,0,0,0,0,1.021962,0.8989271,2.639568,0.21092755,0,0.892913,0,0,0,1.062823,0,0
229,0,0.37184694,0,0,1.1979041,0,0,0,0,0,0.13972431,0,0,0.010736389,2.0416162,0.5368797,0,2.2096162,0,0.4766592,0,0,5.978541
230,0,0.030495124,0,0,0,0,0,0,0,0,0.045475226,0,0,0,4.139204,0.040224373,0,0,4.5592017,0,0,0,5.686943
231,0.4049739,0,1.0435574,0,0.8258606,0,0,0,1.9428247,0,0,2.765378,0,0.34660023,0,0,0.561852,0,0,0.033959456,0,0.23729728,2.070148
232,0,0,0,0.39688843,0,0,0.39762533,0,0,0,0,0,0,0,3.344067,0.14265049,0,1.7348268,0,0,0,0,0
233,0.3293504,0,0,0,0.49464375,0,0.8018541,0.34986553,0,1.182452,0,0.47830927,0,0,0,1.803866,0,0,8.383938,0,3.0983155,0,0.4083217
234,0,0.24634705,0.40899336,2.020732,0,0.46612498,0.784229,0,0,2.6942384,0,0,0,0,0,0,0,0,0,0.35515004,0.837415,0.1636046,0
235,0,0,0,0.5444152,1.0624232,0,0,0.018539453,0,1.0206754,0.107308455,0,0,0.096732154,0,0,0,1.3167934,0,0.32658076,0,0.43202457,0
236,0.911037,0,0,0,0,0,0,0.8815591,2.0060356,0,0.18695414,0,0,0.9354555,0,0.5054703,0,0,0,0.039251756,0,0,0
237,1.918459,0,0,0,0,0,0,0.3452057,0,1.2707406,0,0,0,0,0.19151106,0,0,0.6598458,5.0048084,0,0,0.8179879,0
238,0,0.8467612,0,0,0,0.3433363,0,1.0942665,0,0,0.7580848,0.7291197,0,0.58660185,3.2665284,0,1.985668,0,0.06587489,0,0,0.37765193,0.1616272
239,0,0,0.8833739,0,0,0,1.2548923,0,0,0.88693815,0,0.29738146,0,0,0,0.30596733,0.6118444,0,2.4530072,0,0,0,1.2310063
240,0,0,0,0,0,1.1240013,0.30673942,0,4.7767563,0,0,0,0,0,0.6634148,0.25464725,0.20787477,0.44297644,0,0,0.1636995,0,5.367211
241,0,0,0.33401418,1.9360615,0,0,0,0,0,0,0.37034792,3.8951569,1.1893517,0,1.8285946,0,0.4252231,0.11461268,0,0.6375251,3.2502801,1.2216313,0.95265865
242,0,0.82641405,0.18980314,0,0,0.4921426,1.3520252,0,0,0,0,0,0.21623865,0.3794753,0,0,0,0,0,0,0,0.8560727,0
243,3.0535314,0,1.4982105,0,0,0.2825717,0,0,0,0.60442555,1.198318,0,0,0.84210515,0,0,0.9701435,0,0,0.67952335,4.646888,0,0
244,0,0,0,1.4116948,0,0.1321683,0,0.44241056,0,0,1.6453485,1.3911028,0.53486013,0,0,0,0,0.3538977,0,0.11338552,3.941838,0.3905118,0
245,0,0,0,0,0,0.517523,0,0,0,0,0.5146677,0,0,0.71479684,0,0.36234483,0.10888971,0,3.6536167,0.21420984,0,0.18563601,0
246,0,1.2807239,0.1568998,0,0.9488281,0.75803906,0,0.7951413,0.5830001,0,0,0,0.5710221,0,0.2779957,0,0.03670725,0,0,2.3509297,0,0,0
247,0,0,0.370615,0,2.147648,0,0,0,0.8786989,1.0571934,0,2.209949,3.2520456,1.1997753,0,0.24741058,0,0,1.1124152,0,0,1.46949,1.4930027
248,0,0.47190386,0,0,0,0,0,0,2.3529294,0,0,0,0.11167758,0.566661,2.6685262,0.7626141,0,0,2.059013,0,1.4436102,2.44887,0
249,1.9372828,0,1.4747174,0.38249367,0,0,0,0,0.37419704,4.3014617,0,0,0,0.26144728,0,0.0681739,0,2.3100739,0,2.6527991,0,0,0
250,0,0,0.020438526,0,0.15390012,0,0.9069009,0,0,0,0,0,0,0.70429987,0.19410929,0,0,0.61210907,0,0,0,0.959346,5.803392
251,0,0,0,0.15849839,2.2575629,0,0,0.34584227,8.099015,0,0,0,0.11911456,0.13377123,0,0,0,0,0,0.31628612,0,0,10.305709
252,0,0.25197467,0,0,0,0.44287333,0,2.7632666,0,0,0.104602225,0,0,0,0,0,0,0,0,1.2325393,3.3066075,0,0
253,0,0,0.6052984,0,0.12144994,1.4164896,0.35993242,0,0,0,0.73111886,0.70450026,0,0,0,0,0.6478359,0,0,0,1.8481697,0.7596642,0.21780458
254,3.7392828,0.4110012,0,0.007406663,1.2114129,0.5785836,0.8027034,0.5226047,0,0,0,0.990148,0,0,0,0,0,1.0110725,0,0,1.2210099,0,0
255,1.1264257,0,0,0,0.3957888,0.28807703,0.028031928,0,0,0.2773735,0,0,0,2.9372652,0,0.63616186,0.39631128,0,5.698194,0,1.8863358,0,0
256,0,0,0.7807116,0,0,0,0,0.762984,0,0,0,0,0,0,0,0,0.20912462,0,0,0.17437477,0,0,0.8078151
257,0,0,0,0,0,0.50298154,0,0,0,1.9321876,0,0,0,0,3.9997294,0.9135335,0.6971885,2.793073,0,0,0,0.07353086,0
258,0,0,2.1431143,0,0,0.46268097,0.02935714,0,0,0,0,0.065146126,0,0,0,0,0,0,0,0.14701809,8.473755,0,0
259,1.4868126,0,0,4.415867,0.1781769,0,0.2775059,0,0,0,0.8184481,0,0,2.4038293,3.327167,0.6416167,0,0,0,0,0,0.4537711,2.6670964
260,0,0,0,0,2.8910685,0,0.55004877,0,0,0.8980787,1.1719637,0,0,0,1.6178744,0.45958322,0.05590436,0.035446726,5.338694,0,0,0,0
261,0,0.12700221,0,0,0,0,0,0,0,0,0.7300211,0.53838414,0,0,1.668766,0,0,1.8052962,0,0,0.72587305,1.058048,4.292851
262,0,0,0,0.3634453,0,0,0,0.42244676,0,0,0,2.9245815,1.4381624,0.18283592,1.290468,0,1.9256982,0,0,0,1.1323593,0,0
263,0,2.074981,0,4.0248322,0,0.26666763,0.20290567,0,2.8300657,0,0,1.6833704,0,1.1885221,0,0.4204373,0,0,5.23847,0,0,0,3.750986
264,0,0,0.13602445,0.7576047,0.92388827,0.44912255,0.16821727,0.42851827,0,0.324753,1.0457455,0,0,0,0,0.3321781,0.7887064,0,0.5780509,0,1.4509873,0.6821957,0
265,0,1.3683666,1.487894,0,0.45017695,0,0.99639684,1.3597827,0,0.65254784,0,0,0,0,0.38587803,0,0,0,0,0,0,0,2.379538
266,0,0.54480416,0,0,0,0,0,0.27002066,3.6922188,0,0,3.755334,1.5060173,0,0,0,0.08609301,0.48938364,4.4697814,1.4251574,0,0,0
267,0,0,0.7646267,0.4823866,0,0.62050325,0,0,0,0,0,0,0,0.123504624,0,0,0.008105992,0,0,0.22294368,0,0,0
268,0,0,0,0,0.24544147,0,0,0.08850653,0,1.5176554,0,0,0,0,1.972637,0,0,0,0,0,3.8402379,0.40597034,0
269,0,0,1.0407767,0,0.98671424,0,0.3325019,0.2036577,0,0,0,0.29448393,1.1430918,1.9414585,1.7615595,0,0.081344165,0.7007732,0,0.28491715,0,1.7566838,0
270,0,0.005884094,0,0,0,0,0.28760186,0,0,3.5324748,0.9357081,0.9915576,0,0,0,2.0664184,1.82808,0,0,0,0.30486235,0,0
271,0,0,0,2.896355,0,0,1.4435122,1.0256412,0.79704815,0,0,0,1.3393465,0,1.3042009,0,0,0.104945265,0,0,0,0,0
272,1.7735003,0,1.0745808,0,0.59689355,0.9708715,0.8923231,0,0,0,0.57525456,0,0,0,0,0,0,1.1521863,5.3609285,0.30444384,1.0894054,0,0.07418381
273,0,0,0.58969545,0.8164554,0,0,0,1.3505367,0,0,0,0,1.19334,0.56573653,3.3018374,0,0.5944748,0,0,0,0,0,0.39467055
274,0,0,0,2.1943867,0,0,0,0,2.0994465,4.292382,0.5865263,0,0,0,0,0,0,0.3310166,0,0.48439676,0,0,0
275,0,0,0,0,0,1.3699095,0,3.2318428,1.3565586,0.5812709,0,0,0,0,0,0,2.6898017,0,0,0.015763875,3.862698,0,0
276,0,0,0,0,0,2.1421983,0,0,0,0,0,1.035145,0,0,0.889711,1.0029622,0.8806704,0,0,0.35039362,2.7776568,0,0
277,3.5975716,0,1.1432447,0,0,0,0.2714423,0,0,0,0.89537096,0,0.25949493,0.8260859,1.3383119,0,0,0,0,0.8647309,0,0,3.0257797
278,0,0,0,0,0,0.049269665,1.2867353,0.33605206,4.6396,0,0,0,0.13494915,0.47141388,0.043594994,0.54412556,0,0,0,1.3952694,0,0,1.521991
279,0,0,0,0,0.0576626,0,0,0,0.097465344,0,0,0,0,0,0,0,0,0,6.0727277,0,5.0014186,0,0
280,0.74007773,0.54071146,0,0.511629,0,0,0,0,0.48546046,0.02795333,0,0,0,0.41823006,1.5337553,0,0,0,0,0,0.61494464,0.3267298,0
281,0,0,0,0,1.770001,0,0,0,0,0,1.9588273,0,0,0,1.8884147,1.1313086,0,0,2.7032983,0,0,1.3211542,0
282,0.97374475,0,0.040503953,0,0,0,0,1.1090516,0.09164241,0,0,0,0,0,0,0,0,1.1062604,0,0,0,0,0.95511997
283,0.3611996,0.83099824,0,0,0,0,0,0.9788328,0,0,0,3.4196198,0,0.54863346,0,0,0,0.5024491,0,1.8075427,0,0,0
284,0,0.7474282,0,0,0,0,1.4670501,1.3018899,0,0,0,0,0,0.32191098,0.2639911,0,0,0,2.29901,1.4215416,0.62771887,1.4731408,5.177027
285,0,0,0,1.2605724,0.1233266,0.8841468,0.8728746,0,0,0,0.8969433,0,0.26509547,0,0,0,0.8461272,0,3.3104844,0,0,0,4.4322906
286,3.1231284,0.5542339,0,2.0262547,0,0.04271949,0,2.6973155,0,0,1.2077372,0,0,0,2.6932027,0,0,1.0083646,6.0941124,0,4.9819465,0.5330065,0
287,0,0.3513718,0,0,1.9590046,0,0,0.47563535,0,0.257588,0,0,0,0,0,0.48295808,0,0,0.71691424,0.6688657,0.050539605,0,0
288,0.6682652,0.36077505,0,0,0.03350486,0,0.011590237,0.8139458,0.47414446,0.5437028,0,0.26035485,1.7595111,0.13281009,0,0,0,0,0,0.62350327,0,0.19766383,0
289,0,0,0,1.0572909,0,0.92966914,0.5688222,0,1.7563258,0,0,1.0463185,0,0,0,0.1102639,0,1.2697018,6.245705,0,0,0.40068367,1.5791029
290,0.08137334,0.18201628,0.021500349,0,0,0,1.0705553,0.5691766,0,0,0,0,1.3183517,0.27005628,0,0,0,1.9198811,2.2338111,0.49581113,0,0.4141455,0
291,0.5290667,0,2.1258864,0,0,1.1315866,0,0,0,0,0.379584,1.3592122,0,0,0,0,0.20718357,0,0,0,0,0,6.826296
292,0.58134735,0,0,0,0,2.411666,0.33844617,0,7.1436872,0,0.852145,0.8525475,0,0,5.7552876,0.7380788,0,0,0,0,1.8794783,0,2.383439
293,0,0,1.0170974,0,0,0,0,0.19172361,0,0,1.3718518,0,0.24296467,0.251121,0.2786911,0,0.47301632,0,0,0,6.015239,0,1.8717247
294,0.6658565,0,0.3564655,2.5613487,0,0.88029796,0,0,0,1.6237894,0.11459212,0,0,0.18809988,0,0,0,1.3226837,0,0,0,0,0
295,0,0,0.5974475,0.040634613,3.2451167,0,0,1.2722045,0,0,0,0,1.4864514,0,0,0,0,0,0,0.2805635,0,0,1.2225657
296,0,0,0,0.0522665,0,0,0,0,0,0.5802795,0,0.002137471,0.6718693,0,0,0.47650796,0,0.46007988,1.5249803,0,4.5945926,3.0311623,0.9662619
297,0,1.1602532,0,1.3091495,1.9344622,1.4582133,0,0,0,0,0.7492789,1.1150999,0.41863272,0.28170216,0,0,0.1427959,0,0.30536842,0.47346905,0,0,0
298,0,1.1250018,0,0.26837757,2.0511,0,0,3.3682382,0,0,0.37058967,3.001713,0,0.08579467,0,0.38893297,0.8991408,0.35330513,3.96075,0,0.20942712,0.5394264,7.951095
299,0,0,0,0,0.09892791,0.11246438,0.62136537,0,0,0,0.07507327,0,0,0.043509737,0,0.7416364,0.6991896,0,0,0,0,0.2677137,0
300,0,0,1.0152627,0,0.6769822,0,0.20474102,0,0,2.5131915,0,0.558374,0,0,3.4527192,0,0.5881401,1.662696,1.2249347,0,0,0,0
301,0,0,0,0,0,1.3316039,0,0,0,0,0,2.4716785,1.2773865,0,1.2575724,0.58717406,0.6652783,0,2.6115913,0,0,0,0
302,0,0,0,0,0,0,1.9417388,1.2497483,0,0.2867949,1.2254586,0,0,2.7513626,1.0875614,1.0458843,0,0,6.788709,0,0,0,0
303,0,0,0,0.45652047,0,0.942087,0.31580973,0,0.13511036,0,0,1.0762603,0,0,1.5514363,0.3437671,0,0,0,2.374057,0,1.8760108,7.3433857
304,0,0,0.7663279,1.2200029,0,0,0.07673929,0,0,0.8351047,2.186473,0,0.7655944,0,0,0,0,0,1.910917,0,0,0,0
305,0,0,0,0,0,0,0,0,1.6152968,0,0,0,0,0,3.3190622,0.62552905,0.59974134,1.2700804,8.340369,0,3.7177253,0,0
306,0,0,1.0084839,0.44166732,0,0,0,0.975337,5.6422606,0,1.0975854,2.519748,0,0,2.8954,0.14219765,0,1.8827324,0,0.9721924,0,0,0
307,0,0.7808482,0.46216193,0.49604052,0,0.93954265,0.6590512,1.5375015,0,0,1.5547606,0,0,0.7385786,0,0.3619728,0,0,5.659155,3.6026819,0,0,0
308,0,1.2326419,0.24195729,1.322935,0.12809166,0.8223198,0,3.249986,3.6397388,0,0,0,0,0,0,0.59205693,0,0,0,0,0,0.12689176,0
309,4.3690853,0,0.13893005,0,1.1838204,0,0.15654927,0.9880344,0,0.78101516,0,1.5332509,0,0,0,0,0,0,0.534104,0,0,1.4474821,1.7965322
310,0,1.736085,0,0,0.14460145,0,0,0,0,1.5188743,0.3960872,0,0,0,0,0,0,0,4.8687363,0,0,0,0
311,0.06345263,0,0.7951499,0,0.4443524,0,0,0,0,0,0,0,0,1.8851436,0.46353185,0,0.46416134,0.74334764,0,0.5758886,0.3494224,2.1768517,0
312,0,0,0,0,0,0.84856653,0,0.22567102,1.0248879,1.431738,0,0.527894,0,0,0,0,0,0,0,1.3631281,0,0,0
313,0.48888233,0,0,0,0,1.0748943,2.045906,0,0,0,0,0,1.1532743,0,1.1427037,0,0,0,0,0.41142774,0,0,5.0536523
314,0,0,0,2.0411708,0,0,0,0.51637685,0,0.2939829,0.29755577,0,0,0.060739387,5.3907986,0,0,2.077979,0,0,0.603827,0,0
315,0,0,0,0.37711164,0.5684353,0.6820589,0,0,0,0,0,0.28084433,0.65103567,1.1134971,0,0,0,0.25336322,0,0.61441165,0,0,0.99049187
316,0.015355193,0.021921372,0,0,0.1540531,0,1.0943769,0.3899019,0.34985206,0,0,0,0,0,0,0.110778674,0.12734985,0,0,0,0,0.6445187,0
317,2.1623511,1.3882779,2.5176408,0,2.12265,0,0,0,1.69003,1.1444186,0.09691324,1.2819827,0,1.1534201,4.9232736,0,1.1638545,1.3809687,0,0,0.94180655,1.2009549,0
318,0,0.37718776,0,0,0,0,0,0.89409316,2.2992876,0,0.5563422,0,0,0,0,0,0.3585398,0.30484986,0,0,0,0.34697968,5.0172987
319,0,0.816065,0.014030458,0,2.4888122,0,0,0.17243777,0,0,0,0,0,0,0,0,0,1.4364272,3.7499475,0.08315747,0,0.8034849,0
320,0,0.026947616,0,0,0,1.9309379,0.15447605,0,1.5025728,0,0,0,0,0,1.8418958,0,0,0,2.0125692,0,1.9216795,0.041054353,1.3789173
321,2.2390518,0,0,0,0,0,0,0.11822243,0,0,0.22190747,0,0.6958892,0,0,0.4013177,0,0,5.8824835,0,6.678429,0,0
322,0,0.73160124,0.89301014,0.47534576,0.95904636,0,0,0,0,0.23700218,0.5940199,0.5080623,0,0,0,0,0,0,0,0.46179768,0,0,3.84913
323,0,0.5344195,0.3276644,0,0,0,0.21651249,0,0,0.063344225,0,0,0,0.23276223,0,0,0.9907284,0,0,0.23346987,0.7021844,0,1.9022906
324,0,0.44969118,0,2.0814037,0,0.32232523,0,0,1.3606219,0.5428065,0.38084662,0.19767162,0.1917191,0,1.4390808,0,0.51850057,0,5.090825,0.027412796,0,0,0
325,0,0,0.8704399,0,0.49785942,0.39598387,0.67926806,0,0,0,0,1.0040103,0.9995235,0,0,1.1067618,0,0.32074034,1.1217774,0,1.584989,0,1.3026716
326,0.43660945,0,0,0,0,0.4557532,0,0,0.58339244,1.0226448,0.57135314,2.3470464,0,0.8123567,0,0,0.9992516,1.980203,0,0.27960593,0,0.96468985,1.3012516
327,0,0,0,0,0,0.28120565,0,0,0,1.6508865,0,0,0,0.107039005,0,0,0.55150527,0,0,1.279434,5.981303,0.026359932,0.26212838
328,0.22735265,0.98693335,0,0,0,0.60688615,0,2.2222815,0.10670308,0,0,0,0,0.22411504,0,0.42440265,0.15410228,0.056123823,5.1899037,0,0,0,0
329,0,0,0,3.2150416,0,0,2.717128,0,0,0,0,1.1697078,1.0768075,0,0,0,1.8446122,0,0,0,0,1.3099535,2.2839463
330,0.787657,0.6589496,0,0,0,0.2341095,0,0,0,0,1.2837468,0.17939086,0.0997918,1.0381854,0.5616623,0,0,0,1.326338,0,5.2330585,0,10.933423
331,0,0,0,1.7121594,0,1.2607639,0,1.4449195,0,0,0,0,0,0,4.5262604,0,0,1.3825296,3.7402074,0,0.88163686,0,6.6880417
332,0,0,0,0.77669084,0,0,0,0,0,0,0,0.989,0.041412998,1.6414225,0,0,0.4316979,0,0,0,0,0.282128,0
