x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022
165,0,9.841445,0,0.74320865,0.4800446,1.067633,1.6883614,0,0,0.26925886,1.0331403,0,0,0,1.6761513,0,0,0,0,4.9290633,0,0,7.4476624
166,3.513352,3.8034985,2.1385286,0,0.16360167,0,0,0,0.9805483,0,2.8573909,0,0,0,1.4174013,0,0,0,0,3.886399,0,0,12.301538
167,0,0,0,0,0,0,0,0.01791194,0.26510876,0,0,0,0,3.9272635,0,1.4703186,4.7249045,1.3051201,2.0791502,0,0,0,0
168,0.8566686,9.778494,0,0,0,0,2.8920588,0,0.024235997,0,3.6139746,0.30500454,0,0,0,0,7.6894326,0.14967209,0,0,0,0,0
169,0,1.4152744,0,1.0417261,0,1.6268668,2.692842,0,0,0,0,0,0.31252643,2.6013463,0.16730858,0,0,0,1.7427406,4.9047103,0,0,0
170,0.65793747,0,0,0,0,0.37698752,0.064598836,0,0,3.8943732,1.6280473,2.3938248,0.54877293,0.64093524,1.4997133,1.5739152,0,0,0,0.4890878,3.2196174,0,0
171,2.3201115,0,0.498522,0,0.69248843,4.0627446,2.0884047,0,0,0,0,0,0,0.033226427,0,0.14790955,0,0,0.98336375,2.5361407,0,0,0
172,0,3.6240823,0,0,1.6060545,1.2617999,0,0,0.9971307,0,0,2.7831612,0,0,0,0,0,0,0,0,0,6.1153393,0
173,0,0.026456974,0,0,0,0.78059506,5.406834,0.2255493,1.1099068,0.60891575,0,0.66722673,0.9906723,0.44597068,0,0,0.5293344,0,0,0,0.5983083,0,1.5831538
174,0.20875917,12.156841,0.21314068,1.0329622,0,2.7842941,0.95410043,0,0,0,0,1.2919401,0.967022,0,0,0.020028532,0,0,0,0,0,0,0
175,0.14000115,5.853367,0,0,0.56248355,0,0,0.15078495,0,0,0,0,0,0,3.6169767,0.61028904,0,1.0162646,0,0,0,0,0
176,0,18.00603,0,0,0,0,0,1.7936441,0,0,0.32760927,0.4994512,0,0.002004191,0,0,0,0,0,0,0,0,0
177,0,0,4.456847,1.2267456,0,0,0,0,0,0,2.1057622,0,0,1.7960448,0,0.10380162,0,0.89301926,2.1206505,0,0.64363927,1.1166562,0
178,0.5054449,0,0,0,0,1.9474624,0,0,0,0,0.55579364,0.5814016,0,0,0,0,3.096085,0.08677636,0,2.6709797,0,0,0
179,3.0097117,0,2.94851,0,1.7127233,0,0.58711386,0,0.42794654,0,0,0,0,0,0,0,0,0.4444316,0.11860001,0,0.7120984,1.3557891,0
180,0,13.734397,0,0,0,0.7998352,0,1.6295543,0,0,5.8425813,0,0,0,0.4737027,0,6.631974,1.219525,0.040676847,5.360856,0,0,0
181,0,0,0,0,0,0,0,0,0.67095345,3.8170352,0,0.104814686,0,1.0134276,0,0.20698445,1.6457229,0,0,0,0,0,2.3723555
182,0,8.384631,0,2.5319428,0.58609,2.3758156,6.7666564,0,0,0,1.2142344,0,1.4011753,0.15591045,1.4023331,0.57609123,0,0.04800811,1.2115889,0,0.95610124,5.6920147,0
183,0,1.9766426,0,0,0.70693195,0,0,0,0.60488844,0.1434897,0,0,0,0,0,0.639928,0,0,1.0452931,5.056892,0,1.9324054,15.731156
184,0,0,0,0,0.15836608,0,0,0,0,0.7650825,3.7835245,1.8253509,0.88747483,0,1.7688396,0,0,0.87363124,0,0,0,0,0
185,0,0.3871005,7.2954955,1.0289071,0,0,0,0,0,0,0,0,0,1.5443965,0.016006796,0.7254574,0,0,0,3.3583608,0,3.6764092,0
186,0,0,0.2847231,0.67003703,0,0,0.61417174,0,0.6940101,0,0.6582246,0,0,0,0.15187201,0,0,0,0.19046602,0,0,0,0
187,0,0.03953014,0,0.14115638,0.05417903,1.8993778,1.506322,0,2.6333756,0.76280475,0,0,0,0,0,0.9074877,1.8993351,0,0,5.8440037,2.071275,0,6.0472517
188,1.1699172,16.044945,0,1.175089,0,0,0,0,0.30390516,0,1.7853746,0.49927443,0,0,1.8232496,0,0,0,0,0,0,0,5.756122
189,0.21873437,0,1.9575026,1.7698411,0,1.109734,0,0,0,0.13140576,0,0.4768545,0,0,0,0,1.2960151,0,0,0,0,1.6301177,0
190,0.4162356,17.44266,2.2058995,0,0,0,0,1.3418804,0,1.1510617,0,0.7023226,0.9283917,0,0,0,8.180141,1.68622,1.272672,0,0.6343094,1.3292199,0
191,0,1.3198993,0.20434833,0,0,2.5692515,3.2068021,0,0,0.040524863,8.573292,0,3.475632,0,0,0,0.12312854,0,0.8404757,0,0.5260186,2.2187092,0.563895
192,1.6574924,4.7997365,0,5.0056205,1.6427991,0,0,0,1.008157,0,3.8255472,0.5158259,1.1737643,0,0.3254389,0,0,0,0,0,1.2318426,0,0
193,0,0,0.017703041,0,0,0,0,0.77882665,0,0,0,1.3701786,0.5703361,0,0,0.14718209,0,0,0,0,0.97820157,0,0
194,0.578817,11.065083,1.2328465,0,1.5929444,0,0,0,0,0,0,0,0,0,3.1046524,0,0,0,0.2465967,4.086084,0,2.5458028,8.8756895
195,0,0,0,0,0,0,0,0,0,0.45426893,0,0,0,1.7300944,0,0.18491732,13.000896,0,0,0,0.053217042,0,0
196,0,0,0,0,0.082174554,0,0,2.7758899,0,0,1.0554897,0,0,0,0.09866556,0,0,0,0.31268355,0,0,0,2.4539921
197,0,8.744842,2.067867,0,2.8990715,2.2593539,0,0,0.7004935,0,0,0,0,0,0,0.33755255,0,0,1.0004536,7.0326595,0,3.2349079,0
198,0,0,0,0.035268996,0,0,0,0.7392039,0,2.0124178,5.17317,0,0,0.6592229,0.58092356,0,0.20920783,1.3493017,2.3382776,0,0.8303965,2.6183274,0.41063055
199,2.1874304,0,0,0,0,0,0,0,0,0,0,2.0361967,0,0.5937398,0,0,0,1.0906241,0,0,1.2290901,0.588508,0
200,1.1149261,0,0,0,0,0,2.7362318,0,0,0,2.015352,0.1483039,0,0,1.4348841,0,0,0,0,6.335736,0,2.5670512,12.179034
201,0,9.845131,1.9573827,0,2.3767998,2.2578342,5.434434,0.09056583,0,0,0,0,0.094937995,0,2.7040215,0,0,0,0,3.4330373,0,0,0.20796917
202,1.4038975,0,0.3477841,1.0728799,0,3.784211,0,0.4711994,0,0.41814542,0,0,0,0,1.7547297,0,0,0.22907609,0,0,0,0,0
203,0,7.6718807,0.8267028,0,0.8543549,0.23101617,0,0,0,0,0,0,0,0,4.277987,0,0,0,0,1.8884528,0,0.59507895,5.3387837
204,0,0,1.7818993,2.510043,0,0,8.580357,0,0,0,0,1.0739151,0.40761107,0,0,1.4492543,2.5398953,0,0,0,0,1.0650349,0
205,0,0,0,0,0,0,0.2590602,0.3489973,0.3069245,0,0,0,0,0.8319121,0,0.17038281,0,1.5213163,0,0,0.13071519,3.221837,0
206,0,0,0,0,2.7948797,0,0.42344007,0,0.4234061,0,0,0,0.0930932,0.6547555,1.042553,0.32676095,2.9099681,0.3656546,0,2.467613,0,0,0
207,0,0.15659913,0,2.5433693,0,0,0,0,0.5883277,0.0451241,0,0.2544877,0,0,0,0,3.9669569,0,0,0,0,0,0
208,0,0,3.7811477,1.1649023,0,0,0,0.12069549,0,0.44065517,0,0,0,1.8718499,0,1.3281411,2.106325,0,0,0,0,0,0
209,0.045100406,0,0,0,0.000866996,4.027002,1.5973126,0,0.9923439,1.6107635,0,0,0.70591384,1.4108313,0,0.42532134,8.56448,0,0.09844948,0,0,3.7975862,6.8798437
210,1.2377958,3.1455405,0,0.5885954,0,0,0.39789888,0,0,0,0,0,0,0,0,1.7206129,0,1.231891,1.4286382,1.4221929,3.4774048,0,0
211,0.022014841,0,0,0,0,0,0,0,1.1100721,1.1358618,1.4717888,0,0,0,0,0,0,0.33175218,0,0,0,0,0
212,0,19.022346,0,0,1.1435027,5.2241297,3.7282043,0.2798012,0,0,5.296034,0,0,0,0.9875116,0.54460365,0.7617414,0.70495933,0.1079482,8.173718,0,0,6.5801554
213,1.3857818,0,0,0.7680617,0,0,0,1.2644615,0,0,0,0.61618936,0,0,0,0,0,0,0.17128284,0,0,0,0
214,1.5215505,0,0,0,0,0,0,0,2.4228861,1.9399868,0,0,0.30604473,0.09087528,0,0,6.19297,0,1.8283609,0,0,0,0
215,0,0,1.7460562,0,0,0,4.854552,0,0.015359782,2.2283206,0,0.28982958,0.77526695,1.3071502,0.60248864,0,1.8905959,0.35525557,0,4.0183287,0,2.325381,0
216,0,0,0,0,0,0,0,0,0,0,3.3892305,0,0.3357138,0,0,0.12208443,7.419545,1.408566,0,0,0,2.222918,0
217,0,0,0,0,0,0,0.31774837,0,0.21756767,0,0.3495309,0,1.9900522,0,0.81527215,0.32114172,3.7150486,1.5719604,0,0,0,0.7333969,6.4041815
218,2.8974676,0,0,0,0,0,0,0,0,0,1.1995687,0,0,0,1.0770733,0,0,0,0.72379655,0,0,1.4548482,13.850516
219,0,0,0,0,0,2.1824577,0,0,0,0,1.1761948,2.6073015,1.0026114,0,0.35587156,1.1492399,3.601037,0.81367254,2.0762908,7.0245366,0,0.40376967,4.07749
220,0,1.8079116,0,0.26833847,1.8502672,0.11203064,0,0,0,1.5921527,0,0,0,0.8430294,0,0,0,0,0,3.9302793,1.1392677,0,0
221,0,0,0,2.8762774,0.75496006,1.5721134,0,1.4688541,0,1.130145,0,1.1574432,0,0,0,0,0,0,0,0,0,5.5676675,0
222,0,0,1.2120475,0,0,0,4.104512,0.35044688,1.3659468,0,0,0,0,0,1.1385602,0,0,0,0,0,2.2670958,0,0
223,0,0,2.5231628,0,0,0,0,0,0,0,0,0,0,2.742739,0,1.1680804,0,0,0.038486846,0,0.9150438,5.563579,0
224,0,1.6425159,0,1.5452794,0,0,0,0,0,1.691176,0,0,0,0.45074877,0,0,0,0.15795173,0,0,0,0,0
225,0,0,0,0.5019814,0.027275238,0,3.0333505,0,0,0.61082405,7.916984,0,0.36537254,0.1586016,0,1.3261087,1.6356305,0,0,3.445552,1.9089403,2.8869712,0
226,0,0,4.994978,0.1736659,1.5215025,0,0,0.628166,0,0,0,0,0,0.5242592,0.3489867,0,0,0.833585,0,0,0.5121579,0,0
227,0,0,0,0,0,0.8421739,0,0,0.24809636,0,0.03169081,2.6744714,0,0,0,0.95743585,3.0249202,0,0,0,0,0.000919254,2.3542752
228,0,0,0.63991004,0,2.084964,0,0,1.1247059,0.9291426,0,0,0.5524357,1.5057279,0,0,1.3057529,3.0125706,0,0,0.447146,0,0,0
229,0,0,0,3.1012936,0.07136333,1.0539365,1.8541502,1.4299487,0.26201552,0,0.087622985,0,0,0,0,0,5.910906,2.8494673,2.121316,0,0,0.15023692,3.6396763
230,0,5.092044,0,0,0,0.649729,0,0,1.438579,0,2.9062228,0,0,0,0,0,0,0,0,0,0.12953237,0.46239594,5.957424
231,0,4.7152796,1.5407745,0,1.7032876,0.77104497,0,0,1.0283867,0,0,0,0,0.76112324,2.3932345,0,0,0.7462374,0,3.4707067,2.3922596,1.9593123,0
232,0,0,2.8207245,3.8244607,0.4863958,0,0,0,0,0.6436583,0,0,0,0.5458048,0,0,0.30847728,2.890751,1.9047318,0,0,0,0
233,0,0.89581114,0,0,0,0,0.6853935,0,0,1.5492487,0,0.06308631,0.5419342,0.98081666,0,0,0,0,0.9244314,0,0.25594145,2.3653178,0
234,6.3583775,0,1.2125214,0,0,0,0,1.0889106,0,1.183801,0,1.0608017,0,0,0,0.087022915,0,0,0.8391545,10.7042,1.3001976,0,0
235,3.555255,4.4834595,3.017593,4.109589,0,0.19302301,1.6350179,0.96367466,0,0,0,1.0031133,0.94333285,0,1.029829,0,0,0,0.123584665,0,0.009125591,0.23122047,5.8742337
236,2.5268624,2.469594,0.79660654,0,0,0,0,0,0.83293426,0.21784799,0,0,0.39454338,0.39519212,0,2.3010402,0,0,0.64209896,0,0,0.53437585,0
237,8.928452,0.182585,0,0,0,0,0.50618863,0.73415774,0,1.3960679,0,0,0.1833001,0,0,0,0,0.08025834,0,0,0,0.048469365,0.71388143
238,5.8386917,0,0,3.192645,0.23615524,0,0,0,0,0,2.9433174,0,0.66252714,0,0,0,7.374781,0.23948033,0,0,0,0,0
239,0.8443067,9.409161,0,1.4501073,1.6438154,1.7628479,0.29756647,0,1.281218,0.9868595,0,0,0.382531,0,0,0,0,0.925257,0,0,0.6483849,0,0
240,4.960972,0,0,2.4793317,0.32720816,3.090749,4.2479568,2.1457326,0,0.068487436,6.2913294,0,0.13145645,0.76652324,0.45311219,1.6000644,0,0,0,8.831413,0,0,4.5043817
241,7.915187,5.2294545,8.423764,2.2617607,0,0,0,0.1295856,0,2.0644639,0,0.6026708,0,0,0,0.5993941,2.052215,1.0885352,0.657918,0,0,0,0
242,2.7524352,6.787829,0,0,0,0,1.9051349,0.5883053,0,0,0,0.23236486,0.5026825,2.7357724,0,0,0.1443516,0,1.7301142,0,0.2997619,0,0
243,0.5598582,12.16049,0,0,0,0,0,0,0,0,0,0.04424108,1.742388,0,0.31944165,0,0,0.62605816,0,2.2748911,1.8213946,1.4349223,3.0595136
244,4.3405943,0,0,0,0.041119214,0,2.1061695,1.155307,1.0779219,1.8320984,2.0148296,0.1840648,0,1.0533416,0.10748854,0,11.678451,1.7299224,0,0,0,0,5.4275265
245,4.880808,0,0,0,0.38110083,3.096179,0,0,0,0,0.7945009,2.1066055,0,0,1.3228747,0,0,0,0,0,0.48223695,0,6.2537966
246,2.860487,10.23785,0,0,0,2.2237613,0,0,0.5179692,0,0,0,0,1.322973,0.3779902,0,0,0,0,4.4041862,0,0,0
247,5.2400517,0,0,0,0.6797709,0,0,1.659467,0.9549033,0.97506565,0,0.034599733,0,0,0,0,0,0,0,1.7384368,0,0,0
248,5.5240965,0,4.393277,0,0,0,0.59699893,0.7966229,1.7423246,1.9691932,1.9561564,3.4251642,0.299975,0,0,0,0,1.9981785,0,0,1.8265234,3.845739,10.215267
249,0,0,0.67793167,0,0,0,0,0,0,0,0.5130396,1.267971,0.97895104,0,0.3911493,0,1.0231087,0,0,0,0.868645,0,6.851579
250,5.450263,4.8807826,3.487269,5.525717,2.587651,5.979521,0,0,0,0,4.0438933,0.85371196,0.108450726,0,1.8918438,0,0,0,0,2.9183233,0,3.3250008,0
251,3.8154445,0,0.85223985,0,0,0,0,0,0.29995775,0,0,0,0,0.7507223,0,0,0,1.7578912,1.6885521,0,0,0,0
252,0,0,0,0,1.0622126,0,0.49945727,0.57799053,1.8480669,0.856571,1.9722933,0,1.3037411,0,0,0,0,0,0,0,0,1.67969,0
253,10.93472,14.326703,0,1.3670231,0.010639242,0,1.0961967,0,0,0,0,0.98599315,0,0,0.005378599,1.184752,0,0,0,1.2845308,0,2.4210823,4.813973
254,1.5427177,3.625175,1.2733305,0,2.746214,1.194852,0,0,0.23767683,0,0,0.3318648,0,3.0483532,0,0.4846249,5.9552298,2.1355948,0,0,0,0,2.0788293
255,0,20.641638,0.45654583,0,0,1.7401915,0,0,0,0,0,0,0,0,0,0,0,0,0,8.527199,0,0,7.517273
256,3.2573085,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10089286,0,0,0.685232,0,7.274368,0,0,4.059092
257,9.892097,0.241196,0,0.18437988,0,0,0.083621606,0.32724664,0,0,2.078339,0,0,0,2.5469139,0,0,0,0,7.468232,0,0.15540896,7.806755
258,6.094686,0,2.3909183,2.5096526,0,2.9457815,2.7454014,0,0,0,0,0.30726135,0.2922167,0,0,1.3768022,7.197056,0,1.8488883,0,0.59728754,0,0
259,6.5139117,0,0,0.81834835,0,0.3019547,0.082471065,0,0,0.6012965,0,0.38275805,0,0,0.7030787,0,4.1037498,0,0,0,0.19703089,4.307211,1.1842891
260,8.576693,0,0,2.2693965,0,0,0,0.41179642,0,0,0,0,0,2.6192331,0,0,0,0.04976253,0.4887266,0,0,0,0
261,3.5195017,0,2.905671,0,1.003698,0,2.4239297,0,1.4267251,0,1.1084495,0,0,0,0,1.4867817,3.7461638,0.20243904,0.87364554,0,0,2.8795395,2.5314016
262,2.7137668,0,3.9089158,1.7348174,0,3.9854975,0,0,0,2.8771212,0,0,0,0,1.9632238,0.6717869,0,0,0,0,0,2.218156,0
263,2.4627466,0,0,0.4497465,0,0,1.2609031,0,0,0,0,0,0,0,0,0,0,0,0,0.041039538,0,0.9957672,0
264,3.1054897,0,0,0.4446631,0,0,0.97653425,0,0.82908607,0,0,0.24597254,0,0,0,0.09055052,0,0,0,7.058219,0,0,16.13308
265,3.9286401,0,0,0,0,0.2577584,2.9470918,0.015214842,0,0,2.0392976,0,0,0,2.1969905,1.5543027,0,0.7899213,0,9.537622,0,0,0
266,0.21200167,14.832219,0,0,0.8334161,1.7624915,0,0,0.07292623,0.6615955,0,1.2313092,1.0519507,0,0,0,3.155828,0,0,0,0,0,0
267,7.50037,2.8614523,1.1786252,0,0,0,0,0,0,0,0,0,0,0,2.003585,0,4.944945,0,0,0,2.2354765,0,0
268,2.1020749,0,0,0,0.7274732,2.2047782,0,0,0,0,0,0,1.1518271,0,0,1.0034976,0.68307406,0,0.1183912,0,0,0,3.2380726
269,6.417274,0,0,0,0.065540686,0,5.4749527,0,0,0,0,0.19946165,0.10929525,1.9717337,0,0,0,0,0,0,0,2.726871,0
270,0,0,4.0683055,0,0,1.0406038,0,0.37574977,0,0,0.99663,0,2.2010453,0.35518068,0,0.20936228,0,1.3936043,0,2.6017423,0.1308503,1.1206828,0
271,0.024823101,0,0,0.9692601,0,1.126206,0,0,1.319883,0,1.7834207,1.2699639,0,0,0,1.1926128,7.266772,0,0.64379454,2.2206254,1.4199989,0,0
272,0,10.974431,4.8927283,3.121469,2.3709092,2.957015,0,1.7334514,0.39442116,0.9278522,4.970885,1.8675364,0,0.5785744,0,0,8.906692,0,0,8.467621,0.55032563,0,0
273,2.436085,0,0.13732152,0,0,0.5552363,0.15470077,0,0.5467685,0,0,2.2004447,0.11044725,2.0165117,0,1.0870987,3.5979946,0,2.033256,10.8310175,0,6.5435524,0
274,0.23021495,0,3.079563,0,0,0,0.4980506,0,0.5104013,0,0,0,1.7469335,0.31206664,0,0,0,1.7729632,0,0,0,0,3.798396
275,2.3640788,7.7350574,0,0,0.64490986,0,0,0,0.115587085,0,0,0,0,0,2.2809856,0.2846217,0,0.84053725,0.32362372,0,0,1.719144,1.5301213
276,0,8.790039,0,0,0.11205089,0,0.49950403,0,0,0,0,0,0.7821137,0,0.4089264,0,0,0,0,0,0,0,3.184531
277,0.8496104,3.8889492,0,0,2.0063872,5.1211343,0,0,0,0,0,0,0,0,0,0,0,0,0,9.090459,0,0,7.4276805
278,2.1919196,0,0,0,0.55964416,0,0,0,0,0,0,0,0,0,0.9558529,0,0,0,0,0,0,0,0
279,1.1174953,0,0,0,1.5475965,0,0,0,0,0,0,0,0,0,0.8735519,0,0,0,0,0,0,0,2.955465
280,0.7515641,20.221409,1.3170532,3.3052106,4.159481,0,0,0,0,0,0,1.5370605,0,0,0,0,0,0,0,6.6398273,0,0,4.021529
281,2.228886,3.056532,0,0.7590248,0.4367584,0,0,0.42884406,0,0,2.7514424,0,0.14686179,0.70384264,0,0,0,0,0.8027509,0.6640803,0,0,8.503028
282,0.5164612,4.1047373,0,0,1.4454553,1.3322895,5.4155326,8.422208,0,0,0,0,0,1.2475411,0.25784984,0,0,0.14301193,0,4.007215,0,6.4696207,0
283,0.8207388,1.9417171,0,1.8015169,3.8664947,0.86723953,4.7660174,5.249593,0,2.1078906,0,0,0,0,3.0536368,0.8385097,0,0,3.3268445,3.643905,0,0,0.7860849
284,4.696341,6.212648,0.51213175,2.2870748,2.264508,4.157774,2.6936307,1.7991725,2.0793986,11.305395,1.6488761,0,0.68430775,0,0,4.7851734,22.30682,1.944692,2.785887,0,1.1364783,5.7049985,3.4886165
285,0,0,0.61360633,0,2.4563172,0,5.0301433,14.189898,1.3040484,9.812715,18.053566,1.681267,0.24098603,2.5289037,1.5143173,8.316132,35.20363,2.2504485,3.5305166,0,3.9807296,0,0
286,0,0,0,4.5945864,3.0591736,0,5.214938,4.9531207,3.20818,8.82032,23.390713,0,0,1.0158509,10.139174,5.6337686,3.1166537,0,4.632076,0,14.143992,0,3.3747241
287,0,7.531443,0,1.2088739,4.2160397,0.33467218,0,4.295006,5.306849,3.971726,25.547314,0.8108846,0.055584393,0.09366096,12.604384,3.6388068,4.8723226,0,1.3622364,0.34892145,0.5227193,1.8831575,6.855926
288,0,0,0,0.82419086,0,0,4.9633546,7.4792423,4.0846276,5.5006847,22.484612,0.32746515,0,3.2240727,1.605463,0,9.51888,0,5.715103,0,7.2609434,1.7148513,0
289,0.51360255,0,5.067513,1.7338524,0.8379263,0,10.107074,9.669378,6.7716703,7.927475,24.112516,0,3.7491236,0.8794586,7.4070387,5.433432,13.81357,1.2363154,9.591509,7.035953,13.052811,4.3833585,0.053714845
290,0,1.3123044,0,0,0,0,3.9838142,7.753064,8.736588,7.7504396,23.273167,0,1.0392486,0,10.702628,4.9415393,15.857641,0,7.458031,0,7.4418197,0,2.052415
291,0,0,0,1.9809883,0,3.1579351,3.845592,8.382371,5.468533,8.848919,26.26268,0.7363294,0,3.1100037,1.9552302,8.027314,10.467806,0.5196804,6.1479955,6.186826,8.690672,0,0
292,0,8.3284235,0,0,1.8679743,0.44006938,0,6.596042,8.080764,5.6235547,26.336563,0,2.1247754,1.1506649,8.917394,4.621731,18.69412,0.38823184,7.532183,1.2792856,2.2004185,0,0
293,0,0,0,0,2.7853527,0,1.7495283,9.265518,8.341799,2.392496,15.963201,0,0.4738754,5.031682,5.3765874,4.475,0.3389275,0,9.769189,0,7.8591356,0,0
294,0,4.4437532,1.7541943,0,0,3.2893825,0,7.308771,5.1390424,0.45788753,26.043306,1.9432803,1.3556914,3.5442715,7.1466327,0.2647593,3.821732,1.362462,5.8740377,0,7.0450683,0,2.887047
295,0,0,0,0,0,1.5764462,7.1883183,7.8073306,8.399057,0,16.333807,2.9134133,0.46098462,2.237536,6.2807727,0,11.420305,0,8.616448,4.102846,4.7524433,7.5032253,0
296,4.4013114,0,2.3023248,0,0,0.48492306,2.8190134,5.2354255,6.1962,0,23.680426,0.27877232,0,2.6113765,6.8329077,0,4.450369,0,6.4894414,0,1.4913734,0,8.055014
297,0,3.1205802,0.09768858,0.95427626,0,0,0,3.424163,9.44596,0,9.493074,0,0.5922318,0.4591694,0.88391095,1.8983583,5.304263,0,9.953301,0,0,2.2180517,0
298,0,4.954121,0,4.5410733,0,0,0,8.195755,6.8657417,2.924994,13.017765,0,0.6692842,8.0384865,0,0.022608986,0,0.016251007,7.0270014,0,1.3722098,0,0
299,0,2.6444416,0,0,0,0.8449765,0,9.708319,6.791175,1.2915517,15.922498,0,0,4.8488016,2.621028,0,2.4571514,0,8.438216,0,0,1.2436556,7.0345
300,0.8085176,0,3.9027624,0,0,2.1164513,0,7.272463,8.349192,0,21.32663,0,0.27014926,5.014845,2.54454,0,0.6283469,0.60070527,5.0588865,0,0,0,0
301,0,0,0,0,1.560291,0,0,7.0836396,6.7733135,0.278564,16.270607,0,0,6.853174,0,0,0,2.2015636,2.4616191,3.0831556,0.4748701,0,0
302,1.3721737,0,2.1078253,0,0,0,0,7.402619,4.693017,0,15.167036,1.088636,0.25808865,5.222512,1.6633843,0,0,0,3.1984546,0,0,5.4352846,0
303,0,0,0,0,0.3030108,2.8063602,7.2653756,1.4908828,5.6422114,0,3.0851946,1.2401824,0,3.961234,1.0302327,0,2.4546828,0,1.7422013,5.797643,0,0,2.0874667
304,0,0,1.7016054,0,0,0,0,5.801317,6.2281094,1.0138276,5.6252074,0,0,5.726811,0,0,4.1205964,0,3.7500837,0,0,3.8682878,3.5633633
305,0,0,0,1.2492378,0,0,3.7979832,4.915001,4.280097,1.4837958,4.0176344,0,0,5.42481,0,1.4318814,0,0.8565257,0.6516234,0,0,0,0
306,0,3.3826876,0,1.1496618,0,0,0,0,2.6112766,0,2.6432018,0,0.4955438,4.334372,0,0,0,0,0,1.9317194,0,4.618553,0
307,0,0,0,1.0528201,0,0,0,0,4.6009274,0,0,0,0,9.617973,0,0,0,0,2.9139142,0,0,0,0
308,1.6316005,0,0,0.81647134,0.2940077,0,0,1.7859919,3.8944767,0,1.2194842,0,0,8.25515,0,0,0,1.761153,0,0,0,0,0
309,0,0,0,0.6402613,0,2.149776,0,0,1.5985489,0,5.0177326,0.20632152,0.37678108,2.6889222,0,0,0,0.005082392,0.8064266,0,0,3.214356,1.8268267
310,0.573605,0,0,0,1.0420728,1.715427,0,0,0.45282963,1.1159651,12.34616,0.7577143,0.28621775,7.4799004,0,0.8218883,0,0,0.49482232,6.4222746,0.45897445,1.1613482,0
311,0.25892913,0,3.8529215,0,0.50975376,0,0,0,3.683033,0,0,0,0.4623899,4.886775,0,0.23119631,0,0,0,0,0.818891,0.1523769,9.90667
312,0,0,3.8821695,0.37565863,0,0,0,0.16375875,0.39599475,0.11989643,0,2.5085568,0,5.873722,0,0.8105833,0,0.41236037,0.26806536,0,0,0,0
313,0.061441313,9.322348,0,0.04032642,0,0,0,1.084961,1.5373535,0,0,0,0.07726937,8.156861,0,1.3303921,1.7235125,0.6943223,0.05981823,0,0.17479195,5.094513,0
314,0,0,0,0,0,0,0.61628056,0,0,0,0,0,0,4.0621505,0,0,8.837321,1.0661094,0.39472267,0,0,0,1.1323495
315,0,1.3713927,0.51546586,2.330317,0.42603096,0,0,0,0,1.3911003,0,0,0,3.6739101,0,0,0,0,0,6.7098703,0,1.2100198,0
316,0.99782467,8.299322,0,3.0332203,0,0,0,0.63552415,1.9202276,0,0,0,0,9.689494,0,0,0,0.3028347,0,0,0,0,0
317,0,0,3.3735044,0,0,0.03966486,0,0,0,0,0,2.1706553,0,4.52812,0,1.1589667,0,0,1.6727979,0,0,0,0
318,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2206903,0,0,5.23137,0,0,0,0,0.9653447,0
319,1.1357661,2.017309,1.6632383,1.8907182,1.9144261,2.4081225,3.3681638,0.7052928,0,0,0,1.660381,0,0.9618399,0.8448196,0,4.7775855,0,0.36889806,1.1925552,0.59857917,0,1.7784997
320,0,0,1.3876324,0,0,0,1.1375875,0,1.7023789,1.717058,0,0,0,1.3177893,0,0.019236326,0,0,0,0,0.6123723,0,0.6706176
321,0,12.735797,0,2.4990036,0.06810381,0,0.48640266,0,0.99874973,0,0,1.4643679,0.5196677,4.396804,0,0,0,1.0191331,0,0,0,2.833149,0
322,0,8.8670845,0,0,1.1652439,0,0,0,0,0,0,0.35980186,0,1.5377119,0,0,0,0,0.6101579,6.4078846,0,1.7703462,0
323,1.3433033,0,0,0,0,0.93416893,0,0.5581621,0,0,0,0,0.7334268,1.2632256,0,0,0.851218,0,0,0,0,0,4.219899
324,0,0,2.7310011,0,0.44613922,0,3.6312237,0,0,0,0.43296966,1.4139082,0,7.7804627,0.25453454,0,0,0,0,0,0,0,0.30593163
325,0,0,0.86483306,0,0,0,0,0.7654059,0,0,0,0,0.57791847,0.88423365,0,2.3723395,1.9729404,0,1.1296316,0,0.67582136,0,0
326,2.8278399,0,0,0,0,0,0,0,0,0,4.338446,0,1.0538856,0.34676552,0,0,3.1937644,0,0,0,0,0,0
327,0,0.8177057,0,4.1499615,0.5287293,2.177153,1.8949542,0,0,0.43540663,0,0.043575034,0,0,1.3605888,0,0,1.0866137,0,4.0035954,0,0,0.8654833
328,0,0,0,0,0,3.2832081,0.22298242,0,0,0,0.11145283,1.3193421,0,0,1.1119969,0,0.026743198,0.31714088,0,0.90409184,0.24464457,5.244295,2.1004572
329,0,0,0,0,0.29181588,0,0,0,0.4051358,0,1.0421066,0,1.6042005,0,1.135338,0.092401035,0,0,0,0,0.22204047,4.13206,0
330,0.04764413,0,2.312809,1.2369825,0.34060168,0,0,0,0,0.5520565,0.831958,1.9798855,0.28038016,0,0,0.39710483,0,1.3190984,1.3727448,0,2.6798928,0,0
