x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037,y0038,y0039,y0040,y0041,y0042,y0043,y0044,y0045,y0046,y0047,y0048,y0049,y0050
10,1.6454372,1.1899285,0,0,0,4.8486953,14.60728,0,0.37303793,4.0710573,0,0,0,0,0,1.1069957,6.6576047,0,0,0,0,0,1.4860201,0,0,1.2547327,0,0,0,0,0,0,1.0146592,0,7.6940174,0,0,3.1550403,0,0,0,0,0,0,0,8.900714,0.6173688,1.0558671,0,1.9506127,0
11,0,1.6427311,0,1.6781936,0,2.8992658,19.096144,0.0889724,2.3244605,0,3.233906,1.2264552,8.820772,0,1.0641199,0,0,2.4835043,5.6271777,0,0,0,0,0,0,0,0,0,0,0,0,1.0463789,0,11.109108,0,0,3.0352936,4.059224,0,11.819462,0,0,0,0,0,2.00177,0,0.33272052,2.295271,1.4270047,0
12,0,0.2275401,0,0,0.04432181,0,0,0,0,2.1441333,0,1.1933674,0,0.91520953,0,2.6802874,0,0,0,1.3373201,1.1065476,5.884084,0,0,2.352434,0.4681099,0,0.14272408,0,0,8.541688,2.1618774,0.2621777,0,4.0493236,0.77489406,1.3527757,0,4.597368,0,0,0,0.37716627,0,1.8526962,0,2.0913606,0.6337338,0,0,0
13,0,0,7.0705557,0,0,2.4178345,0,1.0744991,0,0.09904647,0,0,0,0,0,0,5.4178424,0,0,1.4074969,0,5.670439,0,5.864764,0.06677693,1.701841,0,0.93088096,0,1.7627912,0,0,3.4051814,0,3.3086553,0,0,0,0,0,0.5257759,0,6.0624614,5.301849,0,0,0,0.67677677,0.29518864,0,0
14,0,4.919523,0,0,0,1.0573273,2.3287,1.4604404,0,1.265888,0,0,2.7651687,0.22145128,1.7371044,0.88671666,0,5.185262,0,0,0,2.8174114,0,0,0,0.6019019,0.5704962,1.3343529,7.9618926,2.1122677,3.6039414,0.32856122,0.1388916,0,0.4471594,0,0,0,2.0974803,0,0,1.120352,1.3109822,0,0.25945175,2.7619941,0,3.8068018,0,0,0
15,0.98629856,0,0,0,0.46310052,1.1520317,0,0,0,3.7050736,0.08351523,0,0.17752767,0,2.037521,0,0,0,4.1086707,1.1083325,0.3075308,6.076866,0,0.53407943,2.2837212,0.8979021,0,1.2367059,0,0,0,1.2621678,0.5854828,0,1.0904899,6.892483,0,2.0746467,0,0,0,1.0599644,0,0,0,0,0,0,0.45999587,2.916355,0.76947796
16,2.4918907,0,0,2.0250673,0,1.0315979,8.833077,0.086481296,0,1.5255996,0,0,3.8624587,0,0,0,0.18682961,0,0,0,0,5.414421,0,2.358074,0,1.6505302,2.6230474,0.17840476,0.60139394,2.1163685,0,0,0,0,2.2672577,0,0,5.9246073,4.6855946,0,0,0,0,0,0,0,1.2527997,0.49989292,0.12855564,1.5955741,0
17,0,1.2182481,0.5076119,0.16889197,0,1.5294936,0,0,0,0.6962509,1.4999021,0.13315219,0,0.02911741,0,0,0,0,0,0,3.758815,0,0.7112089,1.9035922,1.2224435,0,0,1.2858119,0,0,0,0,0,0,3.7312336,0,0,0,0,0,0,1.5502257,2.0898643,5.5355716,0,0,1.1798152,1.332754,0.31070977,0,4.1239696
18,0,2.020335,0,0,0,0,0.7355758,0,3.3184237,0,4.076198,0,0,0.75819844,0,0.1347107,0,0,0,1.6796585,3.7112756,0,7.109563,0,1.49602,0.619529,2.1415982,0,4.459613,0,5.854542,0,0,13.623785,8.200868,0.42016596,4.622135,0,0,0,0,0,4.7893972,0,1.8187085,0,0,0,0,0,2.6208265
19,0,0,2.2243497,1.0151473,0,0,4.326474,1.0921795,0,0,0,0,0,0.6793076,0,0,0,0,0,0.46427044,0,3.664769,0.5746863,0,0.12889147,0,7.8649096,1.8070707,0,0.8997591,0,0,0,0,0,2.8557947,0,0,8.249546,1.036019,0,4.067429,0,6.7402415,1.7024473,2.1694508,1.2679031,0.0376679,0,0.035146847,1.2767569
20,0,1.5173138,0,0,0.6156754,0,0,0.11266795,0,0,0,0,0.9791518,0,0,1.3787948,0.3994045,0,0,0.25150305,0.34336004,0,1.050521,0,0,0.36447492,0,0,0,1.7483983,1.8216914,0,0,0,1.0490707,2.6229975,0,0,0,0,2.0186584,0,0,0,0,0,0,3.785343,0.64904505,0,0.99593896
21,0,0,5.595521,0,0.100579716,0,2.8594294,0,0,1.917113,0,0.24195622,5.3134766,0,0,0,2.5559905,0,0,0,0,9.888852,0,0,0,0,0.20346959,2.079382,5.824621,0,2.7598977,0.5091294,1.2803866,0,0,0,3.4542139,0,0.5708015,0,0,1.6015953,1.481696,1.5491395,0,0.267418,0,0.50362235,0,1.6676773,0.27682626
22,0,0,0,0,0.030819243,0,0,0,1.3801239,0.12827156,0,0.9622815,0,0,0,0,0,0,0,0.4879456,0,0,0,2.3813834,0.061705906,1.4423189,1.7945862,0.8867024,0,0,2.6708326,6.352123,0.22571644,0.938486,0,0.7677609,0,1.9698689,2.4999678,0.30442122,2.341985,0,0,0,1.0854224,0,0,0,0.96665365,0,0
23,0.5266997,0.31852075,0,0,0,3.3606527,0,3.7486658,0,2.7519763,0,0.84947854,0,0.6025534,0,0.99925363,1.1124544,0,0,0,0,0,0.445651,3.2043216,0.31408527,0.6415692,0,0,0,0,3.7132478,0,3.1948674,0,0,0,0,0,0,0,0,0,6.3958707,0,1.279129,0,0,0,0.35607004,3.5198357,0.7488958
24,0,0,0,0,0.19424517,0,0,2.5720541,0,0,1.8051785,0,0,0,0,0.49113774,2.8724585,0,0.4164185,1.978731,4.0476165,0,0.30881226,0.3621057,0.25026086,6.5159845,1.309033,4.4299846,5.275288,0,4.6247215,0,1.1107304,9.708954,9.282276,5.7315464,0,1.9937224,0,0,2.7688327,0,6.404803,0,0.5976171,0,0,0,0,2.194575,3.804011
25,0.76863635,0,7.601999,0,0,0,0,0.19766948,4.5212617,0,0.52578574,0,0,2.5063505,0.7438127,1.0700102,0,0.1689489,0,0,1.1383923,0,2.1701443,1.8466161,0,0,0,0,1.9909151,0,7.2403016,0,0,0,0,1.8668768,6.842006,0,0,0,10.350643,0,2.668326,2.1629696,0,1.4934882,0,0,0,0,0.32702264
26,0,0,3.2154975,0,0,2.7251775,0.7117691,0,0,0,0,0,0,0.16833615,0,0,2.937226,0.04918552,0,0.04879481,0,0,0,0.44407848,1.8803164,0,0,2.090618,2.6102655,0.6178618,0.27373382,0,0,5.850509,0,5.515871,0,0.7575899,0,0.15505558,0,0.74587065,5.909956,1.6625562,0,0,0,0.605416,0,0,0.98977053
27,0,0,0,0.924082,0,0,0,0.24760951,2.011938,0,4.040019,0.52404493,0,0,0,0,2.320499,0,0,2.7504663,0,0,2.0896811,1.6820863,2.3288193,2.8177445,0,1.5861664,0,0,0,3.554936,1.337068,1.3579491,3.4168813,0,1.3749223,0,0,0,5.6009336,0,4.865865,0,0,0,0,0,0,0,1.5704111
28,0,0.83176243,2.16018,0.4678987,0.2119596,0,0,0,0.96321964,0,0,0.31658232,0,0,0,0,0,0,1.5295644,0,0,6.251827,1.3997843,1.6763558,2.3337305,0.67017305,1.4468551,0.63508666,0,1.4722036,9.993764,0,2.3165681,0.5873428,0,3.2739358,0,3.1816216,0,0,0,2.1207738,0.6053894,8.636094,0,0,0,3.196045,0,0,0
29,0,0,4.210123,2.014127,0.06506544,0,0,0,0,0,0.06621361,0.027829232,3.3745828,1.429305,0,0,1.0647424,1.5489968,0,2.0114512,0,0,0,1.9509044,0,1.8455949,1.9936999,1.4754518,1.7573887,0,0,0,0,0,0.17583084,4.078649,0,0,0,3.0846004,0,1.2028593,1.2470328,1.1459618,1.3981615,2.2997234,0,0,0,0,0
30,0,0,1.6888826,3.9748259,0,1.4354255,5.481939,0.5293994,0.6242038,2.8816571,3.0403252,3.3460402,2.37748,0,4.674464,0,0,2.0021155,4.374293,0,0,8.578822,0,1.0971313,0,0,0,1.3426754,0.27328184,1.3783844,0,0.4606466,1.6843038,0,5.4534082,0,0,0,5.0599766,0,0,0,0,0,0,3.0021017,0.6406144,0,0,10.106918,0
31,0,0.8574885,2.687461,0,0,0,0,2.0085454,0.24875675,1.2549822,0,0,5.536347,0.9744071,0,0,0,0,0,0,0,0,0,1.049245,0,1.0387832,0,0,1.7084501,0,0,0,0,0,0,5.364971,0,6.4934316,4.2269325,0,0,3.4092638,0,0,0,3.045839,2.7213318,0,1.283587,0.31696588,0
32,0,0,4.166581,0,0.16679294,0,0,0,5.439305,0,0,0,3.1336148,0,0,0,0.47115064,1.5920548,0,1.4769995,0.5236081,0,7.2676473,1.7601675,1.7173399,2.4882543,1.2675539,0.22711259,0,0,3.642422,0,0,19.507635,8.473908,0,8.521439,0,0,0,0.40794268,0.074190184,4.8476925,1.401551,2.4405026,0,0,0.84778553,0,0.048483007,2.6800485
33,4.2265487,5.829431,5.4164386,0.45587584,0,1.35185,4.1137266,0,0,0,0,0,3.2302628,1.7188655,0.3722262,0,2.2867515,3.529667,0,0,0,10.075534,0,0.30276668,0,0,0,1.6328689,0,2.475391,0,3.6761477,0,0,0,0,0,3.900672,0,0,2.2944565,1.1752868,0,6.3217993,0,11.031302,0.81711555,0,0.5248793,0,0.8223217
34,0,0,0,1.9690909,0,0,0,1.2035155,0,0,0,1.5749936,4.56343,0,2.2967083,0,0,0,0.5240004,0.11978109,0,9.92859,0,1.8774346,0,1.3404778,0,0.6347171,7.4382334,1.0586005,0,2.0304337,0,0,0,6.2729917,0,2.1706975,0,0,0,0.6622254,0.365314,0,0,2.7144458,0.20638925,1.9863188,0,0,1.4693357
35,0,0,0,0,0.24139589,0,0,0,0,0,0,2.2213168,0.7531329,0.24142346,0,0.32367736,0,1.3025392,0,3.1594224,3.0177412,0,0,0,0,0,0,0,0,0.964721,12.381969,0.41078848,0,0,0,4.12303,0,2.972959,6.9172764,0.9459646,0,1.4065988,0,0,0,0,0.5198152,0,1.5268995,0,0
36,3.3421073,1.0495546,4.4587984,0,0.51825184,0.09845757,7.6004043,0,0,0,0,0.5228261,3.387537,0,0.74660367,0,1.7960178,1.567378,0,0,0,0,0,2.8596294,0,0,1.3231926,0,0,0.6654831,0,0.74985844,1.2833624,1.3467073,0,0,3.9942226,0,2.9491565,2.7751927,0,2.3322537,5.4777446,0,1.1542606,1.7275242,1.4222213,1.3601835,0,0,0
37,0,0,1.4974473,3.963184,0.09644125,0,1.9504658,0,0,2.652542,1.0864195,0,1.386118,0.24291384,1.0276726,0,0,0,0,0.7606928,0,7.1652303,0,0.7964967,0,0,0,0,3.5353718,0,0,0,0.49520168,5.7752194,0,5.164858,0,0,0,0.003206817,0,0.2654168,0.69701153,8.807073,0,0,0,0,1.8660234,0,0
38,0,0,0,1.774525,0,0,0,3.5800388,2.01723,0,0,0,0,0,0,0,0,0,2.6741118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6065932,0,0.8242356,7.0749664,0,0,0,4.035891,0,2.197027,0,4.3006916,0,0,0,0,0,0
39,1.296934,2.3625956,0.69338346,0,0.2685723,0,0,0,0,0,1.8312445,0,0,0,2.2578413,1.3581247,0,0,0.8508184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6903731,0.020267617,0,2.5639024,0,0.26596642,0,1.0595733,0.83529186,0,0,0
40,0,0.32778448,0,0,0,1.4918611,5.317777,0,0,0.8095054,0,1.2019467,0,0.00910987,0,0,3.8625002,2.28759,0,0.000264759,1.9829253,4.0805297,7.5648,0.10928893,2.7329051,2.7600603,1.6115414,0.8842912,3.966633,0,9.818267,0,0,1.7473943,7.6441374,0.7330736,0,0,9.427153,0,0,0,2.586371,3.32578,0,7.1046495,0,2.3554122,0.81942874,0,0
41,0,1.434719,0,0,0,0,0,0.6067363,0,0.51057476,0,0.02597775,0,0,0,2.9988587,0,0,1.4339664,0.61737114,5.6798577,0,0,2.512084,0.07891493,0.000935109,0,0,0.7301403,2.2967458,0,0,4.2352962,0,0,0,0,0,0,0.74571127,3.7627208,3.4876277,0,0,0,0,0.9031854,0.7399333,0.7244509,2.8687189,1.0039899
42,4.578147,0,1.8166814,0,0,2.5542283,0,0.1429985,0.77012545,0.2801331,0,0.14640039,0,1.2937837,1.1650379,0,0.17428964,3.6674361,0,1.0206215,0,3.7641332,1.4366571,0,0,2.9302413,0.47924125,1.3956393,0,0,0,3.1774836,0.8771989,0,0,0.5023351,1.2506166,1.3945181,0,0.5928246,0.37439337,0,0,0,0,0,0,0.48982334,0,0.45973575,0
43,0,0,0,0,0,4.061708,0.7841414,0.30392674,0,0,0,0,1.7490942,0,1.4276241,0,8.626173,0,0.1054121,0.9908697,0,0,0,2.578247,0,0.31570402,0,2.3988047,0,1.9354364,0,0,0.164644,0.64752644,2.161707,3.2799332,0,0,4.6493454,0,0,1.5398872,0,3.8543503,0.07053034,2.107665,0.5301835,3.697253,0,0,0
44,0,0,10.365827,0,0.4121159,0,0,0,0,0.29898363,0.44750708,0,7.0215917,0,0,0,0,1.9050002,2.3456514,2.0379624,0,3.6557314,0.08179448,0,0,0,0.09849151,0,0.7696882,0.60678905,2.1910276,0,2.856786,0,2.9209695,2.4074295,0,3.8544207,0.9286617,0,0,0.9488175,0,0.6045314,3.0932488,0,2.2791688,0,0.05145376,0,1.7935535
45,1.7590778,1.9592999,5.345945,0,0.07361032,0,1.5714045,0,1.8170094,0.5805932,0,0,0.2877735,0,0,0,0,1.2055006,0.82431436,0,0,10.102413,0,0,0.66396916,0,0,0.2744717,3.2947466,2.354968,0.05364542,2.0983303,0,0,2.47885,0,0.4228437,4.421165,5.3287754,0.7276083,0,1.0723009,0,0,0,0.08295444,0,1.2280831,0.2489389,0,0
46,0,0,3.2839534,1.376496,0.56377643,1.9342939,0.2976329,0,0,0,1.4134876,0,5.4516106,2.2770035,0,0,0,0.4711407,1.9503124,0.59097195,0,7.395587,3.0014956,2.947358,0,0,0.11255889,0,0,1.5489292,3.211712,0,2.316745,0,3.9687812,0.71587527,0,0,1.0254233,1.0325289,0,0.9116373,0,0,0,0.54975104,1.1687238,1.5354369,0.18280464,6.9409614,0
47,0,0,4.3069887,3.932687,0.27146497,0,14.366575,0,0,0.9827396,0,0,7.9803734,0,0.5631213,0.38027063,0,0,0.9129225,0,0,5.431392,0,0,0,0,0,0.93168354,0,1.8164107,0,0,2.9114804,0,2.1649354,0,0,0,7.6878214,1.1521145,0,0,0,3.3449585,0,0,0.61664647,1.9423195,0,1.1933819,0.014969154
48,0.009997753,1.5147306,1.5570645,0,0,2.0282886,0,0,0,0,0,0.19469431,2.4394827,0,0.6712081,0,0,1.608352,1.3403648,0,0,6.395585,0,0.56593806,0,0,0,0,3.3095784,3.0061305,0,0.018849837,0.55396366,0,0,0,0,0,3.2219012,1.3920709,0,1.7490989,0,0,0.05477658,0,0.08000814,0.40579358,0.07505001,0,0
49,0,0,3.221845,0,0,0,0,3.9889307,0.28124216,0,0.7688632,0.33132595,0,0,0,1.1719236,0,0.6339512,0,0.6612398,0.05086404,0,0,0,0,0,0.104358256,0,0,0,0,0,0,1.5688106,3.3888257,0,0,1.1505466,0,0,0.74348754,0,2.4078622,0,4.196959,0,0,0,0,0,2.4741907
50,0,0,0,0,0.2023784,0,0,0,5.0937915,0,0,0,0,0,0,0,4.1821723,0,0,0,5.981456,0,14.346607,0,0.5581432,0,0,0,0,0,8.403601,0,0,10.453037,0,0,18.221272,0,0,0,1.9558913,0,0,0,0,0,0,0,0,0,1.3214034
51,3.123218,2.852756,0,0,0,0,4.310658,0.83175915,6.3968487,0,0,0,0,0,0,0,0,0,0,0,3.1905274,0,20.331871,0,0,0,0,0,0,0,0,10.637052,0,0,0,0,0,0,0,0,5.4951496,0.4442478,7.2092066,0,0,2.17256,0,0,0.6018211,0,0
52,0.000629867,0.32175273,3.8259876,0,0.12356109,0,0,0.42603567,5.331426,0,0,0,0,0,0,1.5196397,0,0,0,0,3.293752,0,14.934391,0,0,0,1.4154838,0,0,0,0,1.1210475,0,8.279018,0,0,0,0,0,0,11.919192,0,0,0,0.002522871,0,0,0,0,0,0
53,0,0,0,0,0,0,0,0,6.150766,0,0,0,0,0,0,0,0,0,0,0,1.9185076,0,17.143631,0,0,0,0,0,0,0,0,0,0,5.241242,0,0,13.03427,0,0,0,0,1.369132,0,0,0,0,0,0,0,0,0
54,7.036259,0,0,0,0,0,0,0,2.6015477,0,0,0,0,0,0,0,0,0,0,0,0,0,14.537822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3.984017,2.299661,0,0,0,0,29.083614,0,0,0,0,0,0,0.015276214,0,1.7387127,0,0,0,0,5.1647496,0,17.336882,0,0,1.302436,1.9759948,0.16707915,17.846134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2226608,0,13.141914,0
56,0,0,0,0,0,5.9861073,0,5.4921436,0,0.14022656,0,4.4852057,0,3.0847948,0,0,2.042451,0,0,0,1.0012248,0,0.005027914,1.3273569,6.733462,1.3465769,0.46323934,0,6.1804724,3.6002085,0,0.8182797,0,0,0,0,0,4.6583705,7.9037657,5.5366497,0,0,0,0,9.785824,18.498981,2.8221877,0,0,0,1.3227234
57,0,0,0,0,0,8.353297,10.7196,1.5020503,3.0579097,0,9.566742,0,5.8673553,2.082792,0,0.60507786,20.410574,7.3037043,3.158006,7.5904922,0,12.557098,0,3.214269,4.4441996,5.2834334,24.100744,9.337881,7.458552,0.4739513,6.6727962,7.4222326,0.07484002,2.0793798,25.971796,0.69337744,8.026134,3.0036013,0,0,14.930841,0,0,5.1756287,0,6.7528405,5.0586777,0.6854522,4.387499,1.1638563,0
58,2.0080323,0,0,2.0438159,0,3.135958,0,0,0,3.8924434,1.0856348,4.6039057,13.069567,3.5261178,4.803107,4.533106,12.36596,7.2449155,5.106117,9.217075,12.018067,1.8977811,1.458118,0.70680714,7.88925,3.875971,9.189369,9.910722,1.1815158,0.8051849,19.126888,0.81784666,6.3920064,2.9993374,5.377505,1.2484565,3.2472968,13.613407,0,1.5359858,11.257353,1.4285791,3.052215,13.281137,3.7095902,18.73657,4.545125,0,4.4704013,12.445122,6.5003867
59,4.164169,0,0,3.3119109,0,0,11.153744,1.1834563,1.111642,0.3085783,1.2222232,6.575365,10.36198,7.5151443,3.3909626,6.9977736,4.330391,0,3.8506796,2.4877803,8.64051,8.3560505,1.3463029,2.3359842,1.2964442,3.4196823,2.379792,4.556599,4.3679056,2.5860488,16.126066,0,5.294091,0,0,0,0,14.180022,1.8739581,2.56523,0,0.5424615,0,4.2187524,0,1.4790204,2.8466747,0.16867714,0.06309106,8.879458,2.284282
60,1.7500699,0,1.0177552,4.313264,0,0,0.82864916,1.3720809,0,0,0,3.294727,5.393247,0.9182823,1.9100945,4.565279,1.4378148,0.58162653,1.3548551,4.2406993,0,5.084202,1.7445967,0.28020886,0,0,0.66496825,4.230633,3.4109142,0.6371043,0.07911352,0.83524984,2.6061025,0,2.3418303,2.2771256,2.6086946,2.025465,3.128903,2.0588582,0,1.3733419,4.2026997,0.68863595,0,0,0.6890164,0,0,2.941559,0
61,0,2.8301027,2.768714,0.8265899,0,0,2.688006,0,0,0,2.7746844,0,5.8406243,0,0,0.9020716,0,0.7255724,0.85574126,0,0,0.45944157,0,4.2451067,0,0.052625626,4.567101,0,3.0872045,0,4.14677,1.2531902,0,0,0,1.2053152,0,2.5726416,4.721053,0,0,0,0.43534726,0,0.16423175,0,0,1.3291651,0,0,1.1406432
62,0,0,4.9298754,0,0,1.8719276,0,0,0.96594316,0.0794506,1.4914651,3.0776565,0,0,1.0000165,0.38907862,3.0139601,0.11820787,0,0.23967065,1.3294985,4.9349246,0,0.2587586,0,0,1.2994952,0,6.191344,0,0,1.9192251,2.0434191,0.86041826,0,9.707679,0.8793234,0,1.4803245,2.6525443,0,0,0,0,0.95972884,0,0,0,0,0,0
63,0,0,3.1860685,0,0,0,0,0,1.27305,0.87783813,0,0,0,0,0,1.9051387,1.9258989,0.6230081,0,0.9147178,5.6174483,10.6087,0,0,0,0,3.02105,0,0,0,2.1516097,0,0,6.482455,0,0,0,0,0,0,1.8795329,0,3.5653374,0,1.4231352,0,0,0,1.4564052,0,0.3738039
64,2.5043476,0,0,0,0.07320262,0,3.5626109,1.5159242,0,0,0,0,0,0,0,1.7269275,2.4734683,0,0,0.42039675,0,0,1.5438627,1.4672397,0.6768125,0.6741718,2.275979,0.1669644,0.26372018,0,8.132328,0,0,2.5384278,6.83195,1.7019092,0,2.8079052,0,0,0,3.3742146,0,4.5880914,0,2.2146678,0.9429488,0,0,0,0
65,0,0,0,0,0.24512292,1.6907623,2.3674884,0,0,0,0,0,2.1003056,0,0,0,0.5526409,0,0,0.17614272,0,0,3.8279655,0,0.9382819,1.4296671,1.748399,0.6640622,3.1184168,1.4602132,0,0,0,0,5.728365,0,1.2441993,3.1648304,1.6411783,2.0998454,0,0,1.0248114,0,0,0,0,0.9473651,0,6.1245203,0
66,0,0.81090987,5.0818253,2.1466248,0.47535276,0,0,0,3.3695934,1.7034719,0,0,0,0,0,0,0,0,0,0.05472458,0,3.8885279,0,0,1.5005329,0.6545664,0,0.7709265,6.240315,0.918643,0,0,0.2750304,0,2.7793305,0,4.6693563,0,0,0,0,0,0,2.875095,0,5.7885156,0,0,1.1255312,0,3.0776515
67,0,4.238668,1.200048,0,0,0,0,0,0,0,0,3.1069763,0,1.7797294,0,1.9474827,0.89020926,1.629231,0,0,0,0,0,0,1.1665274,0.9068908,1.9958918,0.22994538,0,0,3.9163413,0,0,0,2.6819265,7.308491,1.7079576,0,0.48428616,0,0,0,0,0,0,0,0,0,0,0,0.55293524
68,0,0,8.870767,2.1429598,0.7467993,0,0,0,3.1268291,0.24168745,0,0,2.4672463,0,1.0030681,0.6615639,0.104299076,0.44689703,1.0748311,0,0,1.6528392,1.308426,0.5352593,0,0.5102008,2.4594042,1.4077575,0,0,1.7364514,0,0,5.965783,2.714254,0,3.9929585,0,0,0,9.140636,0.3919609,13.747052,1.1846901,0.19285727,0,0,0,0,0,2.8348577
69,1.9526321,0,0,0,0.002328002,0,2.3072736,2.7958777,0,2.318748,0,0,0,0,0,0.7982903,0,0,0,0.40618792,0.800537,1.2552993,6.0293875,0,1.3865579,0,1.3918453,0,0,0,5.491855,0.9718204,0,1.3939122,0,0,0,0,0,0,4.2311506,0,0,0.85713917,1.2828157,2.089952,0,0,1.8375604,0,0
70,0,0,3.5383933,0,0.29625058,0,1.2409531,0,3.2104673,0,2.1409416,0,0,0,0,1.8901114,0.90201503,0,2.555984,0,0,0,0,1.906204,0.7628874,0,0.007018376,0.27732256,2.4724886,0,3.2944887,0.62019384,0,3.6542304,1.0409902,5.0364475,0.9226049,0,0,0.098569244,1.5546107,1.0483435,4.5088,0,0,2.625041,0.6668789,0,0,0.24668849,2.045912
71,0,0,2.234392,1.9026912,0.09646984,0.6769987,0,3.50962,0.47964472,2.1539896,1.9993256,0,1.6223996,0,1.7256804,1.9849396,3.2595978,1.95879,0,0,0.0742281,0,0.6718343,0,0,1.6325663,2.5152235,1.2310138,0,1.7988876,2.9806871,0,1.1961683,0.17873533,5.1492295,0,5.0426865,0,0,0,0,1.0640543,1.9166039,4.4106307,0.84547794,0,0,0,0,0,0
72,0,0,0.33240256,0,0.018576968,0.28715548,0,0,1.7727131,0,0,2.5857737,0,0,0,0.30932504,0,0,0.0611379,0,0,3.9716437,0,0,0,0,0,0.5185482,0,0,5.7434783,0,0,8.104787,7.4513407,5.391001,0.80186373,0,0,0,2.0120676,0,5.3284674,0,0,2.4607704,0,0.24302875,0,0,0.75842077
