x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037,y0038,y0039,y0040,y0041,y0042,y0043,y0044,y0045,y0046,y0047,y0048,y0049,y0050
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.3948972,0,0.88818395,2.2602167,0,1.5437337,0,1.8802283,0,6.3090315,0,0,0.6578627,0,3.7058713,0,0,0,0.22626205,0,0,3.076337,12.704336,0,0,0,0,0,0,7.3731704,4.451909,7.7400985,3.0886488,1.7572687,0,1.2281163,0.7894759,0,0.7285975,2.567055,0,0,0,0,0,0,7.3984056,0,0,0,0
2,0,2.5362098,0,0,0,4.6524286,0,0,6.6198297,0,0,15.085743,0,0,0,0.45024738,0,1.3923311,0,0,0,0,0.58585656,0,0,0,7.5752373,0,0.05871417,0,1.446415,3.4382274,3.201813,0,1.9010785,0,0,0.015259026,0,0,3.1635976,0.16004467,0,0,0,0,6.571866,0,0,0,0.9757609
3,0,0,0,0.4119538,0.3348108,0,0,0.63872814,0,0,0,0,0,0.550081,0.25378546,0,0.49692276,7.00043,2.605707,0.016440019,2.6302722,0.26164123,7.389527,7.3616447,1.3972288,0,9.563204,0,0.34507146,3.6976478,0,2.4378958,0,0,0,0,0.23823312,0.89346164,0,0,1.2467153,0.31357586,0,0.4923624,2.303038,0,0,0,0,0,0
4,0,4.161174,0,0,0.048159707,0,0.32161987,0,0,1.5877169,2.0959527,1.6260414,0.10217801,2.4881732,2.8682625,3.4837732,0,0,1.6731403,5.6485415,4.5946302,0.77900213,6.319009,0,0,3.7068663,0,1.9412616,0,3.506841,2.9205592,0,1.5763595,0,0.2907382,0,1.1163219,0,0,0,1.1216036,0,0,0.19620334,0,1.394211,0,0,0,0.3615308,0
5,0,2.4941454,0,0,0.27595827,0.17483579,4.4681,1.2636408,2.4639297,0,0,2.7954981,0.26391613,0,0,0.8030248,0.39949194,1.1304725,0,4.830105,2.7903516,2.1217103,0,4.184998,0,0,0,5.7348185,0,0,0,0,0,1.9815786,0,0,1.4141998,1.0302129,0,0,1.3263524,0.97477,0,1.6198564,0,0,0,0,0,2.174435,0
6,0,0,0,0,0,0,1.8259705,0,0,1.4366416,0,3.451335,0,0,1.126181,2.49156,0,8.6433,0,0,0,0.022212155,0.9893912,3.6431544,0.57675385,5.798115,0,3.3464139,0,0,0.3077283,1.5242174,0,0,0.19444077,0,0,1.5080942,0,0,1.5770358,0,0.49474934,0,0,0,0,0,0,0,0
7,1.253797,0,0.059375647,1.8176473,0,0.7642279,0,0.5157558,6.4781623,0,1.7373257,15.374121,0,0,3.1018736,3.6841443,0,5.9470515,0,0,0,0.121876195,0,7.8115573,2.020569,0,9.568913,0,0,0,0.98155046,0,0,0,0.25590175,0,1.0941607,1.451985,2.0880916,0.10928864,3.238568,2.5160024,0.7523189,0.10523775,0.54181314,0,0,1.438904,10.103789,12.784783,0
8,0,1.357855,0,1.0811912,0.21056594,0.3852795,0,0,0,0,0,0,1.9968584,0.040057342,0,0,1.1540815,0.70597553,0,2.6509078,6.6849694,0.8108833,4.0303254,0.19149317,0,0,1.2169122,7.5446687,0,8.947595,0,0,1.1493374,0,2.360117,0,0,1.9262556,1.0488669,0,0,1.6469147,0,0,3.0760696,0,7.1944547,0.22319421,7.234927,0,0.7070129
9,0,0,0,0,0,0,0.5995181,0,0,0.48904485,2.1658173,0,3.579209,1.4126585,0.48182827,2.095602,1.5507827,0,0,2.307067,0,0,2.244336,3.2666976,0,1.8881372,0.11802443,0,0,1.259428,0,0,1.5678196,1.2894734,0,0,0,0,0.077416256,0,0.7775078,0,0,0.6362934,0,2.4971843,3.3451161,3.3056736,4.519142,17.53407,0
10,0,0.07350681,0,0,0.54318523,4.197834,0,0,0,0,0,0,0.78671354,3.608661,0.1527998,0,0,3.452053,0,0,0,4.1167355,10.546713,0,0,7.8484635,0,0,0,7.1580706,0.94132,3.104937,0.58271897,0,0.7538306,0,0,0,0,0,2.67515,0,0,0.3815145,0,0,0,0,0,0,0
11,2.0226934,0.79186517,0,0,0.008839087,0,0,0,0.38389665,3.4025154,0,0.42831215,0.2248431,0,0,9.40442,0.98584366,2.3841846,1.5844039,1.2555254,0.7019182,0,0,0,0.27132717,3.399731,7.0262103,0,1.1141043,3.6648657,0,0,0,0.77914476,0,0.74653876,3.5578718,0.4839238,0.24332859,0,0,0,0,0,1.4812181,0.08092936,0.68888706,0,0,3.4207184,0
12,0,0,1.4172935,0.1690725,0,0,1.8064394,1.4713262,0,0,1.1939036,0,0,0,0,2.1130369,0.28458577,0,1.807754,0,0,0.3301023,0,0.06294396,0,0,0,9.727406,0,0,0,0,0.89706206,0.08631476,1.4890368,0,1.7633883,1.6795725,0.31913754,0,0,4.386725,1.8093086,0,0,5.061697,0.7109097,0.6015727,4.5558724,3.1115558,2.1575685
13,0.8222663,0,0,0,0,0,0,0,0,0,0,6.2730484,0,0,0,0,0.53938323,4.7293053,0,2.0693748,2.093943,0.39857143,0,0,0,5.5279417,0.30529425,10.247144,1.0186579,1.4145361,1.9156625,3.6158152,0.34280178,0.5940807,0,0,0,0.99207693,0.82359517,0,0,0,4.2260876,0.24813125,0,4.260666,3.2645197,1.4740604,18.857885,14.510558,1.4189768
14,0.5668144,0,2.58747,0.6450839,0,0,0,0,0,0,0,0,0.660196,0.71088964,0,0,0.45303833,0,0,0,1.9250288,0,0,11.123219,0,3.2706077,0,0,2.6721723,0,0,0,0,0,0,1.2836488,0,0,3.5117793,2.7115693,0,2.9575095,3.2224345,0.23415078,0,7.3309565,0.14106356,3.1729324,0,0.09823412,0
15,4.773855,0,2.3879266,0.45195585,0,0,4.875712,1.6950967,0,0,1.6753439,0,2.18009,2.680836,0,0,2.745819,0,0,0,0,0,0,0,0,0,0,14.755134,1.1111816,0,0,0,0,0,0,0,0,0,1.1275759,0,0,1.8529453,0,1.0016509,0,11.529092,0,0.44542292,21.574038,14.292462,0
16,0.52565986,0,1.455576,2.3692336,0.41491136,0,3.0092509,1.8422251,0,0,1.5525969,0,2.701995,1.9596248,0,0,0,0,0,0.58598286,1.086327,0,0,0,0,0,0,0,2.3911285,0,0,0,0,0,0,0.7827843,1.6360936,0,2.988386,1.7530719,0,0,0.100207895,0,1.2768208,3.6859148,0,4.496934,0,0,0
17,1.3733869,0,2.32647,0,0,0,0,0.6757932,0,0,1.9457684,0,0.33611366,0.088889234,0,0,0,0,0.4166673,0,0,0,0,6.2029757,0.27082187,4.4569874,0.48931247,7.2187343,0.71954453,0,0,0,0,0,0,2.337525,0,0,0.908756,0,0,2.7976396,1.4509276,0,1.0726067,0,0,0,0,0,0
18,0,0.91831523,0,1.0126004,0.1396987,4.063994,0,0,4.056512,0.07863026,0,0.38520437,0,0,1.5469579,6.7974157,0.59186596,0,0.69846225,0,0,2.7832656,3.3222225,0,1.407436,0,7.805057,0.78413033,0,9.350093,2.3836586,0.46565768,1.9743664,2.6417425,0.17057467,0,0,0,0,0,0,0,0,0.32365134,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0.3932605,0.0888615,2.2118266,0,0,1.8592957,1.9351559,0,0,3.6210968,1.3391147,0.15212968,0,1.0110959,0,0,4.210232,0,0.26832396,0.000219509,0,11.3158245,1.8969545,3.3515418,0,0,0,0.62266845,0,0.39555398,0.63282573,1.2767726,0,1.342394,1.6447846,0,0,0,0.31656379,0,0,0,0,0.18334791,0.293399
20,0,0,0,0,0.06271882,0.07495486,0,1.9550459,0,0,0,0,0.37701896,0,0.11241705,0,1.1103175,0,0,0.1969191,1.4402704,0.6071457,0,2.8086705,1.8882895,3.1454303,4.9563065,3.9565008,0,0,0,0.9612237,0,1.5006365,0.8620598,0,0,0,1.8710693,0,0,1.1496289,0,1.3241243,0,2.180755,3.3291447,3.6256115,2.5688517,0,0.44217816
21,0,2.0413089,0,0,0,0,0,0,0,1.2096336,0,7.1021013,0,0,0.13723987,0,1.9771364,0,0,3.5727324,0,0,0,0,1.2637305,4.128536,2.904173,0,1.506966,0.33094049,0,0.4483063,0.43258148,0,0,0.7583333,4.4924464,2.317027,0.36081043,0,0,1.0745113,0.8777635,1.0134492,3.0482974,0.063955665,1.1681755,0,0,8.277383,1.3058711
22,0,0,0.9822704,0,0,0,2.260467,0,0,0,0,0.47280848,2.5427136,0.7108249,2.101458,0.2595787,0.58851796,7.2390676,0,0,0,0.95158875,0,0.32520616,0.55691856,0,2.8125386,13.29402,0,0,0,0,0,0,0.32514173,0,0,0,1.4614854,0.8774724,0.10933821,0,0,1.3483107,0.98118263,0,0,2.508386,0,0,0.36023638
23,0.2911595,1.2200798,0,0,0.22883089,0,0,0,1.9495631,0.52468395,1.1154301,1.5455759,0,0,0.58661765,6.353187,1.4843899,3.3434289,0,0,0,1.4544591,0.7020099,0,0.29079777,0,0,1.0020244,0,2.8132825,0.29122284,0.03916017,1.0144054,0,0.7369516,1.0167648,2.217847,0,0,1.413509,0,1.0129873,0,0,0.3209842,0,6.025514,0,0.64361745,3.567232,0
24,0,0.8758814,0,0.7202693,0.11133307,0.17980435,0,0,0,3.3887634,0.004171781,0.7135782,0,0,0,7.688359,1.1543684,0,0,5.6284375,0,0,0,1.2996962,1.4063659,0,4.1054425,2.5710156,0,0,3.5718374,3.3373773,1.4381815,0.28087893,0,0.43844104,0,0,1.0619986,0,0,0.7326344,0,0,0.048158944,0,2.7926009,1.1121694,0,0,1.4937217
25,1.5960354,0.9415298,0,0,0,0,0.20084158,1.1413659,0,0,0.18500988,0,0.76365244,0.024710426,0,0,0.7600037,5.757608,0,0.3785587,3.7723682,1.4688134,0,1.7242184,0,0,0,0,0,4.3971825,1.3050997,0,0,2.0660958,0.41243348,0.7723635,0.25857437,1.3504708,2.0945435,0,0,0,0,0,1.568234,0,1.8630738,0.12994201,3.8208601,0,0.4637635
26,0.6434689,2.388095,0,0,0,0,0,0.038100302,0,2.5181835,0,0,0.5011791,0.08310559,1.4276785,0.6485903,1.3404149,0,2.9678671,1.5032885,3.0159955,0,0.33605617,0,0,0,0,0,0,0.94410294,2.6831787,0,0.62351656,0,0.1770455,0.6465475,0,0.92279166,0.9347477,1.6279649,1.2760566,1.0300804,1.3940921,0,0.19868979,0,4.9228067,0,0,0.9002232,1.1010444
27,0,0.23616798,0,1.5285472,0,1.9806752,0,0.49227247,0,0,1.2870203,0,0,0.48766953,0,0,0.23658147,0,1.2561871,0,4.630308,0,3.0596492,0,1.9558643,1.0063628,0,0,0,3.6483984,0.6981181,3.9570599,1.7229464,0.13955711,0,1.6015317,0.85603577,0,0.3844427,0,0,2.3487558,0.5798525,0.6786394,0.10969487,0,0,0,0,0,2.4550385
28,0,0.43040556,0,0,0,0,0,0,0.3202567,0,0,0,0,0.2968859,0,0.36862403,2.4626079,0,0.5089546,2.3329375,0,0,0,0,0,0,10.549704,0.57994187,0,0,0,0,0,0,0.5334958,0,1.8907241,0,0,0,0,0.22844295,1.6328957,1.4663132,3.0274458,0,0,0,3.321281,0,0
29,0,1.3267282,0,0,0,0,1.9881927,2.5422347,1.4207574,0,0,0,0,0.7292585,0,0,0,0,2.0409744,0,0,1.2732952,0,0,0.79175854,0,0,0,1.2336115,0,0,0,0,0,0.31057623,0.2357623,0,0,1.5271204,0,0,0,0,0,1.2801152,0,0,0,0,0,0
30,2.797304,0,4.6870685,0,0,0,1.3447502,0,0,0,1.8215503,0,0.29792604,0.37774408,0,0,0,0,0,6.3211226,0,0,0,7.2512474,0,0,0,9.689228,1.0741035,0,0,0,0,0,0,0,1.6155809,0,0,0.2841311,0.20038474,3.8980641,0,0,1.5065039,12.142837,4.633944,2.024285,7.743908,10.41773,0.8429137
31,1.4896376,0,0.5000535,0,0,0,0,1.8024405,0,0,0.3899708,0,2.0451057,0.82465595,0,2.9170432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9037946,0,0.14627054,2.5253992,1.8705384,0,0.85880524,2.1819015,0.45421615,1.4014785,0,0.33239728,1.8225946,4.224047,0.009326763,9.639195,3.2159052,0
32,0.015512841,0,0,0,0.09317578,0,0,1.5570279,0,0,4.787769,0,2.207624,0.46722066,0,0,0.9943055,0,0,0,4.365791,0,0,0.9650983,0,0,0,14.433613,1.2885989,0,0,0,0,0,0,2.6949244,1.2207047,1.9247677,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,0.57922214,1.8296573,0,0,0.5772258,0,0,2.6302238,0,0,6.7557445,0,0,0,5.1166015,1.0745116,1.0363182,0.11823091,5.767871,0.5477373,0,0.94785666,2.4009051,0.40215474,0,0,0,1.8587707,0,0,0.6547333,1.5201936,0,0,0,1.0892591,0,0,0,0.73633885,0,0,0,0,0,0,0.2942946,0,0,0.9016136
34,0,4.264743,0.53889203,0,0.122144796,0,0,0,0,0,0.21902834,0,0.014982663,0,0,0,0.66260976,0,0,0,0,0,0,9.372698,0,0,0,11.888073,0,0,0,0,0,0,0,0.15619843,0,0,1.5444465,0.1305805,0,0,3.9980555,1.5018595,0.20511775,0,0,0,0,0,0
35,0,0,0,0,0.07847491,1.261878,0,0,0,0,4.9025483,6.6276474,0.66348594,0.29737243,0,0,0.07327562,0,0,0,0,0,0,6.4902816,0,4.049769,0,7.494162,0.71962905,0,0.30375722,0,0,0,0.27552563,0,1.3716099,0.10181754,0.19713253,0,1.2500306,1.04253,0,0,0,0,0,0,0,0,0
36,0,0,0.1347748,0.77120066,0,0,0,0,3.8770063,0,0,4.4216914,0,0,5.2696176,2.7293587,0,0,0,0,0,2.9036593,0.34168383,0,0,0,9.408147,0,0,3.6192057,0,3.3926158,0,0.002751271,0,0,1.1714696,0,0,0,0,0,0,0,2.192496,0,6.9833865,0,0,0,0.32251456
37,0,0,0,0,0.16621567,1.6202012,0.6691745,0.058233786,0,2.0233655,0,0,0,0,0,3.062291,1.3206323,0,1.2121675,1.6380762,1.9851215,0.39829805,8.627788,1.5162517,1.9122267,1.0700682,0,0,2.148167,0,1.2253157,0.77708554,1.2351712,2.2043474,1.174458,0,0,1.955869,0,0.14701886,1.3150141,0,0,0,0.55919737,3.1190894,0,0,0,0,0
38,0,0,0,0.9731942,0.18544593,0.90415,1.7135057,0,0,0.12214167,2.7035148,0,0,0,0,4.3171163,0.13269064,0,2.4046118,0,0,0.92702436,0.71278435,3.240591,0,0,6.137405,2.3038657,0,3.9145339,1.2721895,0.91412395,0.14082424,3.39819,0.25969958,0,0,1.1529087,0,0,0.27927873,1.2003851,0,0,0,0,0,0,0,0.9195885,0
39,1.9879962,1.5178918,0,0,0,0,0,0,0,0,2.0804715,0,0,0,1.9864511,0,0,0,0.05162022,4.8957977,0,3.748201,2.4029093,1.5313268,0,0,13.169446,0,0.7268503,0,0.5764206,0,1.5509773,0,0,0,0,1.7214415,0,1.3383331,0.58830833,0.5927178,0.6385984,0.27347502,0.5762716,0.5837955,0,0,5.7866654,13.120908,0
40,0,1.6766324,0,0,0,0.9597321,0.027285112,0,0,0,0,0,2.7778184,0,0,0,0,0,0.52533543,0,0,1.1519812,0,0,0,2.7869108,2.231001,0.6089922,0,3.2633977,0.83829427,0,0,2.1281512,0,0.120621644,0.20718166,0,0,0,0.81082195,0.29899728,0,1.2275305,0.2701824,0,2.9159815,0,0.032375693,0,0
41,2.5446537,0,0,0.8726781,0,0.7401221,0.7156714,0.01806102,0,1.2967488,0.40419102,0,0,0.5374142,0,0,4.028546,0,0,2.9535868,0.5414382,0,0,4.6580443,1.0937679,0,9.8968115,10.241236,0,0,0.45769155,0,0,0,1.3795108,0,0.012362544,1.7125002,0,0,0,0.2168247,2.6656785,0.43951216,0,2.9628763,0,0,0,0,0
42,0,0,0,1.667158,0,0,0,2.9222443,0.5913782,0,0,0,0.17131236,0,0,0.65683335,0,7.2448106,3.2838423,5.817805,4.1770597,0,7.8785844,0,3.4293942,4.423543,0,0,0.019416094,2.0748053,0,0.63529897,0,0.15741272,0.05752391,0,0.4826013,0,1.2960732,0,0,0,0.43259493,0,1.3530245,0,0,0,7.999603,12.326789,0
43,0,0,0.909522,0,0.6089997,0,0,0,0,0,0.5278422,3.896963,0.26481244,1.069035,0,0,0,0.8100041,1.1428581,0,0,0.3226455,0,0,0.8123241,1.9223806,0,0.92316496,1.2501533,0,0.59770286,0,0,1.0900587,0.2734857,0,0.8871041,1.6881261,1.040589,0.0802434,1.9952514,1.844587,0.3573072,0.3298704,0.35983464,0.4631226,0,0.8857261,2.883681,0,0
44,0,0,1.8613003,0.7965391,0,0,0,1.348413,0,0,0.12456139,1.7611454,0.53884417,0,0,0,0,2.4357228,0,0,1.5112654,0.024330242,1.19308,0,0,0,0,6.097125,0,3.7373247,0,0,0,0.20000775,0,0,0,0.84463626,1.1938798,2.063431,0,1.0516075,0,0.11357646,0,5.692975,0,0.44646704,0.9258207,0,0.21666878
45,0.7600629,0,2.8084836,1.5792757,0,0,0,1.4942324,1.7568245,1.4239683,0,0,2.2632241,0,0,2.6025517,0.59553194,5.518476,0,0,0,0,0,0,0,0,0,0,0.9811468,0,0,0,0,0,0,0,0.765018,0,3.1903946,2.0438147,0,1.3464192,0.49656823,0,0.8961349,3.2282073,11.968854,2.259887,0,0,0
46,0.56294894,0,0,0,0,0.28600645,0,0,0.06530501,0.39968035,0,0,0,0,0,0,1.9289935,2.2166727,0,0,0,0.7584319,3.561451,0,0,0,0,0,0,0,1.5597134,2.0687587,1.9571342,0,0,1.1895585,0,0,0.52360487,0.905003,0,0,0.13369797,0.043445837,0,8.083616,3.3596632,0.7438889,4.2723308,4.87553,0.73448163
47,0.071857,0,0,0,0.08303234,0,2.001666,0.5559628,2.2886546,0.64594066,3.2373536,0,0,1.1805131,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3029587,0,0,0,0,0,0,0.9741538,0.4098867,0,0,0.7381121,0,0,0.23414277,0,0,0,0,9.305012,0.6444369,10.980669,4.9931784,1.0236454
48,0,5.5594916,0,0,0.123422176,0,0,0,0,0,1.4625372,0,1.3502903,0.54578865,0,0,0.36794582,0,0,0.15351112,4.724775,0,0,1.2939051,0,0,0,0,0,0,4.2677155,1.042333,1.962633,0,0.4228155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1215873
49,0,0,0,0,0.33344847,1.265539,0,0,0.71097165,0,2.2316768,0,0,0,2.0537589,1.8665831,0,8.306011,1.1938126,1.1864067,0,1.6744452,8.224009,0,0,0,1.2692031,0,0,1.1936241,0,2.3923314,0,0,0.35554233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0.48946935,0,2.9977782,0,0.1499166,0,0,0,0,0,0,0.13082592,0,0,0,1.5747842,1.4053946,0,0.78308046,2.2808108,0,0.6099331,1.5487118,2.313728,0,5.8859663,2.0933974,0,0.8983208,0,0,0.31778437,0,0,1.5675766,0,0,0,0,0.61250204,0,0,3.0575871,1.1370604,1.166737,0,0,0,0,0,0.35727325
51,0,0,0,0.23516868,0.39251044,0,1.7406843,0,0,0,0,0,0,0.7211685,0,0,0.02580396,0,0,0,0,0,0,0,0,0,0,0,0.77218336,2.249167,0.3719952,0.42433232,1.4118048,0,3.208505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11294231
52,0,0,0,0.44656414,0,2.7678318,0,0,5.471059,0,0,0,0,0.04862604,1.6631156,1.7376163,0,1.4425526,2.6738307,0,0,2.260009,12.904744,0,0,0.16684479,0,0,0,5.328082,0,1.1832823,0.065449506,1.1050856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0,4.0332007,0.08283846,1.4477502,0.28018492,1.3220425,0,0,1.1554388,0.1770834,0.2423194,12.063051,0,0,3.4312541,0,0,2.1181104,0,0,0,0.36812416,5.5506253,0,0,0,22.024204,0,0.49952456,4.715915,3.9381514,2.6334124,2.0639641,0,0,0,0,0,0,0,0,0,0.027786557,0,0,0,0,0,0,3.8340166,0.25524485
54,0,3.8543441,0,0,0,3.5246265,0,0,3.0324497,0.9681163,0,2.5214593,0,0,1.468438,2.1883194,0,0,0.30277878,0,0.24167512,0,0,0,0,0.25271815,0,4.533014,0,4.6420555,0,2.745314,0,0,2.455975,0,0,0,0,0,0.43820432,1.5208129,0,0,0.16934565,0,0,0,0,0.2621433,0
55,0.546999,0,1.3403636,0,0,2.4567597,0,0.7858522,0,0.03828981,0,0.41867402,0,0,0,3.3127716,0,0,1.2812095,5.569496,1.5181959,0,5.532671,4.3551645,0.84826434,3.6130373,6.1379585,0,0,14.001143,1.855348,1.9808578,0,0,1.2107446,0,0,0.033159785,0,1.8528684,0,0,0,0,0,0,0,0,0,0,2.3587263
56,1.45462,2.1675248,0,0,0,3.0033278,0,0.80562353,2.0118685,0,0.9832795,0,0,0,0,0,0.36638054,2.933638,1.2707849,1.1891774,3.9031458,0,0,0,0.9811226,0,11.699363,0,0,0,0,1.15617,0,0.93014157,0.27068958,2.494859,4.1580048,0.08526306,0,0,1.4741553,0.66359633,0,0.059797563,0.7464385,0,5.1152043,0,0,2.3800821,0
57,0,2.2408903,0,0,0,1.9474499,0.13727881,0,1.4518236,0.5867307,0,0,0,0,1.0714438,2.6946626,0.63853186,0,2.5814047,0,0,0,4.4179482,0,0,0,1.8872781,0,0,8.235494,1.8585703,4.1849976,1.20271,2.6109424,0,0,0.06709445,0,0,0.32565534,1.9606102,0,0.74907655,0,0,0,0,0,0.46398938,0,0
58,0,0.29515132,0,1.1629882,0,0,0,0,0.05898235,1.4794426,0,5.205192,0,0,1.2546704,0,0,0,2.7852178,3.5980153,0,1.3001857,0,0,0,0,8.837817,6.8485785,0.8160319,0,2.2951183,0.35004237,0,0,0,1.0150903,0.30476427,0.052072417,0,0,0.2311798,0,0,2.1730926,1.5933213,1.640401,0,3.3066554,0,0.8104716,0
59,0,0,0,0.68624705,0,0,0,0,0,0.5387956,0,4.6270885,0,0,0,2.5006146,0.1731127,0.124826774,0.7096498,1.1205933,0,0,0,2.2141562,2.5022106,0,4.63406,0,0,0,0,1.3256676,0.83237416,0,0,0.47529224,0.26144063,1.5265679,1.3882861,0,0,2.9192913,0.42578197,0.4685107,0,0,5.069254,0,0,6.256689,0
60,0,0,1.9471334,0,0,1.3758141,2.0023425,0,0.22781888,1.2927939,0.604312,0,0,1.7444832,0.5042681,7.5950565,0,0,0.37844583,2.0541182,4.3716254,0.08132525,4.472528,3.8419826,0,0,7.682165,0,0,9.064176,1.5996989,0,0,3.4723654,1.4621245,0,0.13138162,0.041089166,0,0,0.068166114,0,0,0,0,0,10.648862,0,2.55807,0,0
61,0,0,0,0,0.50799954,0.040757604,2.0844061,0,2.4360073,0.6648837,0,0,0,0,0,6.396996,0,0,0.34403306,0,0,0,0,0,0.8035433,3.3784847,0,6.497677,0.14850156,0,0,1.0358171,0,0,0,0,0.99641997,0,2.5087547,0,0,0,0,0,0,0,0,0,0,0,0.4152769
62,0,0.35102567,0,0.8088601,0.0239869,0,0.0676301,0,3.1702676,0,0,8.204437,0,0,1.5163895,13.120045,0,2.9920554,1.2709825,0,0,3.6968484,12.684486,0,0.23286924,0,2.0150385,0,0,6.4141192,0.72897714,3.8932343,0,0,0,0.5319449,0,0.7240509,0,0,0,0.023024518,0,0,0,0.8464311,1.3503304,0.48972622,0,9.513925,0
63,0.3682993,0,0,0,0,1.6108465,0,0,0,3.358308,2.1979027,0,0,3.6282363,0,0,0,5.178356,1.1027954,0,0,0.013202277,0.70192134,4.5989404,0.46808237,0,8.972441,1.6907338,0,0,0.6103134,1.0791744,0,0,0,0,0,0.3123371,0,0.14304003,0.5178793,0.34341717,0.6145337,0.2794979,0,0,4.5777297,0.39066777,0,0,0
64,0,0,0,0,0,0,0,0,0,0,0,0,4.1558704,1.120267,0,0,0.99012196,0,0,0,0,0.45050392,0,0,0,0.8222522,2.7689903,0,0,3.7044678,1.1356502,2.561205,0.4830674,0.2561352,0,0,0,0,0,0,1.4966044,0,0,0.105359815,0,0,6.9965825,1.6621248,0,0,1.1458776
65,0.9140133,0,0,0,0,0,0.28921625,0.72419244,2.0947337,0,0,3.7345686,0,0,0,0.14878125,1.1192591,0.9969762,1.1229899,4.2698555,0,1.1646397,6.203444,0,0.4231571,2.1816597,0,0,0,0.3473806,0.9686165,1.8245915,0.50284356,0.14749387,1.4429626,0,0,0,0,0,0,1.1888964,0,0,2.4096284,0,0,0,6.498773,0,0
66,1.0793558,3.424718,0,0,0,2.2142105,1.1286058,0,0.87072116,0,0,0,0,0,1.5358233,3.8159962,0,2.777031,0,0,0,0,4.845103,0,1.2066619,0,10.342882,0,0,0,0,2.5417962,0,0,0,0,0,0.9285862,0,0.37511095,0.13994691,0,0,0,0.48493356,4.288398,0.67035,0.46081093,0,0,0
67,1.1618639,0.61659586,0,0,0.065435216,0,1.182759,2.9215167,0,0,0,0,0,0.64239115,0,0,1.3826556,0,0,0,0,0,0,3.3453357,0,0,5.2875175,2.7477007,0,3.9264836,1.3434399,0.07089537,0,0,0,2.5364954,0.6826087,0.4392237,0.90599185,1.2352057,0,0,0,0,0,0,0,0,0,0,0.6527643
68,0.21207094,0,0.48055205,0,0,2.749611,0,0,1.6108977,2.3905485,0,3.8174763,0,0,1.839833,2.8889878,0,0,2.6754475,0,0,2.9246535,7.999849,0,0,0,0.78286916,0,0,7.7749643,1.3133183,0,0.37080938,0,0.9686147,0,1.2526882,0.5310047,0,0.4637791,1.3440106,0,0,0.45090705,0,0,3.2681875,3.4251251,0,0,0.7821303
69,0.9103088,0,1.2819649,0,0,0,0,0,0,0.53194684,0,0.029751822,0,0,0,4.8081756,1.7014581,7.9097843,0,1.9585726,7.7782154,0,0,0.5688112,0,3.413076,10.7578335,0,0.41637936,0,0,0,0.33928046,1.7830336,0.25407884,0.119892776,2.3069744,1.6851301,2.284355,0,0.15375654,0.68237865,0.94461405,0.9823403,0.5871814,0,0,0,0,0,0
70,1.2206645,0,1.2551762,1.6751045,0.00718937,1.977801,0,0,0,0,3.7258847,0,0,0,1.1782,2.219811,0,0,1.9702064,0,0.58132625,0.35447565,0,0,0,0,0.33837572,9.840661,0.860124,4.173966,1.1133285,1.245548,0,0,1.1706098,0,0,0,0.11127508,0.43685403,0.5111389,0,1.693809,0,0.7646887,3.5715885,0,2.1465285,5.7307386,0,0
71,2.3858547,2.0408838,0,0.865599,0,0,0,0.25438067,0,0,0,7.185359,1.6704153,0,0,0,0,0,0,7.5781593,6.85004,1.8899245,1.4029113,4.5874476,0.4000858,0.35089394,0,0.39908847,2.0843606,0,0,1.4180394,0,0.5787834,0,0,1.5153449,1.6086973,0.12604347,0,0,1.34214,0,0,0.6941723,0,0,0,0,0,0
72,0,0,0.41132647,0.995307,0,0,0,0,0,4.718746,0,0.5851766,0,0,0,0,0,0,0.59419423,0,0,0,0,0,0,0,1.061511,0,0.1181507,4.2030597,0,0,0,0,0,0,0.7325485,0,0.3985267,0.0804101,0,0,1.4196969,0,0,0,0,0,0,0,0
73,0,0,0,0,0,2.3468285,0,0,8.8980875,0.18815237,0,12.276286,0,0,0,0,0,0,2.588566,0,0,2.1577666,10.211571,0,0,0,18.487247,0,0,5.301252,2.152547,1.6655335,1.8295461,0.448963,0,0,2.2787583,2.8727295,0,0.6225405,0,0.9184236,0,0,0,0,0,0,0,0,0
