x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0029,y0030,y0032,y0035,y0036,y0039
304,0,0,0,0,0,0.6570681,0.18299842,0,0,0,0,1.4317654,1.3247342,0.8039191,0,0,0.15667494,0,1.1717768,0,0,0.4077605,1.5924811,0,0,0,0,0,0,3.2150025,0,0,2.2508175
305,0,0,0,0,0,0,0,0,0,0,1.0861039,0.069000736,0,2.47826,1.1392885,0.07050428,0,0,0,0,1.0956594,0,1.8427122,0,0,0,2.5073328,0,1.1375378,0,0,0,0
306,0,0,0,1.253568,0,2.5647533,0,0,0,0.5481319,0.10548915,0,2.358738,0,0.25027016,0,1.7658315,0,4.8226824,0,0,0,1.5033857,0,0.8516227,0.6176126,0,0,0,0,0,0.87787694,1.4756448
307,1.4541247,0.97196287,0,0,2.418201,0.40713054,0.48846462,0.11914985,0,0,0,0,0,1.7688249,0.7298655,0,0,0.2807626,0.7858987,0,0.32588464,0,0.95840496,0,0.93411076,0,0,1.8973502,0.08083999,0,0,0.50531226,0.83050656
308,0,4.457143,3.0604646,0,0,0,0,0,3.2846603,0,0,0,3.0430942,1.2422125,0,0,0,3.2957892,0.068853505,0,1.9877077,0,0,0,1.5929357,0,0,0,0,0,0,0,0
309,0,0,0,0,0,0,0,2.4960265,4.448147,0,0.018463878,0,0,1.4257165,0,0,0.55787367,0,0,0.9970767,1.0061101,0.12273703,0.39346522,0,0.056940272,0.676789,0,0.17886707,0,0,0.13573651,0,0
310,0,0,0,2.6984673,0,0.858213,0.8317513,0.7740999,0.40116632,0,0,0,0,0.77075005,0,3.0021703,0,0,0,0,0,0,0,1.7025951,0.8928741,0,1.9691654,0,0,0,1.2316788,1.4749534,0
311,0,0.13581061,0.6062651,0,0,1.4122376,1.0596386,0.74976337,0,0,0,0,0,0.3819786,0,0.22917722,0,1.0214949,0,7.518898,0,1.5996788,0,1.2400498,0,0,0,2.4370384,1.9762588,1.9880389,0.942884,0.73018163,0
312,0,4.3303843,0,0,0.04893314,0,0,0,0,0.78259027,0.4313628,0,0,0,3.3133683,2.6773288,1.7600576,0,0,0,0,0,2.6906734,0.073623754,1.0892521,0,0.5653415,0,0,0,0.9496295,0,0.16017088
313,0,0,0,2.2292867,3.1969345,0,1.8151088,0,0,0,3.0536976,2.4372873,0,0,0,1.4178799,1.1618185,1.2381618,5.0039015,0,0,1.1140339,2.6489549,0,0,0,0,0,0,0.9424078,0,0,0
314,1.0314062,1.0827668,0,0,0,0.6639994,0.6270403,0,0,0,1.0114518,0.82468987,0,0,0,0,0.05602162,0,0,0,5.74171,0,0,0,0.23065582,0,0,0,0,0.4017481,0,0,0
315,0,0.083865106,0,0,0.22205263,0,0.33537558,0,0,3.949517,0.49578243,0.45931107,0,1.070427,0,0,0,0,0,2.9504523,0,0,1.9544835,0.5429277,1.0467502,0,0,0.06142635,0.55677056,3.6964138,0,0,0.7145992
316,0,0,0,3.7426279,0.74689466,0,0,0,5.2195096,0,0,0,0,0,0,0.76246446,0,0.9841378,0.017394312,2.4263341,0,0.22517404,0,0,0,0.22087756,0,0.39971396,0.116468094,0,0.041278567,1.4065353,0
317,0,0,0,8.370944,0.061620735,0,0,0,0,0,0,3.0595815,0,0.77829444,0,0,0,0,1.117367,0,1.3694246,1.9546012,0,0,0,1.6321836,0,0,0,0,2.1290534,0.17653778,0
318,0.7819846,1.0115476,1.4408782,0,0,0,0,1.4283335,0,0,0,0,0,0,0.39065248,3.9416378,0,2.4317677,0,10.640145,0,0.39134318,0,0,1.7971079,0,0,4.672807,0.27990243,0.5764799,0,0,1.7198894
319,0,0,0,0,0,0,1.1350036,0,0,0,0.54340076,0,1.6922575,0,0,0,0,0,0,0.5402139,1.7428983,0,0,0.09802963,0.52414405,0,1.6210182,0,1.23725,0.52898175,0,0.68283075,0
320,0,1.0335562,0,0,0,0,0.1853043,0,0,0,0,2.589932,0,0,0,2.0829306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.845029,0.60561484,0
321,0,0,0,0,0,0.5357603,1.8601893,0,0,0,0,1.3807168,0,0,0,0,2.6141617,0.425571,0,0,0,2.900158,0,0,2.7984815,0.65258366,0.795142,0,0,1.7931747,0,0.63490117,0
322,2.6873412,2.8989704,2.7086492,0.258155,0,0.3432806,0,1.4409854,0,0.8726704,3.3673944,0,0.36174932,0.9724515,0,0,0,0.033684965,0,6.6008606,1.3282225,0,1.7498038,0,0,0,0,0,0.49526125,0,0,0,0
323,0,0,0,0.11234312,1.0078723,0,0,0,0,2.3746653,0,0.51694834,0,0,0.9290431,0,0.2781354,0,0,0,0,0,0.60099334,1.3956,0,2.5767288,1.6425728,0,1.0350827,0.22558196,0,0,0.050904017
324,0.56409293,0,0,0.8594046,1.4986032,0,0,1.6173421,0,0,0,0,0,0,2.3974822,0,0.068601266,0,0.6327158,0,1.2735069,0.023054719,0,0,0,0,0,0,0.84546727,0,0.86387455,0,0
325,0.3130802,0,0,0,1.502467,0,3.3372166,0,1.4360218,0,0,0,0,0,0.2385731,0,3.078284,0,0,0,0,0,0.012538461,1.4042047,0,0,0,0,0,0,0,0.89400077,0
326,0,0,0,0,0.8311475,0.43657672,0.017283821,1.6260145,2.6421852,0,0,0.78366387,0.067888565,0.73114157,0.7038267,0,0,0,2.8282757,7.159815,0,0.14750035,0,2.384766,0,0,0,2.757154,0,0.34003797,0,0,0.93840754
327,0,1.7226582,1.1735348,3.2611878,0,0,0,0,0,1.6360742,0,0,0,0.10995226,0,0,1.0893393,2.141627,2.5141811,0.101531155,1.5524914,0,0,0,0,0,0.44293395,0,0,0,0,0,1.2948483
328,0,0,1.1728626,0,0,0,0.073149785,0,0,0,0,2.4222686,1.4155452,1.0789605,0,3.3890524,0,0,1.1664714,0,0,0,0,0,0,3.4051888,0.71178395,1.9568564,0,0,0,0,0.71265787
329,0,1.3091518,0.20268805,0,0,0,0,0,0,0,0,0,5.997353,0,1.4531865,0,4.789216,0,2.4904978,1.4491429,0,0.6511492,0,0,0,0,1.1879779,0,0.8542109,0,0,0,0
330,1.4862825,0,0,0.6301678,0,1.7988935,0.7549105,0,0,0,0,0,0,0,1.0231118,0,1.0781178,1.3722483,0,0,0.6252574,0,0,0.62714326,0,0,0,0,0.37901193,0,0,0,0
331,0,0.43796203,1.4996779,0,1.9120615,0,0,0.31627557,2.8128047,0,0,0,0.7511395,0,0,0,2.281643,0,3.3294737,0,0,0,0.79471225,1.1040471,1.9310265,1.1704701,0.08234248,0.6036342,0.36584285,0,0,1.1256548,0.8518421
332,0,2.392999,0.3764286,1.333324,0.11043534,0,0,0.8742352,0.03858918,0.7910739,1.6533637,0,0,0.46365586,0,0,0,0,0,0,0,0,0,1.0480012,0.39415982,0,0,0,0,0.90621334,0,0,0
333,0.9401263,0,1.2794526,0,0,1.290815,1.4733523,1.7431262,5.9540725,0,0,0.5615965,0,1.761864,0,1.7115194,0,0.65293586,3.000256,0,0,0,0.655585,0,0,0,0,0,0,0,1.1943023,0.9159223,0
334,0,0,0.7589691,0,1.0711402,3.4918656,1.9488912,1.1237293,0,0,1.6294433,0,0,0.29319203,0.84117675,0,0,0,0,0,1.9550052,0,1.4132916,0,0.33820575,0,0.48720658,1.5574554,0,0,0,0,0
335,0,0.09180613,0,0,0,0,0,0,0,0.71602935,0,0.18459585,0.71788186,0,0.35715905,0,0,0,1.8598024,0.8275979,0,0,0.21767141,0,0,2.5702107,0,0,0.071864195,0,3.8697128,0,0.8398541
336,0,0,0.8065255,0,3.1305017,0,0.23188816,0,0,0.8293293,0.9475307,1.136431,0,3.1774814,0,0,0,0.80221945,0,2.9651651,0,0,0,0.6723562,0,0,0,3.102468,0,0,2.2316458,0.34781143,0.43043602
337,0.074668825,1.0500983,0.60995847,0,0,0,0,1.4204067,0,0,0,0,1.3558652,0,0,0,0,0,0,1.2985356,0,0,1.2812694,0,0,0,0,0,1.0052111,0.33588347,0,0,1.11759
338,0.1743396,4.051406,0,5.8144975,3.2922854,0.6781892,0.8868194,0,0,0,0.16320014,0.9469371,0,0.4983293,0,0,3.3347998,0,0,0,0.6394535,2.2257416,0,0.2690238,0,0.39907327,0.44376597,0,0,0,0,0,0.17221223
339,0,1.0878371,0,0,0,1.6129217,0,0,0,1.431393,0,0,0,0,0,0,0,2.652321,1.851412,6.0264163,1.1736964,0.08706849,0.6043587,0,0.42403823,0.7891258,1.6103909,1.1216855,0,0,0,1.0295293,0
340,0,0,0,0.84488016,0,0.30133113,0,0,0,0.26023668,0,0,0,1.683076,2.4628465,0,1.8407371,0,2.261851,0,0,0,0.86534315,0,0.6459955,0,0.3221554,0,1.6417605,1.4754554,0,0,0
341,0,0,0,9.708699,0,0.66925764,0.7557465,3.6532216,0,0,0.13439608,0.033467427,3.189652,0.43586355,0,0.9068118,0.45408544,0,0,0,0.4257546,0.7874555,0.8310067,0.14381361,0.11583491,0,0.5654992,0,0,0,0,0,0
342,0.35632223,0,0,0,0,0,0,0,0,0,0.13799526,0.10450544,0,0,1.9280338,0,0,0,3.6068337,0,0,2.3419178,0,1.049709,0,0,0,0.91729325,0.58272135,0.16055903,0,0.06660163,0
343,1.2294545,0,0.42379823,0,1.2470548,0.12259156,0,0.63156337,0,0.6527486,0,0,0,0,0,0,0,0.3832522,0,4.2462277,1.9052963,0,0,0,0.7164578,0,0,0,0,0.1845809,0.30476376,0,0
344,0.278509,0,0,0,0,0,0,0,3.365642,0,0.032757778,0,0,0,0,0,1.4804302,1.1392366,0,1.09225,0,0.24859917,1.9370981,0,0,0.6486198,0.45409772,0,0.19249108,1.5833051,0,0.4278382,0
345,0,0,0,0.6078614,0.72977877,0,0,0,0.50227505,0,0,0,0,1.1566151,2.3208523,2.4550595,4.1430774,0.74721074,0,0,0,0,0,0.017288402,2.4258728,3.592565,0,0,0,0,0,0,0
346,0.90958595,0,0,0,0.390632,0.1947785,0.40098545,0,2.9484475,1.0397404,1.0252079,0,0,1.797393,0.09122472,0,0,1.1481677,0,2.458235,0.06391055,0,0,0,0,0,0,0,0,0,0,0.3182909,0
347,0.8658295,0,0,0,0,0,0,0,1.1011003,1.8717571,1.3285005,0,1.8046429,1.2026503,0,0.8672673,0.7500256,0,0.35897562,0,1.9582918,0.768397,0,0,1.2362927,0,2.1955385,0,0.43138906,0.20690995,0,0,2.418991
348,0,0.007842043,1.6201764,0,1.6851337,0.3042014,1.114458,0,0,0,0.4923791,0,1.3295385,0,0,0,2.6152613,0,0,0,1.0078157,0.3920144,0,2.6928947,0,1.4363254,0,0,0,0.67768526,0,0,0
349,1.1574237,0,0,3.8512173,0,0,0.2656893,0.52109295,0,3.5869153,2.006333,0.12272243,0,1.8733592,0,1.9580848,0.08388752,0,0,0,0,0,0,0,0.65369254,0,0,0,1.0769712,0,0,1.2193918,0
350,0,0,1.0508212,2.399863,0,0.58509004,0,0,0.3582412,0.0394343,0,0.032485113,0,3.5982728,0,0.11546342,0,2.6553211,0,0,0,1.471735,0,3.4776797,0,0,0.28803593,1.3284855,0.53552103,1.2005316,0,0.7781876,0.71630996
351,0,1.115221,0.6039542,0,0,0,0.14154598,0,5.9858947,0,0,2.7910101,0,0,0,0,3.181268,2.5876126,0.96510917,0,0,0,0.9921698,0,0,0.595105,0,0,0,0,0,0,0
352,0,0,0,0,0.23741123,0,0,0,0,0,0.50259894,0.9281429,0,0,0,0,0.74243057,0,0,0.58855224,3.0857167,0,0.27238342,0.47396564,3.889924,0,0.3234652,1.712795,0.09140039,2.4481921,0,0,0
353,0,0.15308313,0,3.3813355,0,3.223401,0,0,0.03730046,0,2.0105605,1.9830241,0,0,1.9815059,0,0.6830052,0,0,0,0,0.29785812,0,2.8404756,0.5049404,0.38715088,0,0.5802454,0,0,0.53126603,0,2.8391283
354,0,2.159005,0,0,3.7155828,0,1.4823833,0.62448436,0,0,0.9849174,0,0,0.45252582,0,0.49377492,0,0,0,0.2525859,1.573344,2.4709208,0,0,0,0,0,0,0,1.3316662,0.5117625,0.4443328,0
355,0,2.321148,1.1382622,0,1.403318,0,0,0,0,1.1753104,0,0.17225231,0,3.7259185,0,1.3492609,2.3557427,2.9977467,0,4.2663293,0.06027618,0,0,0,0,0,0,2.070335,0,0,0,0,0
356,0,0,0.9526794,0.46500948,1.1182534,0.7023877,0,0,0,0.7492554,0,0,0,0.63083804,0,0,0,1.9625273,0.21736857,0,0,0.4833645,0,0,0,0,0.104631715,0.35952732,0,0.6497606,0.036661025,0,0
357,0,0,0,0,0.25167316,0.9468326,0,0,0,0.7482838,0.05665491,0,0.26035562,0,3.463947,0.5303285,0.000884396,2.1335652,0,0,0,0.73921925,0.3488946,0,2.4842336,0.015498444,0,0,0,0,1.4013793,0.31841388,0
358,2.2758267,0,0,0,0,0,0,0,0,0.62089473,0,0,0.35108316,0,0,0,0,0,1.7407806,0,1.7978046,0,0.322791,0,0,2.4953997,2.3147552,0,0,0.49057904,0.049911242,0,0
359,1.363333,0,1.6842508,0,0,0,1.2365996,0,2.991482,0.6809738,0.68682855,0.2355436,0,0,1.6851261,0,0,0,4.089228,0,0,0,0,0.28189936,0,0,0.0680513,0,0,0.45458287,0,0,0
360,0,0.89463156,0.18076445,0,0,0,0.41290247,0.8186406,0,0,0,0,1.335147,0.84493107,0,0.59331036,0,0,0,0,4.278393,0,0,0,0,0.6900785,2.7225237,0,0,0.83296156,1.0422165,0,0.81591433
361,0,1.3835856,0,5.229101,0,0,0,0,0,0,0,0,0.7048624,2.9508429,0.87001306,0.60223544,0.1934503,2.0266824,0,3.4931211,0,0,0,0,0,1.198789,0,0,0.508431,0,0,1.0088097,0.2945425
362,0,0,0,0,4.324329,0,0,0,0,1.51441,0,0,0,0,0.30300227,0,2.1784072,0,0,0,1.0174515,0,1.8385395,0,0,0.45881048,0,0.14407848,0,0,0,0,0
363,0.032372274,1.772709,0,0,0,0,0,0.059809476,0.1019989,0,3.3709526,0.44301638,2.1583257,0,0,0,0,0,0,7.356529,0.77899665,0,0,0,0,0.3320369,0,2.3054729,2.2703834,2.346184,0.9027886,0,0
364,0,0,0,0,0,1.353793,0,0,0,0.6661956,0,0,0,0.9268657,0,0.1272949,0,0.99740887,2.2139065,5.906253,0,0,1.7080141,0,2.0182657,0,0,0.24538189,0.33549204,0.35505623,0,1.8489947,0.4767132
365,0,0,0,0,0,0,0,0.17655662,0,0,2.3480625,1.6215467,0,1.7260687,0.000453343,0,0.1532362,0,0,0,1.0189226,0,0,2.804693,0,0,0,1.0699209,0,0,0,0,0
366,1.8422543,2.0291119,0,0,0,0,0,0,0,0,0,0.50346184,0,0,0,0,0.93288213,0,0.62236255,1.8622073,0,0.42539367,0.32744822,0,2.013011,0,0,0.31542167,0.8851863,0,0,0.6389245,0
367,0,2.154188,0.34713227,0,0.81659806,0,0,0,0,1.2494223,0.11945681,0.66647303,0.904461,0.63561755,0,0,0,3.9659111,0,0.38963228,1.0867193,0,0,0.9348027,0,1.805042,0.74199903,0,1.0550562,0,0,0,0.5630149
368,0.0426051,3.0022912,0,4.304218,0,0.008464208,1.3670603,0.113755144,0,0.27621827,0,1.0999869,1.4265162,0.06794894,0.64921623,0.4590399,1.2500616,0,3.4073288,0,0.4765581,0.092427574,0.06872019,0,1.0834696,0.15199149,0.3516569,0,0,0,0,0,1.280906
369,0,0.13976903,0,0,0.16241404,0,0,0,5.8217297,0,0,3.0598457,0,0.03123011,1.2484044,0,0,3.179413,0,0,0,1.0562776,1.1316305,2.4535227,0,0,0,0,2.5982273,0.421766,0.15812533,0,0
370,1.3657933,0,0.53977776,0,0,0.8104683,2.383194,0.52919084,0,0,0,0,0,0,0.13050096,0,0.774782,1.7472197,0.13955991,2.1183739,0,0,0,0,0,0,1.669578,2.4022338,0,1.4428595,0.41544402,0,0.34000498
371,0,1.3386891,3.0879438,0.6368096,1.3466858,1.2767313,0.5760066,0,0,0,0,0,0,2.6308239,0,0,0,0,2.2079616,7.8571424,0,0,0,1.6949085,2.0041218,0,0.8527857,0,2.9123728,0,2.1686335,0.47944596,0
372,1.3703301,0,0,0,0,0.35417992,0.50458306,1.1041754,0.27092046,3.7838817,0,0.39200133,0,0,0,2.2048213,0,1.6673086,0,4.1463785,0,0,0.48872867,0.21052818,0,0,0.26658514,0,0,0,0,0,0
373,1.2657356,0,0,0,0,0,0,0.025930263,0,1.8142159,0,0,0,0,0,0,0,1.5624443,0,0,0,3.6141033,0,0.9843013,0,0,0.6169032,0,0,0,0,0.6539399,0
374,0,0,0.90203035,5.97178,0,0,1.329832,0,0,0,1.1590625,0,0,0,0,1.9094192,0,0,0,0,0,0,1.3461535,2.8365588,0,0,0,0,1.1309545,0,0,1.1449319,0.26326382
375,0.6525913,0,0,0.48800534,0.12830257,0,0,2.4012394,0,0,0.768194,0,0,0,0.4821145,0.64659184,0,0,0,0.528698,0,0,0,0,1.1849153,1.1586211,1.5120655,0,1.3818374,0,0,0,1.5592021
376,0,0,2.0246873,0,0,0,0,2.326311,0.9443827,0,0,0,1.8725158,1.1551899,0,0.24614282,0,0,1.7526934,0,2.1257095,0,0,0,1.1694549,0,0,0.7182261,0,0,0.74505526,0.45755222,0
377,0,0,0,0,2.4397738,0.4514434,0.58072954,0.05397469,0,0,0,0.6597966,2.2116728,0,0,2.1857839,0,1.6455888,4.4206653,0,0,0,0,0,0.5169391,0,0,0,0,0,0,0,0
378,0,0,0,0,0,0,0,1.1460333,0.16126429,0,0,0.20705864,0,0,0,0.9328667,0,0,5.3719335,0.36717018,0,0,0.6008528,4.0131907,0.38282123,0,0,1.7941914,0,0,0,0.54595643,0.55081385
379,0.18197751,0,0.119714506,0,0,0,0.73137844,0,0,0,0,0,0,0.87751013,0,0,0.775658,0,0,4.6249413,0,0.32346874,0,0,1.5398387,0,0.4445009,0.8371713,0,0,0,0.10950909,0
380,0,3.3270614,0,0,1.8509468,0.89399296,0,0,0.06370975,1.6477603,0,2.6964836,0,0,2.2226303,0,0.8544366,0,0,0,0,0,0.8771911,0,0.19364227,0,2.2567003,0.15288799,0.17776662,0.85659975,1.7207159,0.21291631,0
381,0,0,0,2.38673,0,2.560705,0.39648846,0,0,0,0.7549597,0,3.464224,0,0,0.65647143,0,0,0,0.16130193,0,0,0,0,2.9472175,2.2812684,0,4.1396794,0,0,0,0.15192766,1.3206419
382,0.045599885,0,0.70008475,0,0,0,0,0,0,0.02118457,0.35649684,0.45488325,0,0,2.8921068,0,0,0,0,3.0482042,1.0402821,0,0,0,0,0,0,0,0.59464675,0,0,0.8397411,3.9757104
383,0.33573607,0,0.27362108,0,0,0,0.70400625,1.1644491,3.076165,0,0,0,1.3012989,0,0,0,1.5526968,3.797236,0,0,0,0,0,1.2679465,1.9287349,1.3882345,0,0,0,0.7639088,0,0,0
384,2.3494573,0,0,0,0,0,0.013738009,0,0,1.1948333,0,0,0.41546372,1.7907052,0,0.17742251,0.55464417,0,0,0,0.8305509,2.1880631,0,0,0,0,0,0.09199822,0,0,0,0,0
385,0,0.8093887,0,0,1.0521966,0,0,0,0,0,1.3587483,1.2878407,1.9844798,0,0,3.0729375,0,1.3125769,0,2.623473,0,0,0,0,1.1567048,0,0,0.5262221,0,4.048938,0,0.008194628,0
386,0,0.31774545,0,2.7086716,1.0666102,0,1.7899324,0.5037382,4.5254993,4.520898,0,0,0,2.0666296,0,0,0,0,0,0,0.6266941,0.23142387,0,0,1.5470208,0,0,0,0,0.42607224,0.75994235,0,0.8645309
387,0,3.0179107,0,2.3678775,0.41001022,0,0.7237434,0.0814112,1.7596788,0,0,0,0,0.2206119,0,0,0.15511209,0,0,0.35460684,0,0.47295246,0,0,0,1.1097656,1.9626303,1.0889758,1.1746504,0.5843892,0,0,0.7277464
388,1.553713,0,2.0411897,0,0,0,0,0,0,0,2.1329346,0,0,0,3.2168074,0,0,0.42746282,0,1.2813699,1.6180837,0,0.9639089,0.3894725,0,1.8646792,0,0,0.43583935,0.8003224,0.23286656,0,0.3619294
389,0,0,0,6.982475,0,0,0,0,0.056647178,0,0.6507294,0,0.3508706,0,0,0,0,0,0.5421391,0,0.66812074,0.6483917,0,0,0,0,1.1486568,0,0,0,0,0,2.8933012
390,0,0,0.45592138,0.7675581,0.13215981,0,2.989825,2.968456,6.3206315,0,0.856693,4.649997,1.1606424,0,0,0,0,0,0,0,0,0.2416653,0,1.0367274,1.1598521,1.8559339,0,1.0504543,2.683421,0,0,0.41915146,0.90660405
391,0,0,0,0,0.6783066,2.6178553,0.34320492,0,2.8427022,0.985306,0,0,0,0.3485686,0,1.3086921,0,0,0,0,0,1.9078977,0,0,0.6439913,0.36589196,0,0.8680122,0,0,0.87158775,0.32827055,0
392,0.00878371,0,0,0.06714587,0,0.6376776,0,0,2.7228374,0,0,0,0,0,0,0.87136215,4.5039477,0.9672731,0,0,2.0913026,0,1.982587,0,0,0,0.03874267,0.27260533,0,0,0.2396292,0.52039057,0
393,0.5731012,5.1756897,0,0,0,1.7172045,0.52702564,0,0,0,0,0,0.49100396,0,1.2193532,0,0,0,1.4371085,1.0691837,0.97691154,0,1.2551078,0,0.12616509,1.3632519,0.39786583,0.2815424,0,0,0,0,0.031671803
394,0,0,0,0,0.040296424,0.27629495,0.9064947,0.1745104,0,0,0.6329886,0,0,2.0994442,2.0932534,0,0,0,8.981905,0,0,0,0,0,0,0,0,0,0,1.7861929,0.35130697,0.116537444,0
395,0,0,3.252198,0,0.7439376,0,0,0,4.1368065,1.1383249,0,0,0,0,0,0,0,2.5545619,0,4.4166074,1.1244258,0,0,0,0,0,0,0,0,0,0,0.5761548,0
396,0,1.3782686,0,0,0,0.11121446,0,0,0,2.0179856,2.1658332,0,0,0,0,1.4661608,0,4.4411573,0,3.348468,0,0,2.4001493,1.5323184,0,0.24573249,0,0,0,0,0,0.6436806,0
397,0,2.1919491,1.599277,0,0,0,0,0,2.704229,0,0,7.102753,0.49317774,0,1.1993041,0,4.4351487,0,0,2.970503,0,0,0,2.3421369,0,0.56977546,2.4717963,0,0,1.4972789,0.8103523,1.4340574,0
398,0.18130773,0,0,4.053653,1.5198001,0,0.5005949,0,0,0.6938889,0,1.6208074,0,0,0,0.8763907,0.21458206,0,0,8.571336,1.7872953,0,0,0,0,2.5933475,0,0,1.6597323,0,0,0,1.0297424
399,0.048673954,2.0615249,1.1657243,0,0,0,0,0.6788297,0,0,0,0,0,2.0056157,0,0,0,0,1.0979596,0,0,0,1.0282465,0,0,0,0,0.11017603,1.0305021,0,0,0,1.4922347
400,0,1.6933028,0,0,0,0.36434188,0,2.5766373,0,0,0,0,0,0,0,0,0,1.4513922,0.6569108,3.4647846,0,0.8647793,1.4259863,0,2.2151437,0,1.6140409,0,1.3939903,1.790802,0,0,3.1514742
401,0.095685296,0,0,1.8568561,2.47932,0.47817597,1.563458,0,3.765326,0,0,0.78287935,0,0,0,0,0,1.3657537,0,0.1274685,0.74678916,0,0,0.22510973,0,0.9897582,0,2.8302348,0,0,3.07671,0,0
402,0,0,0,0,1.1802536,0,0,0.037857417,0,0,0,2.1195958,0,0.35205206,0,0,0,0.30882767,6.055693,0,0,0,0,0.627575,0,0.9412325,0,0,0,0,0.009392749,0,0
403,0,0,0,5.7803807,0,0,0,0.46928853,0.31718874,0,0,0.2025585,0,1.1219369,0.28366292,0.27221057,0,4.0709434,0.28922155,3.5028124,0,0,1.245916,0,0.30326727,0,0,0,0,1.677237,0,0,0.82523173
404,1.0294902,6.1597795,0,1.849205,0,0.52787864,0.89773136,0,0,0,0,0,0,0,0,0,0,0,2.2089934,0,0,0,0.38322207,2.7116058,0.026398588,0,0,0,0.38175115,1.4303463,0.4816112,0,0.13600451
405,0.26482585,0,0,0,0.25347304,0.4659312,0,0,0,0,0,1.2640327,2.1614823,0.8113135,0,0,0,0,0,0,2.2408926,0,1.5730914,0.12104576,0.20358753,1.2611151,0,1.1095874,1.0933621,0.03686262,0,0.29451272,0
406,0,0,0,0,0,0,0,0,0,0.9537433,0.31704584,0,0,0,0,0,0.19471875,0,1.6862016,0,0,0,0,0,0.097464874,0,0,0,0,0,0.8644573,0,0
407,0,2.0712461,0,0,0,0,3.7204733,0.6607576,0,1.4506329,1.4012816,1.531134,0.4735178,0,1.0463221,0,0.2528338,0,2.871246,0,0.5387104,0.3706578,0,0,0,0,0.605911,0,0,0,0,0,0
408,0.04292875,0,1.3971542,0,2.0702918,0.04549351,0,0,0,0,0.9824531,0,0,1.322465,0,0,0.8994652,2.7614465,1.7441813,0,0,0.9154383,0,0,0.9562566,0,0,0,0,0,0.14257057,1.3901893,0
409,0.855018,0,0.5034698,0,0,1.9500504,0,0,5.8272552,0,0,0,0,0,0,0,0,0,2.6203823,0,0,0.32235822,0,0,0,0,0.8026339,0,0,0,0.6661141,0,0
410,0,0,0,0,0,0,0,1.2403401,4.772237,1.1086417,0,0,0,1.8358655,2.8555558,0,0,0,0,0,0,0,0,2.1360512,1.2639567,0,0,1.2783477,0,0,0.12802678,0.5457386,0
411,0,1.0551502,0.2908822,0,0,1.4814972,0,0,0.61941975,0.18821853,0,0,0,0,1.4200947,1.2426695,0,0,0.7278952,0,0.4020506,0.29905477,0,0,0,0.49990046,0,0,0,0.5836422,1.4252461,0,0
412,0,2.9078107,0,0,2.8340888,1.7079501,0.8313053,0,0,3.215794,0,0.38242185,0,0,1.5628933,0,0.12790409,2.8894854,0,3.7018263,0,0.36397,0,0,0,0,0.38900757,0,0,0,0,0,0.2325157
413,0,0,1.4019241,0,0,0,0,0.13480498,0,2.4297328,0,0,0,1.0350375,0.48312894,0,1.246436,0.23569566,0,7.913129,0,0.18209694,0,1.0141755,0,0,0,0,0,0,0,0,0.022853315
414,2.1953988,0,0,0,7.395329,0.14065623,0.27801046,0.2614502,4.8626847,0,2.3230262,0.28736967,0,0,0.4231698,0,0.82945573,0,0,4.5941453,2.3308861,0,1.0356166,0.42686644,0,0,1.117177,1.7137057,0,0,0,0,0.52982014
415,0,0,0,2.8198693,0,0,0.5940456,1.4603698,2.679426,0,0.1431876,0,0,0,0,1.1640532,0,0,0,0,0,0,0.91420174,0,0,0.90201306,0,0.87084645,0.19653292,1.9600811,0,0,1.9733689
416,0,0,0,0,0,2.3535337,0,0,0,0.41856182,0.05485591,0,0,0,1.9895126,1.2614436,1.5541644,0,0,0,1.3888266,1.7780807,0,0,0,0,0,0.68432766,0,0,0,0,0
417,0,1.6489865,0,0.5616824,0,0,0.26772526,0,0,0.040624127,0.3735894,3.3157296,1.6003964,0.38566574,0,0,0,1.6036704,5.1864686,0,2.2846467,0,0.06493437,2.0125265,1.3270857,0.990418,0,1.1860571,0,0,0,0.41510284,2.196725
418,0,3.9212124,0,1.6202978,1.3989091,0,0,0,0,0,0,0,0,2.2872846,0,2.237877,0,2.9525483,0,3.130184,0,1.2447864,1.0844263,0,0.41163385,0.66559434,0,0.82319754,1.3143494,1.1998699,0,0.036688384,0
419,0,0,0,1.9361898,0.65908325,0,0.9506611,0,0,3.6896803,0,0.55841774,0,0.30882367,0,0,0,0.27048913,0,0,0,0,0.41866598,0,0,0,0,0,0,0,0,0,0
420,1.7406087,0,0,3.6549814,0,0.7381063,0,2.0218117,1.5443316,0,1.9380901,0.16911209,2.7516692,1.4345201,0.683076,1.1444229,0,0,2.1930225,1.7503043,0,0,0,0.48029968,0,0,0.18016474,0,0.80612653,1.4038033,0,0.64482784,0.091380745
421,0,0,0,0,3.5082667,1.7130213,0.13524576,0,0,0,1.528983,0,0,0,0,0,0,0,1.8915043,4.6577754,0,0,1.3718787,0,1.047131,0,0,0,0,0.8596589,0,1.588337,0
