x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0008,y0009,y0010,y0011,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0023,y0025,y0026,y0027,y0032,y0034,y0035,y0036,y0037
304,0.7049805,0,0,0.86630684,0,0,3.672946,0,0,1.114787,0,0,1.201882,0.5434458,0,0.5754348,0.25035876,0,0.8322705,0,0,0,0,1.9367144,0,1.0438186,0,11.206742,0
305,4.2826624,2.565568,3.6044052,2.4314883,0,0,2.047749,2.0495813,0,0,0,8.416227,0,0,0,0,3.500526,5.965078,0,0,0,0.8269502,1.8294679,0,1.9270345,0,0,0,0
306,0,5.21802,1.8280492,10.155608,0,0,9.401868,0,0,0.6754998,0,0,0,4.0256767,1.0116501,2.418811,1.8536193,0.54168004,3.4521186,0,0,1.2354865,0,0,0,0,0,1.0442885,0
307,0,2.5620074,2.5325944,0,3.868975,0,0,7.7279,0,0,0,0,0,0,0,0,1.1257787,0,0,0,0,0.40872175,0,0,0,0.4368659,0,0,0
308,0,3.0097067,1.8335795,8.717119,0,0,2.5197566,8.750522,2.9313128,0,6.306882,12.650435,0.041094765,0,0,11.060747,0,8.62963,0,0,0,0,0,0,0,0,0,10.440232,5.9730783
309,0.8294506,0.8295965,0,0.54240453,0,6.3818045,0,0,0.09023306,0,0,5.0761814,2.0353456,0,0,0.94611967,0,0,1.1675916,0,1.1023244,0,0,0.3135585,0,0,0,0,6.8103867
310,0,4.407594,0,0,4.6004734,0,0,0,0,0,4.195788,10.770163,4.190284,0,0,0,3.2960567,3.9912891,0.11491828,0,1.117165,3.4909494,0,0,0,2.3779013,0,0,0
311,0,4.8055816,0.5510381,1.656664,0,0,0,0,0,0,8.876462,0,4.808162,0,13.739971,0,0,0,1.990173,2.2287564,0.84851426,0,1.7557209,0,0,0,0,0,0
312,0,0,0,0,10.075755,8.819694,0,0,1.6029233,0,0,10.789508,3.6889584,1.5606374,0,3.325995,0,0,0,4.0250206,0,1.5732025,0,0,0,4.9372478,5.331471,0,0
313,0,0,0,0,6.1739116,0,0,0,0,2.2190259,0,12.26568,3.606672,1.573318,0,0,0,0,0,0,0.17720021,0.90699494,0,0,1.0248243,0,0,0,8.350354
314,3.4199188,4.6174846,0,0,0,1.3442191,0,0,0,1.678264,5.7857065,0.8571544,0,0,0,0,1.7958705,0,0,4.149855,1.235615,0,0.6487826,2.7597756,0,4.2765903,0,7.3964257,0
315,0,0,2.324321,0,6.5674667,0,0,0,2.2336712,0.06795537,0.85989195,1.5998745,0,0,3.7992215,7.112084,0,2.1175804,1.8531284,0,0,0,1.0285072,0,0,1.0653499,0,0,2.287395
316,0,0.075508684,0,4.330302,0,11.906274,0,0,0,0.01784796,0,3.0431406,0,3.9858336,3.2892497,3.6535742,2.5622919,0.17541873,1.7179447,2.4153655,0,0,0,0.46869656,11.978479,0,0,0,0
317,0,0,0,4.608168,1.1225418,0,0,0,4.769071,2.556114,0,0,0,0,0,0,0,0,3.9999113,0.1971571,0,1.9167072,0,1.0719185,0,0,1.8013039,10.774563,0
318,0,0.10009816,0.37435663,0,0,0,0,8.874954,3.9278243,0,0,0,0,0,0,7.5636435,0,0,0,0,1.2047459,0,3.3370411,0,0,1.2831042,11.199426,0,0
319,1.9679868,1.1809505,0,0,0,0,0.4156939,0,3.7042933,3.9268062,0,0,0,0,4.1127205,0,0,2.710899,0,0,0,4.3772025,0,0.683301,0,1.2300723,0.12088447,0,0
320,0.54037386,1.0577482,0,0,0,0,5.187285,0,1.4677436,0.20405531,1.0528412,2.15447,0,0.8237857,6.3795285,0,3.1205275,10.63222,0.83499235,0,3.7412043,0,1.5543182,0.30196908,9.795848,0,0.33849835,0,0
321,0,15.888838,0.940738,0,0,0,0,12.988687,1.2703067,0,0,0,2.850376,0,8.399326,0,0,3.8644948,0,0,1.983317,0.24877875,0,3.6777296,6.7192326,0,0,0,1.8517853
322,0.35136148,0.77391064,0,5.0718517,0,2.56276,4.0130033,8.301828,0.73008585,0,1.3463271,0,0,0,1.1539215,0,0,0,0.8062377,1.0959423,0,0,0,0,1.413422,0,0,0,0.50184715
323,0,1.951656,1.4126651,0,0,0,0,0,8.348037,2.0586967,0,0,0.5180648,0.018082153,0,1.0823299,0,2.123251,0.71284556,0,1.6550817,0.30167425,0.53870666,1.0345011,5.30128,0.92090154,8.05939,0.07628173,0
324,0,0,0,0,0,0,4.263482,3.0649073,0,1.0208004,0,0,0,0,0,0,6.964603,9.180162,0.22200657,0.11136911,0.84858143,2.036653,3.057598,0,0,3.5128949,0,4.9081397,0
325,3.322084,0.12261507,0,1.9849184,0,2.7532578,0,0,0,0,1.622844,0,0,5.1276274,0,0,0,0.61876345,0,0,0.16626908,0,0,0,0,0,0,0,10.681942
326,0,0,0,0,9.680104,5.2496443,0,0,0,0,0,1.1173359,0.42538497,0,0,0,0,0,0,3.7559903,0.74437094,0,0,1.0782835,0,1.605525,3.719657,0,0
327,0,0,0.18764749,0.7739733,3.9301877,4.3532715,0,0,0,0,0,7.641859,0.91691464,0,0,0,0,0,0,3.0570672,0.87784547,0,1.4176133,0,0,0,0,9.500397,0
328,3.5239882,0,2.3764908,0,0,0,0,0,0,1.9739312,0,8.493464,2.9934127,2.989572,0,0,0,0,0,0.36668974,1.5185974,0,0,7.4932003,1.5725408,2.7703846,0,1.5214745,0
329,0,0,0,1.9969742,0,2.879894,1.3958764,0,4.504527,0,0,0,0,1.5593381,0,15.928751,0,0,0,0,0,0,0.9630827,0.73845667,0,3.7778015,0,5.017949,0
330,0,2.1969042,2.678965,0,0,0,4.530341,4.9831834,8.596571,3.8787816,2.4872835,0,0,0,3.1571572,0,2.768571,1.5839369,1.8244804,0,0.79701245,0,1.1741694,1.0401269,0,0,0,0,1.2547841
331,0.8964612,2.8807578,0,0,0,0,0,0,0,5.986966,0,1.4367312,0,0,0,0,0.5003402,0,0,0,0,0.81669116,0,4.8784504,0.4629048,0.5484492,0,0,0
332,0,0,0,3.8324976,1.1062511,0,4.002153,2.408171,0,0,5.4110665,0,0,0,0,0,0,2.8622267,0,0,0,0,0,0,7.1836286,0,0,0,0
333,0.7440302,5.2631354,3.4801192,6.222716,0,0,0,4.8070917,2.9448013,2.620032,0,6.709212,0,0,5.7790246,5.5491266,0,2.3614242,2.4980898,0,0,1.5635415,0,0,0,0,0,5.6111035,0
334,1.4938092,0,0,0,0,0,0,0,0,0,0,0,4.441572,1.0987211,0,3.6389942,2.3421466,0,0,0,0,0,0,0,0,0,3.0093338,0,0
335,0,0,0,0,0,0,0,0,0,0,0,3.3263047,2.845491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,1.3400888,0,0,2.5796788,2.6336155,0,0.5796121,0,0,0,7.017817,3.6169784,3.3769338,3.12209,0,0,0,0,0,5.4372373,0,0.7825256,0,0.040583752,0,0,0,0.5708251,0
337,0,0,0,0,3.5294752,1.6921165,0,0,0,0,0,0,0,1.7294801,0,0,0,0,0,0,1.5257448,0,1.40571,0.022527702,0,7.8555684,0,0,22.980536
338,1.6829005,4.2581153,0,0,3.4726171,4.449564,0,0,0,0,0,11.307433,1.704998,0.45029497,2.6244278,0,0,0,1.4209223,1.1997608,0,0,1.8501397,0,0,2.5487921,0,0,11.924457
339,1.0909345,1.0274329,2.837349,0,3.8555171,0,1.3186362,0,0,0.6330493,7.887683,2.0803018,0.39951816,0.04059161,6.1321917,0,0,0,1.412559,0,0.9651487,0.34503934,0,3.7621264,0,0,0,0,0
340,0,8.850926,0,4.395491,2.5410597,0,5.119317,0,0,0,10.2234,0,0,0.96700805,0,3.232774,0,0,0,1.4334147,2.1257327,1.9616235,0,0,0.31761497,0,0,0,0
341,0,0,0,1.0807034,0,0,4.670474,0.24710134,0,0.6144591,0,0,0,0,0,0,1.4548992,10.817724,4.0102777,0,3.3352234,0,0.15360852,0,0,0.8302942,0,1.0770926,0
342,0.93680835,0.09705626,0.42304322,0,0,0,1.032329,0,0,2.1111858,0,0,0,0,0,0,0,0,5.378296,0,0,0,0.4064903,0,0.9282195,0,0,0,0
343,4.2201576,0,0.2626162,0,1.2817898,1.3927372,0,1.7874556,4.4835944,0,0,3.0381088,0,0,0,0,0,9.662755,0,0,0.5811554,0,0.464137,0.3504063,4.4233017,0,0,0.6513609,0
344,0,1.7533991,0,0,0,0.3139994,3.273293,0,2.7059526,0,0,0,0,0,6.4289217,0,1.4153647,0.5248513,5.483416,0.50823814,0,0,1.1335497,0,5.775792,1.3962303,0,2.7350202,0
345,0,0,0,0,0,3.3908699,0,0,0,2.5845406,0,0,0,0,0,11.255015,0,9.038482,0,0,0,0.77227604,0,0,0,0.87364423,0,0,0
346,0,4.645404,1.8915927,1.9776623,0,0,0,3.80078,0,0,0,0,6.9834976,4.1260333,2.1079922,3.2619295,0,0,5.223412,0.4043653,2.7020063,0,0.03637596,1.746838,0,0,0,0,0
347,0,1.2185581,0,5.1200633,2.4671926,4.937692,0,1.5070943,10.187369,0,0,7.696165,0,0,0.5027626,12.6899,0.25604716,0,0,0,0,0,0,0,0,9.739725,0,6.209927,3.3802323
348,0,0.06907764,0,0,0,0,0,5.48693,0,0,5.0194325,0,0,0,0,3.0508,2.8142173,0,0.9243101,3.0523572,0,0,4.155685,0,0,0,0,0,16.558456
349,0,1.0293046,0,4.95869,0.68391496,0,0,0.47673953,2.1651583,0,0.9341597,0,0,0,0.4649573,6.0335674,0,0,3.1570623,1.4284339,0,0,0,1.2084343,0,0,33.996742,7.5405626,0
350,0,0,0,0.3930738,1.9781175,0,13.956868,0.22189078,0,1.3953536,0,11.544874,7.5772586,3.3769104,0,4.318877,0,0,0,0,0.8947184,0,2.3650396,2.2797148,0,0,27.796822,0,0
351,0,0,4.125559,7.524471,0,1.0014547,2.654433,0,5.9681644,2.4901156,0,0,0,0,0,12.792726,3.5473156,1.0308676,0,3.1370616,0,4.0951424,0,0,3.9831438,0.5540152,8.902596,6.556749,0
352,0,0,0.32468757,0,0,0,0,0,1.0769144,0,0,10.410022,0,0,0,0,2.765487,0,3.3743377,0,0,2.1845882,0,0,7.2717676,5.1088095,24.482433,0,0
353,0,6.688304,0.19511941,1.688326,0,1.2604398,0,0,0,5.982376,9.525971,0,0.93573266,1.4758465,0,1.8550481,0.30626336,0,0,0,1.1408161,0.77836376,0,0,3.7507482,0,15.164124,8.169003,0
354,2.7663872,0,0.8029218,0.5586349,0,4.4080706,0,5.980938,0,0,0,0,0,0,11.550386,2.7771533,0,0,4.11205,0,0,1.8029416,0,1.3244864,0,0,20.641884,6.5564284,2.610351
355,0,0,0.26699886,0,0,14.995558,7.1895375,0,3.6077235,0,0,0,1.644001,0,7.3408155,0,0,5.973063,0,0,0,0.010742694,0,1.5132737,0,0,13.727082,6.326168,5.141048
356,0,0,0,0,13.073129,0,0,0,0,5.771723,1.1943905,0,0,0,0,0,0,0,0,0,1.5188824,0,0,0,3.669151,0,0,0,3.7032592
357,5.2109833,0,0.1493604,10.1950445,0,6.0992856,4.8098803,5.3690677,0,0,0,0,0,0,0,0,0,4.196833,0,0,0,3.585223,0,0,0,1.3883698,4.4220366,7.213375,0.39129484
358,0.002805449,0,0,0,0,3.156257,5.1207294,4.89377,3.5550942,0,1.983158,0,0,0,17.547712,3.8220048,0,0,0,0,0,0,0,0.22740482,0,1.4516454,0,5.56333,0
359,0.20996897,0,1.6103559,6.3793316,0,0,0,0,0.42480746,0,0,0,0,0,0,0,1.091433,1.3640436,0,0,0,0,0,0,0.74571556,0,0,6.105206,0
360,2.2583325,6.0895753,0,0,6.233206,0,1.4165137,0,0.7992418,0,0,1.1312543,0.30031133,1.4654002,15.124779,0,2.5001476,0,0,8.429112,0,0,0,0,0,3.0440686,11.113435,0,0
361,0,6.583371,1.9989458,3.1186588,0,0,0,0,0,2.29512,0.6159092,5.128142,0,0.745413,0,5.570145,1.478688,9.073254,1.4007951,1.1104085,0,0,0,1.7049515,0,0,0,4.142475,0
362,0,0,0.14062025,2.5723493,0,0.23186775,1.3608955,0,3.7946768,1.655674,2.0422077,0,0.17576039,0,0,0,0,0.67788714,0,0,3.8857627,1.1148006,1.5847889,0.029698033,0.90461755,0,0,9.195708,0
363,1.2601125,1.3998522,0,2.7798948,3.2912178,0,1.9709952,1.4670748,3.1043437,0,0,1.8675892,2.8382816,2.1471248,0,8.745307,0,4.3820868,1.318791,0.6438961,0.6636352,0,0.650804,0,4.334334,0,0,0.008510843,0
364,0,4.3882236,0.15993193,0,0,3.0999355,3.7533805,6.4674473,0,5.248882,0,0,0,1.1766717,13.60256,0,0.22895427,0,0.27261257,3.217673,0.7864008,3.679426,0.8541796,3.7636294,11.403189,0,0,14.528282,0
365,4.787807,0,0,6.156431,0,0,0,3.7524886,0,1.0307579,0.118848965,0,0,0,1.877051,0,1.48773,0,1.5990447,0,0,0.5930842,0,0,1.4032426,0,0.68020606,0,0
366,0.047302496,0,0,0,3.1937647,0,1.8239326,0,0,0,0,0,0,0,0,0,0,10.635413,3.1608815,0,0.001394709,0,0,3.5911024,3.5987377,0,0,0,0
367,0,0,0,4.3603215,1.2122428,0,0,6.875255,1.4637048,0,0,6.1420994,0,0,1.3915206,24.608076,2.749582,3.5460033,0,0,0.79954195,0,0.42239726,0,1.2950671,0,0,2.167985,0
368,0,3.7639496,1.6378906,0,0,0,0,0,0,3.200712,0,0,0.9580662,2.710274,0,0.23932153,0,0,0,0,0,0,0.10012868,0,0,0,0,2.311604,0
369,0,0,0,0,7.0050554,0,0,0,0,0,0,0,0.23451076,0,0,0,0,0,0,3.0892591,0.2115219,0,0,0,0,3.7532144,0,0,17.069374
370,0,0,0,0,8.542356,2.6491666,0,0,0,0,1.4912518,12.924907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.771394
371,0,0,0,0,0,0,0,0,0,0,0,0.46850264,4.6264415,0,0,0,0,0,0,0,0,0,0,0,0,0.5033411,0,0,0
372,0,0,0,0,6.358288,0,0,0,0,0,0,0,0.7698864,0,0,0,0,0,0,0,0.9925704,0,0,0,0,0.07060139,0,0,7.522177
373,0,0,0,0,0,0,0,0,0,0,0,16.490934,0.71445036,1.8284783,0,5.7401185,0,0,3.5962243,3.1868572,0,0,0,0,0,0,0,0.90171343,0
374,1.6942469,0,0,0,3.4578125,0,0,11.801138,0,0,0,2.4766908,0,0,0,0.30638462,0,5.285856,0,0,2.4619575,0,0,0.16905731,0,3.3427238,0,0,0
375,0,0,0,0,9.354414,0,0,0,0,0,0,9.431646,4.0381727,0,0,0,0,0,0,2.0894856,0.08887842,0,0,0,0,0,0,0,21.08849
376,0,0,0,0,0,2.705175,0,0,0,0,0.51370674,0,6.065105,0,0,5.0579796,0,0,0,0.32773605,0,0,0,0,0,0,0,0,14.561361
377,1.0092775,0,0,0,0,0.8805045,0,0,0,0.3547557,0,0,8.111627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,5.8622904,0,0,0,3.261208,4.4313955,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40553817,0.5431373,0,0,0,0,0,0,0,11.424385
379,2.0202527,0,3.3773043,0,6.417076,0,16.897293,0,0,0.18580312,1.1676174,0,40.793907,9.044032,0,0,0,0,0,1.2754266,0.37815088,0,0.45951948,0,5.9584064,7.4510937,0,0,9.582762
380,9.047154,0,0.06299953,0,6.4537616,0.41931957,8.870987,0,0,0,0,0,31.893446,5.133517,0,0,0,0,0,0,0,17.312786,12.252929,0,0,0.5048527,8.02008,0,16.260187
381,0,0,2.6012979,0,0,6.954398,0,4.942857,0,0,10.750246,0,39.824158,27.68241,0,11.056503,4.189445,0,0.9673717,1.2583945,0,13.581464,13.048573,0,0,3.4496074,3.4068723,0,2.39726
382,6.198124,16.84477,6.8886223,5.004629,2.7004962,22.506355,24.160444,13.184634,52.916374,4.5824275,39.84427,17.411037,35.77042,23.093596,0,5.240789,6.8918195,3.8821077,4.578147,1.1962523,3.796963,21.837828,20.359888,0,1.823961,1.5287871,20.88432,7.8084445,4.222
383,6.119222,6.095916,0,0,3.0807714,24.023567,3.885666,0,9.492474,0,54.58904,0,0,12.878624,0,0,10.423086,0,5.203898,1.1080171,0.10420433,0,0,0,0.77493984,0.860047,13.919463,0,11.311874
384,0,9.007102,0,0,0,6.956503,0,0.029115787,17.758865,0,20.488056,0,35.221653,4.050693,5.0401587,0,4.8696094,6.7790656,0,0,0,12.164966,13.959173,0,0,0,6.973368,0,10.169128
385,8.45956,18.778343,2.0627637,0,0,1.3787217,0,2.6265748,13.905633,0,35.57305,12.850076,24.174852,13.314089,22.900858,0,6.534554,0,3.2993689,0.40588492,4.4372015,0,0.75894773,0.13908006,0,6.4244943,11.594663,4.2459264,11.327839
386,0,8.358884,0,0,0.590548,11.494119,6.3871827,9.964921,36.00984,3.6544268,37.332737,0.87809116,42.147976,21.17368,54.798637,5.8339033,13.431326,4.290864,5.233026,0,3.1826634,15.249752,10.449151,23.482203,0,1.5600796,0.59418565,0,0
387,2.273685,0,2.4840648,0,3.6260724,7.1479983,0,0.093961194,37.652206,1.4108856,30.756586,3.8044698,42.558804,9.666931,0,0,0,0,5.341871,0,0.26008308,6.746838,3.1309137,7.853126,3.3746316,0,2.515192,0,4.3624935
388,1.2268698,0,2.006298,0,5.4809585,0,0,1.5329821,0,0,19.095413,8.210571,10.685768,0.88652754,0,0,0,0,0,6.533656,1.8238035,0,0,8.622007,0,0,0,0,19.63796
389,0,9.33808,0,4.977447,8.07604,9.213221,1.6534247,0,19.678963,0.40299246,5.309939,0,35.763138,0,0,0,0.6321715,0,1.0257531,6.5101047,1.3229821,0,5.2583985,15.986732,0,0,0,0,0
390,0,3.8783827,0,0,10.737291,30.5605,0,3.9054494,41.82754,0,0,0,18.571083,4.556492,19.509941,0,0,0,0,0,0,0,2.811844,9.071111,0,10.451356,0,4.545617,6.220542
391,0,3.8426807,1.8498514,0,0,12.030044,0,20.18058,40.04487,0,10.800607,0,24.926834,3.0848954,0.7822878,0,0,0,0,4.2019944,3.2029586,0,0,11.424085,0,0,13.079802,0,0.26839662
392,0,25.981703,0,0,0,0,21.33558,0.14966658,18.031725,0.04971238,3.7378285,0,9.890344,0.14277348,11.257924,3.4573424,7.733933,0,0,0,0,0.061512228,7.364067,14.654942,3.6075647,3.1838343,0,1.1799998,0
393,9.62789,6.2903185,0,0,0,21.484362,0,25.041313,16.409737,0,0,0,0,0,0,0,0,0,0,0,0,1.6054054,0.8579274,23.937868,0,0,5.382923,0,26.188593
394,0,8.8646,0,0,6.1682277,2.6452322,5.237689,0,13.452742,0,16.946842,9.80372,54.56333,0,29.140615,16.124172,0,0,6.3715463,0.63751227,0,0,0,12.859503,0,2.1506937,17.674814,0,0
395,1.4481072,24.416304,8.373039,6.719525,0,3.0723538,25.135324,3.3283267,27.071894,3.9494188,27.0712,5.780374,39.396065,23.641249,11.6024275,8.717796,0,8.214572,19.106684,9.444627,1.8066676,1.9963673,3.2515202,14.955484,0,6.34233,15.56228,0,0
396,1.1565133,15.249977,0.5984903,20.325167,0.9276609,5.8509126,24.091211,4.4000235,42.523613,0,30.335457,0,26.578558,5.636162,38.294907,13.177631,4.7198596,2.451758,13.103214,0,4.911463,2.377346,0.8541822,22.64034,5.7446194,0.07470364,7.0947337,0,0
397,1.6747793,16.523483,0,5.028596,0,12.493283,12.383118,25.030962,33.499233,0,41.538086,0,26.100998,4.942206,23.528605,20.12231,13.131036,39.374687,9.135811,0,4.16711,8.824902,9.67118,10.799542,3.8738444,0,27.96265,0,0
398,3.8179529,17.108227,2.1505163,0.8240014,0,0,6.1855426,24.796968,25.597433,1.125995,4.702114,0,14.35494,1.2589115,28.402727,3.9534883,2.32581,6.3437586,9.866318,0,0,7.4620543,0,4.1021285,0,4.0312686,11.147363,9.032427,0
399,0,8.738876,0,7.281716,0,0.07059029,2.8408883,1.6306994,30.733017,3.173271,4.082485,0,22.664227,0,23.0451,5.4307084,0,0,0,0,5.2141743,1.0076233,0,0,4.685161,0,12.657815,9.666245,0
400,1.1194966,4.7320333,3.6042786,0,4.356034,0,1.154009,12.2053175,20.074142,0,0,0,1.4035407,0,30.808096,0,0,4.019974,0,0,1.551579,0,1.2268342,5.548053,0,1.4806061,12.195067,2.7128189,0
401,1.6020731,0,0,1.7796124,0,0,0,8.394231,16.506134,0,3.7007048,0.5106358,0,1.9231913,0.76037896,0,1.8031774,0,0,0,0,0,0.72268677,0,0,0.9457889,4.754234,0,0
402,0,4.8075953,2.4999824,0,3.582661,2.1688638,0,0,28.141182,3.131175,0,3.5306945,0,2.012777,21.322142,4.081145,2.505862,6.4892964,3.7800968,0,1.0002135,0,0,3.513676,0,2.8211842,0,3.6815813,16.248144
403,4.3824043,0,0,4.506958,0,1.3498768,0,3.1479125,14.741992,5.9648314,0,15.914558,0.96930295,0,2.9527113,0,0,0,0,0,0,0,0,0,0,0,4.0069084,0,0
404,0,0.74975175,6.715339,10.622743,0,0,3.234007,0.4052651,14.228767,0,6.218934,0,5.0521407,0.28334206,0,7.394732,0,0,5.9243374,0,3.154874,3.8093839,0,0,0,0,0,1.6118132,0
405,0.37501487,5.735604,0,2.8156927,0,2.865216,0,0,6.2001343,1.215299,0,0,0,0,0.07832427,6.124023,0,0,2.9233208,1.5595541,0,0,0,3.046071,0,0,0,9.852946,0
406,1.0312134,0,0,1.8995293,0,0,7.878517,0,10.068448,0.035006672,0,0,0,0.1308935,9.4730215,0,3.0136254,0,0,0,0.08762478,0,0,0,0,0,0,10.03523,0
407,1.5440457,0,1.8785127,0,0,2.4636576,1.2665061,6.3629293,4.420751,0,0,0,0,0,0,0,0.8067847,5.974362,0,2.213177,0,0,0.7280125,0,1.5323256,0,0,0,0
408,0,0,0.18270057,1.6508794,0,0,0,6.503518,11.826659,0,0,3.0660956,0,0,0,17.78738,0,1.0442475,0,0,3.8982787,0,0,3.2686758,0,4.442216,0,0,0
409,0,2.4049275,0,3.8585632,0,0,1.9488823,0,8.147153,0,0,0,0,0,0,0,0,4.2287016,0,0,1.3199837,0,0,1.3708051,0,0,0,0,0
410,1.0514516,0,0,0,0,0,5.3325086,0,3.716757,0,0,0,0,0,7.146054,0,0,1.7240864,2.1046813,0,0,0.19999349,2.7734084,0,0.92154396,0,0,3.324718,1.8258823
411,0,0,1.6197826,0,1.225572,0,0,4.688931,3.5224895,7.2973166,0,0,0,0,7.093807,6.6457944,0,2.3382306,0,0.211894,0.21365479,0.7415994,0,0,3.6542656,0,0,3.2546167,0
412,3.5941076,0,5.4513,0,0,5.187199,0,1.0272838,0,3.391782,0,6.268636,0,1.2596433,0,0,0,0,0,0,0,0,0.7209334,1.0924263,0,3.7710943,0,3.7198615,0
413,0,0,0.042121064,6.9434032,1.4018084,0,0,0,2.3304024,0,0,0,0,0,6.482897,0,3.618026,0,2.6068869,0,0,0,0,0.053422514,2.5642154,2.1412666,0,0,0
414,0.46634287,9.258069,0.69510275,3.4161224,1.2482914,0,7.035996,0,0,0.7072457,0.4787972,0,0,0,0,0,0,5.714106,0,1.2806158,2.2332563,0,0.4413682,0,0,2.338158,0,6.8463254,0
415,0,0.18225291,0.5178668,7.935622,0,2.3468344,0,0,0,0,1.7778192,0,0,0,0,13.293669,0,0,0,0,0.23741324,0,0,0,0,2.656784,0,5.6267023,0
416,0,0,0,0,0,0,10.424844,0,0,0.18246038,0,0,0,0,0,0,0,1.2055848,0,0.9031819,0,1.506099,0,0,5.9702477,0,0,0,0.1505611
417,0,0,0,0,3.3925354,0,0,0,0,5.158814,0,2.3802,0,0.9372577,0,0,0,5.4692745,0,0.889444,0.4364466,0,0.8081831,0,3.5099988,0,0,2.300181,0
418,0.63245964,0,0,0,0,0,0,0,0,0,0,4.694592,0,0,0,5.094978,0,0.10134707,0,0.8068884,0,7.052389,1.3038068,0,0,0.30786002,0,0,0.46263465
419,0,1.5625509,0,7.4861407,0,0,4.114225,9.889237,0,0,0,0,0,0,1.33829,0,2.817703,0,0,0,0,0,0,1.9182312,0,0,0,0,0.006026973
420,0,6.7508006,0,0.93292964,0,0,3.3964756,0,0,0,0,0,0,0,6.1416736,0,0,4.339296,0,0,0,2.5404208,0,0.16081399,0,1.3476306,1.9319698,0.34518504,0
421,0,0,0,0,4.5573993,0,0,0,1.0558163,2.83601,11.788655,0.27471885,0,0,6.915312,0,0,0,0,0,0,0,0,0.7940535,0,3.8997223,0,0,3.7556705
422,0,0,3.0820928,11.978375,0,0,4.0342536,0,8.150356,0,0,0,0.42651823,0,8.738119,0,0,0,0,3.7019057,2.0750284,0,0,0,3.5749936,0,3.5186179,0,0
423,0,0,1.001322,0,0.07623296,1.5724491,6.580463,10.609322,0,0.12526162,0,0,0,0,0,0,0,2.5403888,0,0,0,0.528466,0,2.329768,0,0,4.0984273,10.214984,0
424,0,0,3.255079,0,3.1255383,0,0,0,0.70004445,0,0,19.495604,3.0930192,1.7893188,0,1.1412982,0,0,0,2.9639883,0,0.57306284,0,0,0,1.3264403,0,0,0.07389171
425,0,0,0,0,3.8077726,0,0,0,2.7623022,0,0.40585,10.572487,0,1.0016776,0,0,0,0,0,2.2049594,0,0,0,0,0,0,0,0,0
426,0.21928205,3.518858,0,9.551095,0,0,11.006297,0,0,0,0,0,0,0,0,3.424258,0,0,0,0,2.3059673,0,1.7208729,1.0048745,5.4741464,0,0,0.54553044,0
427,0,8.918443,0,0,0,2.7966573,0,0,0,0,0.14299877,0,0,0,7.024046,0,4.105663,5.1262403,0.113007195,0,0,1.6791433,0,0,0,1.8768513,0,0,2.421645
428,0,3.1924052,0,0,2.2211564,0,0,0.8529446,0,2.0625863,0,0.27348456,5.94643,0,0,0,0.17672114,0,0.4134852,3.5551994,0.95006394,3.4434028,0,0,0.9330405,1.237681,0,0,3.8595414
429,4.223585,0,6.385373,0,0.96824056,7.205186,0,0.9528558,0.49282688,0,0,7.8205605,0,3.2850544,11.854362,1.7404463,0,0,3.5260384,2.3403711,0.382922,1.0284032,0.5506527,3.2318077,0,5.2558246,0,0,0
430,0,0,0,0,0,0,0,0,0,0,0,0,7.5451045,0,0,0,0,4.32428,1.0165368,0,0,0,0,0.19471844,2.1892715,0,0,0,5.0922246
431,0,0,0,0,12.805879,3.8916562,0,4.9739056,0,0,0,0,6.557719,2.2474535,7.361537,0,0,0,0,3.1262429,0.5033702,0,0.36262134,0,0,0,2.9123783,0,0
432,0.85487795,0.59649855,0,0,0.37074274,0,0.34848174,1.0675077,0,0,0,0,1.0709918,0,0,4.309511,0,0,0.24426085,0,2.503214,0,0.26874077,0,0,0,0,17.92743,3.1650562
433,0.83092254,1.6829311,0,0,4.2037263,0,0,2.0037396,0,0,1.6932036,14.72725,0,0,0,1.9002271,0.4111423,0,0,0,0,0,1.2823632,0,0,0,1.6084566,0,17.730543
434,2.3110223,0,0,0,0,0,0,0,0,0,0,4.649856,0,0,0,0,0,0,0,6.5291824,1.2864299,0,0,4.1644197,0,0,0,6.069058,0.32246035
435,0,0,1.2508678,1.3241906,3.6983225,2.9211903,0,0.10051224,5.495679,4.310832,0,0,3.4125607,0,0,0.22140424,0,0,0,0,0.44409415,0.63762504,3.9463856,0,0,4.922381,0,0,2.0542054
436,0,0.31568834,0,0,0,0,0,0,0,0,0.76799446,2.8640468,4.6577554,0.4427204,0,0,2.7028773,0,2.1501858,2.1728916,0,1.0562546,0.04471133,0,0,0,0,2.6493137,0
437,0,0,0.25080377,1.435035,0,1.6365429,4.3432016,0,0.62926173,0.7409569,1.1207157,0.3683219,0.5535268,2.1279552,0,4.911398,0,3.5717666,1.7498912,2.2169693,0,0.08391102,0,0.8343816,0,0,0,0,2.467657
438,2.1031697,0,0,0,0.08458922,1.099777,1.4649119,0,0,0,0,0,0,0,0,0,0,0,0.6842064,0,2.5773723,0.65881747,2.0323024,1.8225054,0,0,0,0,0
